rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,45.801,1.63571,5,10,7290.93,1e-07,0.033,0.001,1.44976
2,1,68.8547,1.65639,5,10,7291.67,1e-07,0.033,0.001,1.35526
3,1,1590.98,1.66508,5,10,7290.93,1e-07,0.033,0.001,1.46421
4,1,0.0022276,1.79892,5,10,7290.85,1e-07,0.033,0.001,1.34637
5,1,0.308263,1.74808,5,10,7291.45,1e-07,0.033,0.001,1.15917
6,1,0.00280536,1.72963,5,10,7291.26,1e-07,0.033,0.001,1.46524
7,1,0.00425503,1.66953,5,10,7290.37,1e-07,0.033,0.001,1.41868
8,1,0.17856,1.65783,5,10,7290.85,1e-07,0.033,0.001,1.23272
9,1,2131.74,1.66237,5,10,7290.97,1e-07,0.033,0.001,1.27203
10,1,0.003047,1.64032,5,10,7290.45,1e-07,0.033,0.001,1.59435
1,2,3.45352,0.59709,5,10,7290.73,1e-07,0.033,0.001,13.9883
2,2,122.077,0.598917,5,10,7291.09,1e-07,0.033,0.001,13.9998
3,2,3.60674,0.578172,5,10,7290.38,1e-07,0.033,0.001,13.9994
4,2,0.00203637,0.595372,5,10,7291.28,1e-07,0.033,0.001,13.7754
5,2,0.124337,0.576252,5,10,7290.9,1e-07,0.033,0.001,13.996
6,2,15775.2,0.581584,5,10,7290.48,1e-07,0.033,0.001,13.9999
7,2,0.00154032,0.60164,5,10,7290.28,1e-07,0.033,0.001,13.9623
8,2,0.00940953,0.575761,5,10,7290.09,1e-07,0.033,0.001,13.7743
9,2,0.0197103,0.604771,5,10,7291.09,1e-07,0.033,0.001,13.9542
10,2,0.0956124,0.583634,5,10,7290.8,1e-07,0.033,0.001,13.9997
1,3,19910,0.60498,5,10,7290.56,1e-07,0.033,0.001,8.04269
2,3,0.00012921,0.497011,5,10,7290.72,1e-07,0.033,0.001,13.8973
3,3,2.91924,0.458768,5,10,7290.83,1e-07,0.033,0.001,13.6997
4,3,0.0334007,0.557577,5,10,7290.68,1e-07,0.033,0.001,10.8231
5,3,10196.4,0.442311,5,10,7291.32,1e-07,0.033,0.001,13.2888
6,3,613.759,0.460292,5,10,7291.29,1e-07,0.033,0.001,13.3504
7,3,94.2533,0.531372,5,10,7291.52,1e-07,0.033,0.001,9.7297
8,3,0.000815384,0.511004,5,10,7291.06,1e-07,0.033,0.001,10.4694
9,3,848.257,0.59482,5,10,7291.03,1e-07,0.033,0.001,8.24936
10,3,1.53673,0.442438,5,10,7290.2,1e-07,0.033,0.001,13.9692
1,4,0.00123624,1.66156,5,10,7291.2,1e-07,0.033,0.001,0.621269
2,4,200.448,1.63606,5,10,7290.15,1e-07,0.033,0.001,0.0674384
3,4,0.693949,1.80452,5,10,7290.97,1e-07,0.033,0.001,0.00423935
4,4,0.0012928,1.86024,5,10,7290.86,1e-07,0.033,0.001,0.00122606
5,4,0.00661305,1.78226,5,10,7291.11,1e-07,0.033,0.001,0.00458353
6,4,12.3748,1.60406,5,10,7290.7,1e-07,0.033,0.001,0.226095
7,4,0.038182,1.7186,5,10,7291.07,1e-07,0.033,0.001,0.0430357
8,4,0.00600787,1.49725,5,10,7290.23,1e-07,0.033,0.001,0.289153
9,4,3226.47,1.73725,5,10,7290.52,1e-07,0.033,0.001,0.00260303
10,4,116.892,1.72214,5,10,7290.95,1e-07,0.033,0.001,0.156944
