rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0572085,1.6494,5,10,7080.73,1e-07,0.033,0.001,1.48706
2,1,0.00732445,1.76274,5,10,7086.29,1e-07,0.033,0.001,1.4649
3,1,58.5319,1.68909,5,10,7081.09,1e-07,0.033,0.001,1.69014
4,1,7287.13,1.66827,5,10,7089.3,1e-07,0.033,0.001,1.61312
5,1,0.234446,1.67196,5,10,7085.41,1e-07,0.033,0.001,1.4066
6,1,0.0838198,1.64752,5,10,7080.1,1e-07,0.033,0.001,1.54473
7,1,0.0060869,1.64422,5,10,7080.58,1e-07,0.033,0.001,1.60728
8,1,0.0234648,1.64251,5,10,7084.06,1e-07,0.033,0.001,1.54167
9,1,12.9837,1.65327,5,10,7083.61,1e-07,0.033,0.001,1.75526
10,1,27218.2,1.64884,5,10,7082.78,1e-07,0.033,0.001,1.44764
1,2,924.54,0.626147,5,10,7085.62,1e-07,0.033,0.001,12.8682
2,2,1028.85,0.596738,5,10,7085.33,1e-07,0.033,0.001,13.969
3,2,0.528297,0.576772,5,10,7083.41,1e-07,0.033,0.001,13.9998
4,2,0.432028,0.59894,5,10,7085.77,1e-07,0.033,0.001,13.801
5,2,0.000779342,0.596852,5,10,7083.73,1e-07,0.033,0.001,13.9954
6,2,0.431506,0.584856,5,10,7084.04,1e-07,0.033,0.001,13.9987
7,2,0.0589455,0.592044,5,10,7085.78,1e-07,0.033,0.001,13.8155
8,2,2.01562,0.591841,5,10,7083.71,1e-07,0.033,0.001,13.9
9,2,0.101022,0.585023,5,10,7082.2,1e-07,0.033,0.001,13.9975
10,2,0.00341438,0.586451,5,10,7086.36,1e-07,0.033,0.001,13.9284
1,3,0.000697188,0.470635,5,10,7085.14,1e-07,0.033,0.001,12.2856
2,3,145.225,0.451622,5,10,7084.65,1e-07,0.033,0.001,13.6521
3,3,0.275273,0.460123,5,10,7086.74,1e-07,0.033,0.001,13.8114
4,3,8996.94,0.580024,5,10,7084.86,1e-07,0.033,0.001,9.41473
5,3,17759.5,0.565033,5,10,7084.93,1e-07,0.033,0.001,9.50916
6,3,3.53889,0.45934,5,10,7084.47,1e-07,0.033,0.001,13.9316
7,3,0.00395334,0.438803,5,10,7081.61,1e-07,0.033,0.001,13.8755
8,3,129.593,0.511472,5,10,7084.54,1e-07,0.033,0.001,10.3766
9,3,0.00242357,0.620218,5,10,7084.58,1e-07,0.033,0.001,7.57881
10,3,0.019247,0.546389,5,10,7084.12,1e-07,0.033,0.001,9.70309
1,4,0.0112582,1.66507,5,10,7081.95,1e-07,0.033,0.001,0.449035
2,4,170.805,1.58527,5,10,7084.78,1e-07,0.033,0.001,0.18385
3,4,224.51,1.65184,5,10,7086.34,1e-07,0.033,0.001,0.195176
4,4,2564,1.64097,5,10,7086.32,1e-07,0.033,0.001,0.431581
5,4,230532,1.69302,5,10,7083.4,1e-07,0.033,0.001,0.172048
6,4,0.0448881,1.82137,5,10,7084.56,1e-07,0.033,0.001,0.242022
7,4,0.00533308,1.57876,5,10,7080.9,1e-07,0.033,0.001,0.472244
8,4,8282.14,1.59772,5,10,7084.37,1e-07,0.033,0.001,0.471062
9,4,78607.4,1.595,5,10,7081.32,1e-07,0.033,0.001,0.292159
10,4,0.0177646,1.80096,5,10,7087.02,1e-07,0.033,0.001,0.00742349
