rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,6.13172,-0.279077,0,0,-0.0193437,0,0,0,-2.53537
2,1,2.26095,-0.281443,0,0,0.120473,0,0,0,-1.84597
3,1,0.563358,-0.337069,0,0,0.018324,0,0,0,-0.979279
4,1,-0.178345,-0.162205,0,0,-0.018629,0,0,0,1.41704
5,1,0.656271,-0.336837,0,0,0.0996295,0,0,0,5.59836
6,1,4.73831,-0.284927,0,0,-0.0609172,0,0,0,-2.13376
7,1,0.814528,-0.310045,0,0,0.0196197,0,0,0,-0.978495
8,1,0.318696,-0.315533,0,0,0.123249,0,0,0,0.410362
9,1,2.15967,-0.19906,0,0,0.0170487,0,0,0,-2.15567
10,1,0.863993,-0.15172,0,0,-0.0402728,0,0,0,-2.58357
1,2,3.79743,0.340297,0,0,-0.109155,0,0,0,1.19507
2,2,4.99228,0.274841,0,0,0.0539768,0,0,0,4.74402
3,2,4.60066,0.273703,0,0,0.00862144,0,0,0,8.32664
4,2,4.72748,0.285111,0,0,0.111402,0,0,0,8.75571
5,2,3.93351,0.269495,0,0,-0.0320176,0,0,0,1.51959
6,2,5.21359,0.258527,0,0,-0.0464674,0,0,0,4.33227
7,2,3.63259,0.287583,0,0,-0.00681381,0,0,0,5.58468
8,2,5.42264,0.291545,0,0,-0.00702188,0,0,0,2.57808
9,2,2.04944,0.313363,0,0,0.154218,0,0,0,9.78018
10,2,6.59303,0.282113,0,0,0.00720552,0,0,0,8.06733
1,3,0.740154,-0.0338356,0,0,-0.0229951,0,0,0,-5.09046
2,3,1.34489,-0.0656236,0,0,-0.0721066,0,0,0,-5.59017
3,3,1.00691,-0.0448175,0,0,-0.0395409,0,0,0,-5.28737
4,3,1.05295,-0.0501197,0,0,-0.0578719,0,0,0,-5.34111
5,3,1.13421,-0.0395439,0,0,-0.0229982,0,0,0,-5.47668
6,3,0.896669,-0.0594089,0,0,-0.0652848,0,0,0,-5.17041
7,3,0.873272,-0.0247104,0,0,-0.0097241,0,0,0,-5.25235
8,3,0.826193,-0.0432932,0,0,-0.00367338,0,0,0,-5.15816
9,3,0.74315,-0.0296021,0,0,0.0806745,0,0,0,-5.32163
10,3,0.755765,-0.0540122,0,0,-0.0990073,0,0,0,-4.91446
