D_pop,1,0.158705,0.0207281,0.113847,-0.0551094,0.15266,0.0097369,-0.01437
B_pop,0.158705,1,-0.0456482,0.309294,0.0566424,0.13946,0.0275843,-0.0393251
Time0_pop,0.0207281,-0.0456482,1,0.0213383,-0.0600124,0.0228192,0.0360191,-0.0290289
omega_D,0.113847,0.309294,0.0213383,1,-0.139669,0.292092,0.0322756,-0.0402147
omega_B,-0.0551094,0.0566424,-0.0600124,-0.139669,1,-0.523704,-0.179216,0.176782
omega_Time0,0.15266,0.13946,0.0228192,0.292092,-0.523704,1,0.122404,-0.12357
a,0.0097369,0.0275843,0.0360191,0.0322756,-0.179216,0.122404,1,-0.895937
b,-0.01437,-0.0393251,-0.0290289,-0.0402147,0.176782,-0.12357,-0.895937,1
