rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,2.17337,5,10,9583.14,1e-07,0.033,0.001,14
2,1,4.93e-05,3.06972,5,10,11903.9,1e-07,0.033,0.001,14
3,1,4.93e-05,3.54467,5,10,13342.1,1e-07,0.033,0.001,14
4,1,4.93e-05,5.06418,5,10,17585.8,1e-07,0.033,0.001,14
5,1,4.93e-05,4.67221,5,10,16539,1e-07,0.033,0.001,14
6,1,4.93e-05,3.71525,5,10,13785.2,1e-07,0.033,0.001,14
7,1,4.93e-05,2.16858,5,10,9542.61,1e-07,0.033,0.001,14
8,1,4.93e-05,2.2168,5,10,9683.01,1e-07,0.033,0.001,14
9,1,4.93e-05,3.51571,5,10,13224,1e-07,0.033,0.001,14
10,1,4.93e-05,2.72741,5,10,11073.5,1e-07,0.033,0.001,14
1,2,4.93e-05,0.639343,5,10,20039.3,1e-07,0.033,0.001,14
2,2,4.93e-05,0.632868,5,10,24670.1,1e-07,0.033,0.001,14
3,2,4.93e-05,0.645594,5,10,31385.6,1e-07,0.033,0.001,14
4,2,4.93e-05,0.648306,5,10,16594.6,1e-07,0.033,0.001,14
5,2,4.93e-05,0.640441,5,10,22953.1,1e-07,0.033,0.001,14
6,2,4.93e-05,0.648778,5,10,23522,1e-07,0.033,0.001,14
7,2,4.93e-05,0.63951,5,10,24000.3,1e-07,0.033,0.001,14
8,2,4.93e-05,0.654324,5,10,17237.5,1e-07,0.033,0.001,14
9,2,4.93e-05,0.636956,5,10,29625.4,1e-07,0.033,0.001,14
10,2,4.93e-05,0.641729,5,10,31779.2,1e-07,0.033,0.001,14
1,3,4.93e-05,0.506471,5,10,18346.6,1e-07,0.033,0.001,14
2,3,4.93e-05,0.526963,5,10,10858.4,1e-07,0.033,0.001,14
3,3,4.93e-05,0.522186,5,10,9409.48,1e-07,0.033,0.001,14
4,3,4.93e-05,1.40188,5,10,6905.52,1e-07,0.033,0.001,14
5,3,4.93e-05,0.541474,5,10,9831.44,1e-07,0.033,0.001,14
6,3,4.93e-05,0.593159,5,10,7201.12,1e-07,0.033,0.001,14
7,3,4.93e-05,4.46813,5,10,15166.6,1e-07,0.033,0.001,14
8,3,4.93e-05,0.580419,5,10,7769.31,1e-07,0.033,0.001,14
9,3,4.93e-05,0.544528,5,10,10228.6,1e-07,0.033,0.001,14
10,3,4.93e-05,0.588105,5,10,7441.04,1e-07,0.033,0.001,14
1,4,4.93e-05,4.76447,5,10,16505.7,1e-07,0.033,0.001,14
2,4,4.93e-05,1.34459,5,10,7175.65,1e-07,0.033,0.001,14
3,4,4.93e-05,2.36786,5,10,9669.15,1e-07,0.033,0.001,14
4,4,4.93e-05,4.74888,5,10,16350.6,1e-07,0.033,0.001,14
5,4,4.93e-05,2.29042,5,10,9581.48,1e-07,0.033,0.001,14
6,4,4.93e-05,3.66298,5,10,13322.9,1e-07,0.033,0.001,14
7,4,4.93e-05,3.97359,5,10,14159.2,1e-07,0.033,0.001,14
8,4,4.93e-05,1.52449,5,10,7526.65,1e-07,0.033,0.001,14
9,4,4.93e-05,7.29801,5,10,23635.9,1e-07,0.033,0.001,14
10,4,4.93e-05,1.37649,5,10,7188.45,1e-07,0.033,0.001,14
