rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,1.97139,5,10,44113.1,1e-07,0.033,0.001,1.62835
2,1,4.93e-05,1.90891,5,10,31540.6,1e-07,0.033,0.001,2.84028
3,1,4.93e-05,2.06996,5,10,46202.9,1e-07,0.033,0.001,1.4252
4,1,4.93e-05,1.92866,5,10,52657.8,1e-07,0.033,0.001,1.31827
5,1,4.93e-05,1.97991,5,10,39271.4,1e-07,0.033,0.001,1.9353
6,1,4.93e-05,1.9842,5,10,37938.2,1e-07,0.033,0.001,2.14622
7,1,4.93e-05,4.97224,5,10,49104.8,1e-07,0.033,0.001,9.73482
8,1,4.93e-05,1.88685,5,10,42825.2,1e-07,0.033,0.001,1.89019
9,1,4.93e-05,1.96453,5,10,52196,1e-07,0.033,0.001,1.13294
10,1,4.93e-05,1.91761,5,10,46256.3,1e-07,0.033,0.001,1.71823
1,2,4.93e-05,0.669661,5,10,51735.5,1e-07,0.033,0.001,13.9939
2,2,4.93e-05,0.667021,5,10,50519.2,1e-07,0.033,0.001,13.9734
3,2,4.93e-05,0.689509,5,10,40527.7,1e-07,0.033,0.001,13.9991
4,2,4.93e-05,0.666398,5,10,34617.3,1e-07,0.033,0.001,13.9996
5,2,4.93e-05,0.65931,5,10,48930.9,1e-07,0.033,0.001,13.9877
6,2,4.93e-05,0.662767,5,10,53764.7,1e-07,0.033,0.001,13.9991
7,2,4.93e-05,0.661364,5,10,44024.8,1e-07,0.033,0.001,13.894
8,2,4.93e-05,0.669761,5,10,46616.7,1e-07,0.033,0.001,13.9998
9,2,4.93e-05,0.692543,5,10,47216.1,1e-07,0.033,0.001,13.8485
10,2,4.93e-05,0.669776,5,10,48072.6,1e-07,0.033,0.001,13.923
1,3,4.93e-05,0.52206,5,10,59290.8,1e-07,0.033,0.001,13.9936
2,3,4.93e-05,0.500069,5,10,50647.4,1e-07,0.033,0.001,14
3,3,4.93e-05,0.53107,5,10,41371.4,1e-07,0.033,0.001,12.9024
4,3,4.93e-05,0.518655,5,10,36731,1e-07,0.033,0.001,13.9809
5,3,4.93e-05,0.595948,5,10,50695.8,1e-07,0.033,0.001,10.6146
6,3,4.93e-05,0.538391,5,10,43693.4,1e-07,0.033,0.001,13.5872
7,3,4.93e-05,0.520646,5,10,43919.8,1e-07,0.033,0.001,14
8,3,4.93e-05,0.51531,5,10,50018.5,1e-07,0.033,0.001,13.9965
9,3,4.93e-05,0.544552,5,10,51610.9,1e-07,0.033,0.001,13.1108
10,3,4.93e-05,0.511404,5,10,44770.5,1e-07,0.033,0.001,14
1,4,4.93e-05,2.16954,5,10,47117.4,1e-07,0.033,0.001,0.00115506
2,4,4.93e-05,1.85635,5,10,49006.2,1e-07,0.033,0.001,0.113387
3,4,4.93e-05,2.03795,5,10,51785.4,1e-07,0.033,0.001,0.00298335
4,4,4.93e-05,2.0725,5,10,52098,1e-07,0.033,0.001,0.0503518
5,4,4.93e-05,2.10194,5,10,42753.9,1e-07,0.033,0.001,0.344822
6,4,4.93e-05,2.31184,5,10,49861.9,1e-07,0.033,0.001,0.00104224
7,4,4.93e-05,2.00861,5,10,49411.8,1e-07,0.033,0.001,0.00489354
8,4,4.93e-05,2.03408,5,10,53113.6,1e-07,0.033,0.001,0.002907
9,4,4.93e-05,2.03218,5,10,48916.7,1e-07,0.033,0.001,0.0261452
10,4,4.93e-05,2.08606,5,10,51377.8,1e-07,0.033,0.001,0.00249896
