rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,0.555611,0,0,-0.0282996,0,0,0,-4.22355
2,1,0,0.523403,0,0,-0.363783,0,0,0,-3.56386
3,1,0,0.604399,0,0,0.0179865,0,0,0,-4.37319
4,1,0,0.533699,0,0,0.148756,0,0,0,-4.4597
5,1,0,0.559925,0,0,-0.144561,0,0,0,-4.02564
6,1,0,0.562089,0,0,-0.179098,0,0,0,-3.90451
7,1,0,1.48074,0,0,0.078899,0,0,0,-1.36998
8,1,0,0.511778,0,0,-0.0579292,0,0,0,-4.05297
9,1,0,0.552122,0,0,0.139949,0,0,0,-4.62583
10,1,0,0.527949,0,0,0.0191396,0,0,0,-4.1625
1,2,0,-0.524112,0,0,0.131087,0,0,0,5.54784
2,2,0,-0.528063,0,0,0.107296,0,0,0,4.06904
3,2,0,-0.494904,0,0,-0.113072,0,0,0,7.40753
4,2,0,-0.528998,0,0,-0.270703,0,0,0,8.15432
5,2,0,-0.539691,0,0,0.0753528,0,0,0,4.84475
6,2,0,-0.53446,0,0,0.16956,0,0,0,7.43309
7,2,0,-0.536581,0,0,-0.0303044,0,0,0,2.68078
8,2,0,-0.523963,0,0,0.0269026,0,0,0,8.77841
9,2,0,-0.490515,0,0,0.0396775,0,0,0,2.32041
10,2,0,-0.52394,0,0,0.0576563,0,0,0,3.00255
1,3,0,-0.773101,0,0,0.267397,0,0,0,5.50038
2,3,0,-0.816139,0,0,0.10983,0,0,0,13.0676
3,3,0,-0.755991,0,0,-0.0924682,0,0,0,0.269136
4,3,0,-0.779645,0,0,-0.211437,0,0,0,4.40277
5,3,0,-0.640731,0,0,0.110785,0,0,0,-1.05245
6,3,0,-0.7423,0,0,-0.0378602,0,0,0,1.29871
7,3,0,-0.775815,0,0,-0.0326907,0,0,0,16.724
8,3,0,-0.786116,0,0,0.0973362,0,0,0,6.09902
9,3,0,-0.730921,0,0,0.128675,0,0,0,0.495701
10,3,0,-0.793724,0,0,-0.0135081,0,0,0,11.0523
1,4,0,0.651384,0,0,0.0375844,0,0,0,-13.6058
2,4,0,0.495483,0,0,0.0768907,0,0,0,-7.01183
3,4,0,0.588817,0,0,0.132052,0,0,0,-11.0569
4,4,0,0.605625,0,0,0.13807,0,0,0,-7.83934
5,4,0,0.619731,0,0,-0.0595958,0,0,0,-5.87685
6,4,0,0.714913,0,0,0.0942005,0,0,0,-14.9062
7,4,0,0.574312,0,0,0.0851331,0,0,0,-10.3822
8,4,0,0.586916,0,0,0.157377,0,0,0,-11.0962
9,4,0,0.585982,0,0,0.0750627,0,0,0,-8.51538
10,4,0,0.612149,0,0,0.124149,0,0,0,-11.337
