rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000191324,0.236832,5,10,6631.35,1e-07,0.033,0.001,12.356
2,1,6.78986e-05,0.248704,5,10,6723.56,1e-07,0.033,0.001,13.9321
3,1,0.000231501,0.23311,5,10,6877.05,1e-07,0.033,0.001,11.538
4,1,7.07912e-05,0.244489,5,10,6567.71,1e-07,0.033,0.001,13.9825
5,1,7.37357e-05,0.244402,5,10,6834.43,1e-07,0.033,0.001,14
6,1,4.9327e-05,0.272607,5,10,6598.73,1e-07,0.033,0.001,13.994
7,1,0.000474472,0.206906,5,10,7222.01,1e-07,0.033,0.001,13.9838
8,1,0.000172539,0.242449,5,10,7071.65,1e-07,0.033,0.001,12.1441
9,1,7.38911e-05,0.248635,5,10,6476.32,1e-07,0.033,0.001,13.9999
10,1,0.000100473,0.251175,5,10,6192.47,1e-07,0.033,0.001,13.9808
1,2,0.670098,0.459517,5,10,7015.42,1e-07,0.033,0.001,13.9769
2,2,0.0150493,0.458847,5,10,6609.23,1e-07,0.033,0.001,13.9874
3,2,0.0213245,0.454928,5,10,7297.39,1e-07,0.033,0.001,13.8996
4,2,0.00404953,0.44252,5,10,6709.45,1e-07,0.033,0.001,13.9999
5,2,0.00112662,0.458389,5,10,7018.59,1e-07,0.033,0.001,13.9897
6,2,0.00739961,0.457326,5,10,6634.2,1e-07,0.033,0.001,13.8905
7,2,4.41091,0.465109,5,10,6385.58,1e-07,0.033,0.001,13.9995
8,2,0.00189875,0.463807,5,10,7591.55,1e-07,0.033,0.001,13.9856
9,2,0.146334,0.436593,5,10,6796.03,1e-07,0.033,0.001,13.9911
10,2,0.0276178,0.448977,5,10,6978.43,1e-07,0.033,0.001,13.9999
1,3,0.000401415,0.309007,5,10,6601.42,1e-07,0.033,0.001,1.19679
2,3,0.000135517,0.316747,5,10,7347.93,1e-07,0.033,0.001,1.76142
3,3,0.000224038,0.31441,5,10,7300.02,1e-07,0.033,0.001,1.37721
4,3,0.000306984,0.308253,5,10,6473.33,1e-07,0.033,0.001,1.39011
5,3,0.000291364,0.301063,5,10,7076.93,1e-07,0.033,0.001,1.30365
6,3,0.000299589,0.309188,5,10,6839.62,1e-07,0.033,0.001,1.29423
7,3,0.000461615,0.31289,5,10,6331,1e-07,0.033,0.001,1.21191
8,3,0.00029146,0.316027,5,10,6801.48,1e-07,0.033,0.001,1.35956
9,3,0.000618318,0.311051,5,10,6733.25,1e-07,0.033,0.001,1.11438
10,3,0.000312197,0.306565,5,10,6864.19,1e-07,0.033,0.001,1.34381
