rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.35604,-0.326792,0,0,-0.0249854,0,0,0,-1.29288
2,1,0.320091,-0.277881,0,0,-0.0111756,0,0,0,2.01359
3,1,1.54666,-0.342636,0,0,0.0113957,0,0,0,-1.7652
4,1,0.361811,-0.294972,0,0,-0.0346278,0,0,0,3.37161
5,1,0.402563,-0.295331,0,0,0.00517909,0,0,0,11.0867
6,1,0.000547288,-0.186111,0,0,-0.0299167,0,0,0,4.45152
7,1,2.26428,-0.461879,0,0,0.0603404,0,0,0,3.44789
8,1,1.2527,-0.303351,0,0,0.0393002,0,0,0,-1.43138
9,1,0.404669,-0.278159,0,0,-0.0486418,0,0,0,8.39877
10,1,0.711964,-0.267994,0,0,-0.0934599,0,0,0,3.28111
1,2,9.51725,0.336032,0,0,0.0313174,0,0,0,3.09551
2,2,5.72116,0.334572,0,0,-0.0283269,0,0,0,3.70291
3,2,6.06969,0.325994,0,0,0.0707233,0,0,0,1.62065
4,2,4.40843,0.298341,0,0,-0.0132773,0,0,0,9.02606
5,2,3.12905,0.333574,0,0,0.0317683,0,0,0,3.90363
6,2,5.01126,0.331253,0,0,-0.0245553,0,0,0,1.53275
7,2,11.4017,0.348128,0,0,-0.0627515,0,0,0,6.95528
8,2,3.65102,0.345324,0,0,0.110243,0,0,0,3.57054
9,2,7.99573,0.284857,0,0,-0.000454835,0,0,0,4.04472
10,2,6.32829,0.312827,0,0,0.0260297,0,0,0,8.52108
1,3,2.09707,-0.0607792,0,0,-0.0295095,0,0,0,-5.68068
2,3,1.01117,-0.0360416,0,0,0.0776248,0,0,0,-5.24884
3,3,1.51389,-0.0434456,0,0,0.0710835,0,0,0,-5.52597
4,3,1.82887,-0.0632225,0,0,-0.0491037,0,0,0,-5.51562
5,3,1.77665,-0.086826,0,0,0.0400473,0,0,0,-5.58671
6,3,1.80449,-0.0601939,0,0,0.00593909,0,0,0,-5.59471
7,3,2.23681,-0.0482932,0,0,-0.0713347,0,0,0,-5.66694
8,3,1.77698,-0.0383175,0,0,0.00034603,0,0,0,-5.54028
9,3,2.52908,-0.0541866,0,0,-0.0097358,0,0,0,-5.75851
10,3,1.84571,-0.0687147,0,0,0.00952371,0,0,0,-5.55318
