rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.42894,0,0,0.0466438,0,0,0,-2.5488
2,1,0,0.41831,0,0,-0.031035,0,0,0,-4.7771
3,1,0,0.504629,0,0,-0.097045,0,0,0,-4.72741
4,1,0,0.422642,0,0,-0.00507263,0,0,0,-4.96723
5,1,0,1.37443,0,0,-0.0286997,0,0,0,-2.47984
6,1,0,1.35692,0,0,-0.0315535,0,0,0,-2.68267
7,1,0,1.17032,0,0,-0.291541,0,0,0,-2.49474
8,1,0,0.488844,0,0,-0.0954839,0,0,0,-4.72329
9,1,0,0.540849,0,0,0.034809,0,0,0,-5.10844
10,1,0,1.39985,0,0,0.0542146,0,0,0,-2.91895
1,2,0,-0.574888,0,0,0.0246351,0,0,0,12.0942
2,2,0,-0.583334,0,0,0.0674307,0,0,0,11.5113
3,2,0,-0.567309,0,0,0.0323773,0,0,0,10.5412
4,2,0,-0.555258,0,0,-0.0628548,0,0,0,10.0519
5,2,0,-0.564362,0,0,0.0652115,0,0,0,27.4358
6,2,0,-0.581344,0,0,-0.00609007,0,0,0,12.3959
7,2,0,-0.55914,0,0,-0.0852848,0,0,0,1.4071
8,2,0,-0.580895,0,0,0.143973,0,0,0,5.11525
9,2,0,-0.592878,0,0,0.0682975,0,0,0,14.1845
10,2,0,-0.567834,0,0,-0.061643,0,0,0,6.45707
1,3,0,-0.827926,0,0,0.104201,0,0,0,5.82787
2,3,0,-0.841463,0,0,0.0478662,0,0,0,1.45439
3,3,0,-0.813915,0,0,-0.119332,0,0,0,0.36747
4,3,0,-0.84254,0,0,0.0556008,0,0,0,0.442677
5,3,0,-0.667519,0,0,-0.117444,0,0,0,-1.83712
6,3,0,-0.864334,0,0,-0.153565,0,0,0,14.0878
7,3,0,-0.864986,0,0,0.0777056,0,0,0,9.31381
8,3,0,-0.86352,0,0,-0.0118625,0,0,0,2.37924
9,3,0,-0.82897,0,0,0.0389054,0,0,0,8.84338
10,3,0,-0.865888,0,0,0.0252389,0,0,0,4.85437
1,4,0,0.661689,0,0,-0.131264,0,0,0,-6.2908
2,4,0,0.63371,0,0,0.0554057,0,0,0,-21.7582
3,4,0,0.458002,0,0,0.105006,0,0,0,-10.9661
4,4,0,0.522499,0,0,-0.016161,0,0,0,-7.35768
5,4,0,0.466611,0,0,0.00138426,0,0,0,-6.46265
6,4,0,0.524543,0,0,-0.173576,0,0,0,-5.51481
7,4,0,0.580125,0,0,0.0583065,0,0,0,-7.8591
8,4,0,0.59655,0,0,0.0444596,0,0,0,-13.3254
9,4,0,0.562196,0,0,0.0117099,0,0,0,-9.34235
10,4,0,0.536859,0,0,-0.0110381,0,0,0,-8.79254
