rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,4.93966,5,10,44494.2,1e-07,0.033,0.001,8.00637
2,1,4.93e-05,1.79798,5,10,41168.8,1e-07,0.033,0.001,1.76167
3,1,4.93e-05,1.96008,5,10,38539,1e-07,0.033,0.001,1.83958
4,1,4.93e-05,1.80579,5,10,42251.6,1e-07,0.033,0.001,1.48921
5,1,4.93e-05,4.67762,5,10,41265,1e-07,0.033,0.001,8.24148
6,1,4.93e-05,4.59643,5,10,41147.5,1e-07,0.033,0.001,7.54379
7,1,4.93e-05,3.81401,5,10,31727.2,1e-07,0.033,0.001,8.1909
8,1,4.93e-05,1.92938,5,10,38599.2,1e-07,0.033,0.001,1.84617
9,1,4.93e-05,2.03238,5,10,43970.7,1e-07,0.033,0.001,1.31158
10,1,4.93e-05,4.79805,5,10,44832.4,1e-07,0.033,0.001,6.71812
1,2,4.93e-05,0.665956,5,10,43525.7,1e-07,0.033,0.001,14
2,2,4.93e-05,0.660355,5,10,45428.8,1e-07,0.033,0.001,14
3,2,4.93e-05,0.671022,5,10,43864,1e-07,0.033,0.001,14
4,2,4.93e-05,0.679158,5,10,39879.4,1e-07,0.033,0.001,14
5,2,4.93e-05,0.673003,5,10,45328.1,1e-07,0.033,0.001,14
6,2,4.93e-05,0.661671,5,10,42208.7,1e-07,0.033,0.001,14
7,2,4.93e-05,0.676527,5,10,38994.9,1e-07,0.033,0.001,13.8022
8,2,4.93e-05,0.661968,5,10,49042.6,1e-07,0.033,0.001,13.9951
9,2,4.93e-05,0.654082,5,10,45468.2,1e-07,0.033,0.001,14
10,2,4.93e-05,0.670671,5,10,39927.8,1e-07,0.033,0.001,13.9987
1,3,4.93e-05,0.517074,5,10,47130.3,1e-07,0.033,0.001,13.9976
2,3,4.93e-05,0.510121,5,10,44548.6,1e-07,0.033,0.001,13.8112
3,3,4.93e-05,0.52437,5,10,37689.6,1e-07,0.033,0.001,13.4547
4,3,4.93e-05,0.509573,5,10,44894.5,1e-07,0.033,0.001,13.4928
5,3,4.93e-05,0.607039,5,10,37760.8,1e-07,0.033,0.001,10.2381
6,3,4.93e-05,0.498587,5,10,36421.2,1e-07,0.033,0.001,14
7,3,4.93e-05,0.498262,5,10,45898,1e-07,0.033,0.001,13.9999
8,3,4.93e-05,0.498993,5,10,41965.7,1e-07,0.033,0.001,13.9245
9,3,4.93e-05,0.516534,5,10,44151.2,1e-07,0.033,0.001,13.9999
10,3,4.93e-05,0.497813,5,10,43552,1e-07,0.033,0.001,13.9936
1,4,4.93e-05,2.29342,5,10,37242.5,1e-07,0.033,0.001,0.430658
2,4,4.93e-05,2.23014,5,10,44885.8,1e-07,0.033,0.001,0.00100008
3,4,4.93e-05,1.87078,5,10,47168.3,1e-07,0.033,0.001,0.00513101
4,4,4.93e-05,1.99542,5,10,41785.7,1e-07,0.033,0.001,0.151874
5,4,4.93e-05,1.88696,5,10,42525.3,1e-07,0.033,0.001,0.364579
6,4,4.93e-05,1.99951,5,10,35699.6,1e-07,0.033,0.001,0.902098
7,4,4.93e-05,2.11379,5,10,45016.2,1e-07,0.033,0.001,0.0927699
8,4,4.93e-05,2.14879,5,10,44397.1,1e-07,0.033,0.001,0.00139044
9,4,4.93e-05,2.07623,5,10,42966.7,1e-07,0.033,0.001,0.0219285
10,4,4.93e-05,2.02428,5,10,42000.3,1e-07,0.033,0.001,0.0372278
