rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,1069.96,1.64848,5,10,14412.4,1e-07,0.033,0.001,1.42482
2,1,2.69071,1.75974,5,10,13759.7,1e-07,0.033,0.001,1.41039
3,1,0.0187588,1.70378,5,10,13031.3,1e-07,0.033,0.001,1.41238
4,1,0.0044616,1.61224,5,10,12833.8,1e-07,0.033,0.001,1.83724
5,1,24.3818,1.65128,5,10,12763.6,1e-07,0.033,0.001,1.63842
6,1,0.974826,1.74397,5,10,12867.7,1e-07,0.033,0.001,1.52097
7,1,0.488037,1.70649,5,10,12984,1e-07,0.033,0.001,1.56837
8,1,3.40376,1.7734,5,10,13789.5,1e-07,0.033,0.001,1.24415
9,1,33.0849,1.70484,5,10,13483,1e-07,0.033,0.001,1.53244
10,1,12.6324,1.65408,5,10,12498.6,1e-07,0.033,0.001,1.74229
1,2,1047.39,0.588517,5,10,12425.8,1e-07,0.033,0.001,13.9987
2,2,0.0665177,0.592648,5,10,14136.8,1e-07,0.033,0.001,13.9975
3,2,0.00781802,0.603677,5,10,12613.8,1e-07,0.033,0.001,13.9407
4,2,0.214809,0.606469,5,10,13102,1e-07,0.033,0.001,13.7206
5,2,0.0124787,0.591492,5,10,12914.3,1e-07,0.033,0.001,13.967
6,2,4089.17,0.605938,5,10,14277,1e-07,0.033,0.001,13.9198
7,2,0.0525002,0.615782,5,10,12697.6,1e-07,0.033,0.001,13.9998
8,2,0.0015426,0.598805,5,10,12375.3,1e-07,0.033,0.001,13.9245
9,2,0.0233605,0.595768,5,10,13485.5,1e-07,0.033,0.001,13.9961
10,2,0.82819,0.598301,5,10,13711.3,1e-07,0.033,0.001,13.8015
1,3,5.49036e-05,0.528165,5,10,13328.5,1e-07,0.033,0.001,13.8424
2,3,0.00259226,0.489391,5,10,14121.6,1e-07,0.033,0.001,12.5143
3,3,302.344,0.456623,5,10,14142.3,1e-07,0.033,0.001,13.9835
4,3,0.0143442,0.458763,5,10,13651.8,1e-07,0.033,0.001,13.9995
5,3,0.0881642,0.554655,5,10,12680.2,1e-07,0.033,0.001,9.86757
6,3,0.0118151,0.486295,5,10,13674.6,1e-07,0.033,0.001,12.1967
7,3,0.4329,0.541708,5,10,14033.4,1e-07,0.033,0.001,10.9502
8,3,5.57376e-05,0.534508,5,10,14768.7,1e-07,0.033,0.001,13.7875
9,3,35.166,0.523514,5,10,13732.1,1e-07,0.033,0.001,11.526
10,3,124.594,0.539823,5,10,13937.6,1e-07,0.033,0.001,10.7721
1,4,0.000912672,1.75477,5,10,13421.6,1e-07,0.033,0.001,0.241732
2,4,4.75321,1.74919,5,10,13484,1e-07,0.033,0.001,0.00107494
3,4,0.0680657,1.77069,5,10,13517.9,1e-07,0.033,0.001,0.212139
4,4,0.0169523,1.7621,5,10,14839.6,1e-07,0.033,0.001,0.0102013
5,4,2.85293,1.68576,5,10,13438.4,1e-07,0.033,0.001,0.0216056
6,4,157.525,1.77393,5,10,13670.8,1e-07,0.033,0.001,0.0646681
7,4,0.799604,1.80812,5,10,12581.9,1e-07,0.033,0.001,0.311174
8,4,0.0117835,1.7066,5,10,12578,1e-07,0.033,0.001,0.410885
9,4,0.295505,1.90254,5,10,12689.6,1e-07,0.033,0.001,0.359569
10,4,0.0279345,1.73979,5,10,14557.2,1e-07,0.033,0.001,0.0171409
