D_pop,0.0845308,-0.000740283,-0.024125,-0.000765581,-0.0015982,-0.000296538,-0.0297166,-0.000198829,5.64798e-05
B_pop,-0.000740283,0.0130589,0.000673491,0.00986862,0.000715155,0.00127767,0.125702,6.15602e-05,7.41028e-06
Time0_pop,-0.024125,0.000673491,7.85926,-0.459835,0.0284157,0.021058,2.80205,0.0134452,-0.0037597
omega_alpha,-0.000765581,0.00986862,-0.459835,34.4201,-0.00727479,-0.0178259,0.324908,-0.00789959,0.00192522
omega_D,-0.0015982,0.000715155,0.0284157,-0.00727479,0.0442661,0.00034323,0.0450412,0.00112626,-0.000307816
omega_B,-0.000296538,0.00127767,0.021058,-0.0178259,0.00034323,0.00305971,0.0448937,7.4583e-05,-1.55702e-05
omega_Time0,-0.0297166,0.125702,2.80205,0.324908,0.0450412,0.0448937,9.57111,0.0216678,-0.00567502
a,-0.000198829,6.15602e-05,0.0134452,-0.00789959,0.00112626,7.4583e-05,0.0216678,0.00519236,-0.0011666
b,5.64798e-05,7.41028e-06,-0.0037597,0.00192522,-0.000307816,-1.55702e-05,-0.00567502,-0.0011666,0.000317266
