rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,11.6808,0.56978,0,0,0.00592516,0,0,0,-2.35427
2,1,14.8401,0.580589,0,0,-0.0190311,0,0,0,-2.1516
3,1,6.51222,0.531434,0,0,-0.0126266,0,0,0,-2.18465
4,1,3.55982,0.562781,0,0,0.00782598,0,0,0,-2.17126
5,1,9.49201,0.552436,0,0,0.0230362,0,0,0,-2.41771
6,1,21.9304,0.566881,0,0,-0.00302662,0,0,0,-2.47503
7,1,9.7059,0.558101,0,0,-9.57092e-05,0,0,0,-2.25571
8,1,2.83516,0.532774,0,0,0.00480777,0,0,0,-1.91296
9,1,9.18851,0.537741,0,0,0.00970028,0,0,0,-2.46968
10,1,11.0442,0.606002,0,0,-0.00711967,0,0,0,-2.46464
1,2,12.2706,-0.461809,0,0,-0.0303061,0,0,0,3.1433
2,2,2.95341,-0.489499,0,0,0.00440462,0,0,0,3.78902
3,2,10.8416,-0.507689,0,0,0.0142653,0,0,0,11.7411
4,2,2.4259,-0.497761,0,0,0.0202399,0,0,0,8.1735
5,2,29.457,-0.511616,0,0,-0.00145022,0,0,0,7.02236
6,2,3.94308,-0.490411,0,0,0.00654108,0,0,0,9.84579
7,2,6.07496,-0.484737,0,0,0.00747724,0,0,0,4.42572
8,2,7.75072,-0.49003,0,0,-0.0151388,0,0,0,5.82904
9,2,9.77026,-0.508023,0,0,0.0144568,0,0,0,4.95285
10,2,14.5865,-0.496777,0,0,-0.0126996,0,0,0,4.98728
1,3,4.4073,-0.486855,0,0,0.00233123,0,0,0,0.483805
2,3,13.8076,-0.669408,0,0,0.00287406,0,0,0,2.23085
3,3,11.7183,-0.559496,0,0,0.00437858,0,0,0,0.777491
4,3,8.82658,-0.609485,0,0,-0.00539785,0,0,0,0.984457
5,3,5.93748,-0.76134,0,0,0.0124669,0,0,0,3.34819
6,3,6.04466,-0.751228,0,0,-0.000721766,0,0,0,2.91074
7,3,3.60365,-0.793849,0,0,-0.0080808,0,0,0,3.56978
8,3,12.104,-0.755863,0,0,0.0278976,0,0,0,11.7534
9,3,1.06132,-0.728973,0,0,-0.00360756,0,0,0,4.91463
10,3,2.76154,-0.383897,0,0,-0.000510012,0,0,0,0.0141822
1,4,6.22603,0.557338,0,0,0.0269322,0,0,0,-5.99308
2,4,9.37309,0.541358,0,0,-0.000502097,0,0,0,-5.29525
3,4,12.4317,0.526689,0,0,0.00825062,0,0,0,-7.41554
4,4,3.34624,0.509922,0,0,-0.0115775,0,0,0,-3.46441
5,4,9.45193,0.541423,0,0,-0.0187726,0,0,0,-6.60491
6,4,4.62056,0.614662,0,0,-0.0158647,0,0,0,-4.74496
7,4,5.87917,0.592361,0,0,0.00814104,0,0,0,-4.90659
8,4,4.46862,0.501572,0,0,0.006795,0,0,0,-4.99275
9,4,8.77967,0.475323,0,0,0.00697784,0,0,0,-7.62527
10,4,4.41841,0.582378,0,0,0.0114495,0,0,0,-7.77158
