rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.145091,1.63163,5,10,10029,1e-07,0.033,0.001,1.68276
2,1,0.0413296,1.84804,5,10,9463.79,1e-07,0.033,0.001,1.54676
3,1,0.0103556,1.71345,5,10,8666.31,1e-07,0.033,0.001,2.00343
4,1,3.53588,1.6926,5,10,9524.16,1e-07,0.033,0.001,1.76765
5,1,30.2329,1.71759,5,10,10084.5,1e-07,0.033,0.001,1.41312
6,1,0.0345569,1.64319,5,10,9615.43,1e-07,0.033,0.001,1.67875
7,1,0.060767,1.72077,5,10,9382.26,1e-07,0.033,0.001,1.71099
8,1,0.604324,1.71913,5,10,9548.88,1e-07,0.033,0.001,1.5899
9,1,0.00619421,1.65206,5,10,10239.6,1e-07,0.033,0.001,1.72262
10,1,1.43263,1.69775,5,10,9537.16,1e-07,0.033,0.001,1.54247
1,2,3400.3,0.591573,5,10,9229.96,1e-07,0.033,0.001,13.9997
2,2,0.102096,0.599348,5,10,10222.6,1e-07,0.033,0.001,13.9992
3,2,0.00123422,0.603418,5,10,9561.39,1e-07,0.033,0.001,13.9903
4,2,0.661209,0.608366,5,10,9737.11,1e-07,0.033,0.001,13.8034
5,2,0.00040564,0.640946,5,10,10087.7,1e-07,0.033,0.001,13.7481
6,2,2461.35,0.598524,5,10,9259.58,1e-07,0.033,0.001,13.9838
7,2,0.476939,0.621954,5,10,9674.04,1e-07,0.033,0.001,13.9994
8,2,0.00128646,0.622972,5,10,9098.47,1e-07,0.033,0.001,13.8857
9,2,2.01184,0.606668,5,10,10048.7,1e-07,0.033,0.001,13.9998
10,2,0.121927,0.59967,5,10,11083.1,1e-07,0.033,0.001,13.884
1,3,0.000132753,0.512349,5,10,9510.41,1e-07,0.033,0.001,13.2548
2,3,0.00390033,0.529085,5,10,10149.3,1e-07,0.033,0.001,10.9372
3,3,0.0221113,0.441278,5,10,9028.66,1e-07,0.033,0.001,13.9974
4,3,7.55385e-05,0.530068,5,10,9241.25,1e-07,0.033,0.001,13.9994
5,3,0.0904749,0.578567,5,10,8899.79,1e-07,0.033,0.001,8.87006
6,3,0.000116714,0.488082,5,10,9554.24,1e-07,0.033,0.001,13.5196
7,3,0.00155671,0.569623,5,10,10198.7,1e-07,0.033,0.001,9.80792
8,3,1708.87,0.551052,5,10,10668.8,1e-07,0.033,0.001,11.5325
9,3,0.000231875,0.467682,5,10,10319.1,1e-07,0.033,0.001,13.9944
10,3,0.000485412,0.472399,5,10,10077.1,1e-07,0.033,0.001,13.9904
1,4,0.692765,1.84507,5,10,9093.1,1e-07,0.033,0.001,0.537956
2,4,0.0594748,1.81667,5,10,9815.7,1e-07,0.033,0.001,0.00109836
3,4,0.0125968,1.8122,5,10,11100.7,1e-07,0.033,0.001,0.151699
4,4,0.0225965,1.84126,5,10,10480.9,1e-07,0.033,0.001,0.140281
5,4,0.354367,1.66148,5,10,10264.6,1e-07,0.033,0.001,0.0142874
6,4,5.82222,1.78716,5,10,9656.07,1e-07,0.033,0.001,0.202709
7,4,0.0132001,1.74499,5,10,9891.07,1e-07,0.033,0.001,0.532429
8,4,0.00170329,1.68934,5,10,9898.11,1e-07,0.033,0.001,0.576455
9,4,0.188476,1.93187,5,10,9635.88,1e-07,0.033,0.001,0.101873
10,4,55.0205,1.73982,5,10,10281,1e-07,0.033,0.001,0.268131
