rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,7.98719,0.503949,0,0,0.0150387,0,0,0,-3.07765
2,1,6.73141,0.628499,0,0,-0.0429681,0,0,0,-3.17296
3,1,5.34736,0.552881,0,0,-0.130998,0,0,0,-2.87675
4,1,11.1805,0.540637,0,0,-0.0366096,0,0,0,-3.02149
5,1,13.3265,0.555292,0,0,0.020557,0,0,0,-3.27405
6,1,6.55244,0.511011,0,0,-0.0270719,0,0,0,-3.08036
7,1,7.11688,0.557146,0,0,-0.0516207,0,0,0,-3.05871
8,1,9.41394,0.556191,0,0,-0.0340173,0,0,0,-3.14195
9,1,4.83345,0.516393,0,0,0.0358224,0,0,0,-3.05098
10,1,10.2771,0.543676,0,0,-0.0352452,0,0,0,-3.17607
1,2,18.0492,-0.510598,0,0,-0.0679859,0,0,0,9.79445
2,2,7.63574,-0.497541,0,0,0.0341622,0,0,0,8.74301
3,2,3.22027,-0.490773,0,0,-0.0327073,0,0,0,6.18464
4,2,9.5039,-0.482607,0,0,-0.0144963,0,0,0,3.16499
5,2,2.10754,-0.430437,0,0,0.0208723,0,0,0,2.91287
6,2,17.7261,-0.498917,0,0,-0.0647819,0,0,0,5.67398
7,2,9.17722,-0.460518,0,0,-0.020995,0,0,0,8.90525
8,2,3.26172,-0.458881,0,0,-0.0823342,0,0,0,3.713
9,2,10.6166,-0.485401,0,0,0.0170067,0,0,0,10.2364
10,2,7.81326,-0.497003,0,0,0.114985,0,0,0,3.69876
1,3,0.990564,-0.654377,0,0,-0.0380536,0,0,0,1.79187
2,3,4.37089,-0.622233,0,0,0.0269669,0,0,0,0.186241
3,3,6.10592,-0.803707,0,0,-0.0900368,0,0,0,7.50453
4,3,0.426719,-0.620377,0,0,-0.0667633,0,0,0,9.05767
5,3,7.5149,-0.532829,0,0,-0.104413,0,0,0,-0.539014
6,3,0.861802,-0.702899,0,0,-0.0334557,0,0,0,2.25069
7,3,3.45241,-0.548409,0,0,0.0318231,0,0,0,-0.236598
8,3,17.3612,-0.581554,0,0,0.0768817,0,0,0,0.455368
9,3,1.54827,-0.745594,0,0,0.0435536,0,0,0,6.73158
10,3,2.28707,-0.735559,0,0,0.0198263,0,0,0,6.19982
1,4,9.55052,0.626892,0,0,-0.0829253,0,0,0,-4.3082
2,4,7.09538,0.611377,0,0,-0.00645728,0,0,0,-12.9523
3,4,5.54328,0.608914,0,0,0.11657,0,0,0,-5.60712
4,4,6.12763,0.62482,0,0,0.0591115,0,0,0,-5.68674
5,4,8.88016,0.522081,0,0,0.0382617,0,0,0,-8.04546
6,4,11.6793,0.594999,0,0,-0.0228541,0,0,0,-5.31189
7,4,5.59006,0.571121,0,0,0.00119148,0,0,0,-4.31896
8,4,3.54239,0.538711,0,0,0.00190265,0,0,0,-4.23609
9,4,8.2488,0.672861,0,0,-0.0249475,0,0,0,-6.01213
10,4,13.9253,0.568152,0,0,0.039861,0,0,0,-5.02622
