rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,5.66278,0.527957,0,0,-0.00793647,0,0,0,-3.40713
2,1,14.8253,0.540215,0,0,0.0167982,0,0,0,-3.44914
3,1,22.0126,0.586729,0,0,-0.0196898,0,0,0,-3.39735
4,1,7.579,0.563357,0,0,-0.0184178,0,0,0,-3.6343
5,1,5.02811,0.561174,0,0,-0.0173484,0,0,0,-3.46334
6,1,5.51174,0.559867,0,0,0.00468138,0,0,0,-3.54601
7,1,7.99306,0.57086,0,0,0.0236052,0,0,0,-3.60904
8,1,5.67057,0.530938,0,0,0.0146056,0,0,0,-3.44813
9,1,19.3057,0.525157,0,0,-0.00430557,0,0,0,-3.42253
10,1,14.1946,0.528319,0,0,-0.015972,0,0,0,-3.36272
1,2,4.83111,-0.463412,0,0,-0.0128218,0,0,0,15.6019
2,2,11.0361,-0.529365,0,0,-0.000178001,0,0,0,7.14903
3,2,8.78178,-0.488947,0,0,-0.000464662,0,0,0,8.42942
4,2,5.09285,-0.487804,0,0,-0.00622221,0,0,0,3.21503
5,2,5.6361,-0.514511,0,0,0.00526265,0,0,0,7.79018
6,2,8.24002,-0.497867,0,0,0.00179142,0,0,0,7.42641
7,2,14.2059,-0.493854,0,0,-0.0139233,0,0,0,6.78098
8,2,9.89026,-0.497697,0,0,-0.00994013,0,0,0,10.1221
9,2,3.50394,-0.490984,0,0,0.00588869,0,0,0,5.42422
10,2,15.2277,-0.519695,0,0,0.008442,0,0,0,9.87564
1,3,15.4103,-0.485854,0,0,-0.0092822,0,0,0,-0.923236
2,3,0.107485,-0.47537,0,0,-0.0182923,0,0,0,3.02995
3,3,8.29328,-0.681428,0,0,-0.0138447,0,0,0,0.271165
4,3,7.23006,-0.729211,0,0,-0.0051328,0,0,0,17.8305
5,3,16.2748,-0.771021,0,0,0.0032268,0,0,0,8.14351
6,3,13.4521,-0.609227,0,0,-0.0127371,0,0,0,-0.568409
7,3,0.185869,-0.499023,0,0,0.00222992,0,0,0,10.4645
8,3,7.5911,-0.790866,0,0,0.0127322,0,0,0,3.74063
9,3,0.162483,-0.536702,0,0,-0.000118754,0,0,0,4.85348
10,3,2.99865,-0.71846,0,0,-0.00886309,0,0,0,15.1069
1,4,4.87829,0.537368,0,0,-0.00880919,0,0,0,-10.511
2,4,6.66486,0.663448,0,0,-0.000493426,0,0,0,-8.47224
3,4,9.30814,0.567912,0,0,-0.0178058,0,0,0,-11.625
4,4,7.18663,0.569261,0,0,-0.00732695,0,0,0,-5.24672
5,4,10.3831,0.598583,0,0,-0.0035411,0,0,0,-8.29396
6,4,13.2494,0.562705,0,0,0.000695022,0,0,0,-7.24369
7,4,7.58461,0.503425,0,0,-0.00248126,0,0,0,-12.5752
8,4,6.74055,0.532362,0,0,-0.0045725,0,0,0,-7.41918
9,4,15.2693,0.548637,0,0,-0.00149531,0,0,0,-7.23401
10,4,6.1511,0.532856,0,0,0.0088452,0,0,0,-5.18243
