D_pop,0.0211307,0.0476185,0.591359,-0.00407468,-0.00181533,-0.0444041,0.747099,0.0115305,-0.00210356
B_pop,0.0476185,0.754096,10.379,-0.098986,-0.0180658,-0.704787,12.7869,0.164363,-0.0302312
Time0_pop,0.591359,10.379,266.538,-11.1076,-0.16996,-10.1483,293.578,2.28711,-0.418966
omega_alpha,-0.00407468,-0.098986,-11.1076,6.71767,-0.00933118,0.100653,-11.3351,-0.0248405,0.00443322
omega_D,-0.00181533,-0.0180658,-0.16996,-0.00933118,0.009881,0.0166169,-0.231584,-0.00444014,0.000815294
omega_B,-0.0444041,-0.704787,-10.1483,0.100653,0.0166169,0.671958,-12.4442,-0.15433,0.0283699
omega_Time0,0.747099,12.7869,293.578,-11.3351,-0.231584,-12.4442,349.593,2.82119,-0.517075
a,0.0115305,0.164363,2.28711,-0.0248405,-0.00444014,-0.15433,2.82119,0.0455221,-0.00822881
b,-0.00210356,-0.0302312,-0.418966,0.00443322,0.000815294,0.0283699,-0.517075,-0.00822881,0.00150009
