rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.32754e-05,0.258931,5,10,8045.32,1e-07,0.033,0.001,13.9999
2,1,0.00017811,0.248753,5,10,6997.66,1e-07,0.033,0.001,11.1977
3,1,0.000194379,0.254895,5,10,6457.5,1e-07,0.033,0.001,9.70754
4,1,5.4337e-05,0.254245,5,10,7082.65,1e-07,0.033,0.001,14
5,1,3.07164e-05,0.256917,5,10,8232.6,1e-07,0.033,0.001,14
6,1,4.01632e-05,0.265756,5,10,6753.28,1e-07,0.033,0.001,13.9836
7,1,0.000125877,0.265782,5,10,7341.77,1e-07,0.033,0.001,10.6238
8,1,5.54747e-05,0.250138,5,10,6909.62,1e-07,0.033,0.001,13.9973
9,1,6.23059e-05,0.218556,5,10,6435.56,1e-07,0.033,0.001,13.9974
10,1,5.40788e-05,0.248531,5,10,6967.14,1e-07,0.033,0.001,13.9996
1,2,0.00879179,0.438982,5,10,6726.37,1e-07,0.033,0.001,13.9987
2,2,0.00372881,0.418234,5,10,6707.95,1e-07,0.033,0.001,13.9975
3,2,0.00324936,0.444597,5,10,6729.93,1e-07,0.033,0.001,13.9788
4,2,0.59518,0.424604,5,10,6700.85,1e-07,0.033,0.001,14
5,2,0.00122119,0.430613,5,10,7424.24,1e-07,0.033,0.001,13.9999
6,2,0.0329942,0.431189,5,10,6747.67,1e-07,0.033,0.001,13.9927
7,2,0.00138851,0.430757,5,10,6826.88,1e-07,0.033,0.001,13.9606
8,2,0.000991225,0.440003,5,10,6533.77,1e-07,0.033,0.001,13.9896
9,2,0.0306021,0.440688,5,10,6694.67,1e-07,0.033,0.001,13.9942
10,2,0.00660912,0.436413,5,10,6632.56,1e-07,0.033,0.001,13.8766
1,3,0.000138567,0.310411,5,10,6703.33,1e-07,0.033,0.001,1.40147
2,3,0.000166542,0.310822,5,10,6883.12,1e-07,0.033,0.001,1.18324
3,3,0.000112733,0.312659,5,10,7025.16,1e-07,0.033,0.001,1.38571
4,3,0.000125647,0.313456,5,10,6918.17,1e-07,0.033,0.001,1.38773
5,3,0.000130459,0.315251,5,10,7651.83,1e-07,0.033,0.001,1.17544
6,3,0.000131707,0.30426,5,10,6843.31,1e-07,0.033,0.001,1.39745
7,3,0.000139038,0.312048,5,10,6628.96,1e-07,0.033,0.001,1.50743
8,3,0.000137958,0.31351,5,10,6679.45,1e-07,0.033,0.001,1.43389
9,3,0.000118411,0.303803,5,10,5896.16,1e-07,0.033,0.001,2.20575
10,3,0.000220105,0.309962,5,10,6461.5,1e-07,0.033,0.001,0.99371
