rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,13.2858,0.52077,0,0,-0.0078005,0,0,0,-3.37112
2,1,10.5805,0.543985,0,0,0.0227566,0,0,0,-3.36603
3,1,3.06621,0.61326,0,0,-0.00956962,0,0,0,-3.05047
4,1,20.8529,0.513668,0,0,0.000937027,0,0,0,-3.43081
5,1,14.9759,0.515907,0,0,-0.00664076,0,0,0,-3.28334
6,1,4.51051,0.527275,0,0,-0.00444763,0,0,0,-3.21557
7,1,3.27386,0.546644,0,0,-0.00100236,0,0,0,-3.12108
8,1,8.78518,0.57325,0,0,0.0321938,0,0,0,-3.48245
9,1,12.7941,0.605264,0,0,0.00411454,0,0,0,-3.34549
10,1,14.7842,0.538915,0,0,0.0178601,0,0,0,-3.34062
1,2,24.7645,-0.45723,0,0,0.00634265,0,0,0,2.27451
2,2,14.1929,-0.488942,0,0,-0.00823173,0,0,0,7.81793
3,2,5.46241,-0.506478,0,0,0.00679292,0,0,0,13.6397
4,2,6.88637,-0.468181,0,0,-0.00861842,0,0,0,5.49194
5,2,3.27717,-0.482593,0,0,0.00801738,0,0,0,5.59643
6,2,15.1099,-0.487784,0,0,0.0195521,0,0,0,6.45554
7,2,9.51829,-0.509622,0,0,-0.0177571,0,0,0,6.69038
8,2,7.60711,-0.448296,0,0,0.00704856,0,0,0,2.90766
9,2,4.97596,-0.478185,0,0,-0.0142745,0,0,0,5.56381
10,2,11.3012,-0.483613,0,0,0.024405,0,0,0,5.1928
1,3,-0.0626145,-0.490788,0,0,-0.00168552,0,0,0,6.80923
2,3,6.29862,-0.739839,0,0,-0.013017,0,0,0,10.1136
3,3,19.6597,-0.788318,0,0,0.00266955,0,0,0,10.6391
4,3,5.1659,-0.485496,0,0,-0.0409372,0,0,0,-0.479285
5,3,4.78622,-0.793545,0,0,-0.0259316,0,0,0,7.1527
6,3,0.348791,-0.566741,0,0,-0.021269,0,0,0,3.33642
7,3,0.183859,-0.541393,0,0,-0.0301952,0,0,0,2.44218
8,3,5.06376,-0.734785,0,0,-0.00860155,0,0,0,3.61935
9,3,3.50204,-0.73007,0,0,-0.00721971,0,0,0,1.1155
10,3,0.517105,-0.61073,0,0,0.0092266,0,0,0,0.99966
1,4,13.7388,0.598007,0,0,-0.00111768,0,0,0,-8.67481
2,4,10.783,0.559574,0,0,-0.0104516,0,0,0,-8.28303
3,4,5.87283,0.582757,0,0,0.0168787,0,0,0,-13.6438
4,4,10.0407,0.656295,0,0,0.0128688,0,0,0,-7.95218
5,4,9.75648,0.560948,0,0,-0.0229746,0,0,0,-4.87458
6,4,8.73024,0.664507,0,0,0.0165805,0,0,0,-6.24149
7,4,18.0882,0.651102,0,0,-0.00789169,0,0,0,-8.32466
8,4,8.54941,0.580202,0,0,0.00278496,0,0,0,-6.11069
9,4,19.2537,0.535913,0,0,0.014808,0,0,0,-6.61894
10,4,6.19146,0.549481,0,0,-0.0081486,0,0,0,-17.7151
