rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,2.59358,-0.280767,0,0,-0.00440048,0,0,0,-2.14746
2,1,5.98536,-0.359109,0,0,0.0216976,0,0,0,-1.54429
3,1,2.13792,-0.422541,0,0,0.190319,0,0,0,7.17759
4,1,3.98717,-0.300571,0,0,-0.0556169,0,0,0,-2.63765
5,1,0.361826,-0.266083,0,0,-0.115685,0,0,0,10.7747
6,1,0.224333,-0.240732,0,0,-0.192664,0,0,0,1.35998
7,1,3.01984,-0.451803,0,0,0.14285,0,0,0,3.26595
8,1,1.49547,-0.357735,0,0,0.137793,0,0,0,0.618612
9,1,0.634734,-0.297196,0,0,-0.0529355,0,0,0,9.48472
10,1,0.674209,-0.250557,0,0,-0.152249,0,0,0,5.66439
1,2,5.32217,0.357352,0,0,0.134613,0,0,0,3.42304
2,2,5.10284,0.338829,0,0,0.0613415,0,0,0,1.68143
3,2,6.23541,0.326651,0,0,0.1392,0,0,0,2.50614
4,2,4.24478,0.327931,0,0,0.0339974,0,0,0,11.5142
5,2,4.20255,0.320118,0,0,0.0576912,0,0,0,1.9655
6,2,4.47191,0.34318,0,0,0.235395,0,0,0,0.946513
7,2,9.65154,0.3578,0,0,-0.113175,0,0,0,6.49931
8,2,4.0051,0.310848,0,0,0.131052,0,0,0,5.76304
9,2,7.17846,0.329966,0,0,-0.0241346,0,0,0,3.41066
10,2,4.92034,0.320296,0,0,0.0906663,0,0,0,8.25989
1,3,1.97581,-0.069913,0,0,-0.153866,0,0,0,-6.04141
2,3,1.39288,-0.0238839,0,0,0.119142,0,0,0,-6.32288
3,3,1.61385,-0.0430039,0,0,-0.0368584,0,0,0,-6.00026
4,3,2.00619,-0.0614356,0,0,-0.125225,0,0,0,-6.08138
5,3,2.03774,-0.0972125,0,0,-0.130738,0,0,0,-6.05453
6,3,2.04207,-0.0882994,0,0,-0.0449269,0,0,0,-6.20165
7,3,3.30065,-0.074694,0,0,-0.112674,0,0,0,-6.45141
8,3,1.14043,-0.0302909,0,0,0.0857233,0,0,0,-5.95612
9,3,1.65831,-0.0366059,0,0,0.014589,0,0,0,-6.12224
10,3,1.52743,-0.0561208,0,0,-0.0633268,0,0,0,-5.89898
