rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,3.16974,-0.22677,0,-1.7869,-0.289972,0,0,0,-0.123269
2,1,13.7166,-0.27967,0,-0.218047,-0.175478,0,0,0,-2.8866
3,1,4.91444,-0.247357,0,-1.49051,-0.172043,0,0,0,-0.738948
4,1,2.94531,-0.265678,0,-1.8185,-0.00969195,0,0,0,3.75609
5,1,-0.0443478,-0.183572,0,-0.657663,0.0260597,0,0,0,11.0416
6,1,1.04825,-0.389559,0,1.93427,-0.344349,0,0,0,2.82169
7,1,11.542,-0.225084,0,0.446079,-0.151924,0,0,0,-3.36816
8,1,6.42366,-0.347555,0,-1.20677,0.413742,0,0,0,6.3008
9,1,2.40613,-0.236692,0,-1.72095,-0.0885558,0,0,0,7.88509
10,1,2.85877,-0.239,0,-2.11863,-0.105444,0,0,0,2.36818
1,2,5.46896,0.305303,0,1.44593,0.441614,0,0,0,-0.627057
2,2,4.18028,0.292025,0,3.52037,0.458492,0,0,0,3.91297
3,2,6.81985,0.270415,0,0.825124,0.386331,0,0,0,1.25115
4,2,5.93124,0.294147,0,5.56196,0.363668,0,0,0,9.32798
5,2,10.7078,0.26901,0,3.16422,0.113636,0,0,0,4.94235
6,2,11.0622,0.301758,0,4.5481,0.0634602,0,0,0,0.112087
7,2,8.08573,0.282194,0,3.38221,0.191017,0,0,0,2.65197
8,2,8.3221,0.273181,0,1.45,0.246937,0,0,0,7.77039
9,2,13.265,0.318819,0,3.12292,-0.101616,0,0,0,6.11012
10,2,10.4907,0.287579,0,1.32109,0.0615742,0,0,0,3.58195
1,3,3.59155,-0.0414565,0,-0.689126,-0.266914,0,0,0,-6.18293
2,3,19.4562,-0.0520378,0,-0.719899,-0.224149,0,0,0,-6.47157
3,3,1.30656,-0.00556208,0,-0.570157,0.00650779,0,0,0,-6.12199
4,3,3.29917,-0.0369304,0,-0.505528,-0.179286,0,0,0,-6.34642
5,3,1.75804,-0.0464906,0,-0.297492,0.0215755,0,0,0,-6.25484
6,3,1.42092,-0.0821684,0,1.52858,0.165594,0,0,0,-6.17534
7,3,9.9139,-0.0173424,0,-1.10598,-0.332002,0,0,0,-6.15692
8,3,11.2455,-0.0358432,0,-1.17928,-0.356738,0,0,0,-6.11354
9,3,8.51905,-0.0412726,0,-0.794408,-0.219491,0,0,0,-6.46656
10,3,2.01612,-0.03599,0,-0.525874,-0.0973275,0,0,0,-6.28134
