rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,6.49025,0.519975,0,0,-0.00021481,0,0,0,-2.97762
2,1,7.87016,0.513635,0,0,0.000275554,0,0,0,-2.91856
3,1,7.50299,0.552164,0,0,0.00029465,0,0,0,-2.99346
4,1,11.6653,0.568681,0,0,-0.000132888,0,0,0,-3.03094
5,1,8.63259,0.52831,0,0,0.00034456,0,0,0,-2.97298
6,1,13.7851,0.637463,0,0,-5.24644e-05,0,0,0,-3.09018
7,1,5.71484,0.559231,0,0,-0.000355921,0,0,0,-3.18619
8,1,5.42956,0.503209,0,0,-0.000764597,0,0,0,-2.87606
9,1,9.12206,0.50138,0,0,0.000152509,0,0,0,-2.87307
10,1,12.1676,0.51255,0,0,0.000130721,0,0,0,-2.77414
1,2,16.0688,-0.504914,0,0,0.000253462,0,0,0,9.32859
2,2,7.43398,-0.529593,0,0,0.000420553,0,0,0,9.3428
3,2,9.36573,-0.505274,0,0,-0.000145438,0,0,0,6.84405
4,2,2.55922,-0.464495,0,0,0.000822731,0,0,0,9.03742
5,2,19.8002,-0.485488,0,0,-0.000431059,0,0,0,3.99694
6,2,4.47605,-0.485747,0,0,0.000218664,0,0,0,8.2764
7,2,2.74822,-0.449317,0,0,8.44541e-05,0,0,0,2.03735
8,2,23.5255,-0.51319,0,0,0.000523605,0,0,0,9.07146
9,2,5.63068,-0.505928,0,0,-0.000402782,0,0,0,5.39373
10,2,5.4765,-0.504957,0,0,-0.000339874,0,0,0,9.42246
1,3,0.536236,-0.629603,0,0,-8.21949e-05,0,0,0,5.8537
2,3,1.16465,-0.710757,0,0,-0.000274007,0,0,0,5.25061
3,3,9.30708,-0.662598,0,0,0.000358908,0,0,0,1.47903
4,3,2.20841,-0.623909,0,0,0.000441991,0,0,0,0.638239
5,3,0.643113,-0.620822,0,0,3.38518e-05,0,0,0,11.2672
6,3,3.28049,-0.414867,0,0,-0.000210947,0,0,0,-0.299786
7,3,18.8796,-0.562173,0,0,-0.00067129,0,0,0,-0.042469
8,3,10.7131,-0.764659,0,0,-8.822e-05,0,0,0,5.166
9,3,18.3655,-0.760581,0,0,-0.000159652,0,0,0,7.78649
10,3,8.66611,-0.454896,0,0,0.000516887,0,0,0,-0.452288
1,4,12.0559,0.550534,0,0,0.00021403,0,0,0,-6.77036
2,4,10.0536,0.51412,0,0,0.00037564,0,0,0,-5.6405
3,4,5.74134,0.656855,0,0,-0.000147825,0,0,0,-8.78831
4,4,8.6379,0.486479,0,0,-0.000201736,0,0,0,-4.07044
5,4,11.0072,0.588534,0,0,-0.000276668,0,0,0,-4.9961
6,4,5.97606,0.584582,0,0,-0.000298102,0,0,0,-5.85271
7,4,26.4606,0.62078,0,0,-0.000537186,0,0,0,-6.5681
8,4,5.64403,0.625191,0,0,-0.000330244,0,0,0,-4.84947
9,4,3.16781,0.689051,0,0,0.000281723,0,0,0,-6.19703
10,4,3.63376,0.599231,0,0,0.000376426,0,0,0,-4.72062
