rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0324734,1.61417,5,10,7664.87,1e-07,0.033,0.001,1.28921
2,1,0.129067,1.60397,5,10,7668.63,1e-07,0.033,0.001,1.35998
3,1,0.0894032,1.66697,5,10,7668.78,1e-07,0.033,0.001,1.2708
4,1,5.74141,1.69474,5,10,7665.5,1e-07,0.033,0.001,1.22819
5,1,0.276653,1.62768,5,10,7669.16,1e-07,0.033,0.001,1.29465
6,1,47.8222,1.81541,5,10,7666.11,1e-07,0.033,0.001,1.16346
7,1,0.0149545,1.6788,5,10,7663.79,1e-07,0.033,0.001,1.06514
8,1,0.0112428,1.58733,5,10,7660.66,1e-07,0.033,0.001,1.41303
9,1,0.451345,1.58443,5,10,7667.69,1e-07,0.033,0.001,1.41682
10,1,9.48796,1.60223,5,10,7667.52,1e-07,0.033,0.001,1.54779
1,2,469.309,0.579223,5,10,7668.46,1e-07,0.033,0.001,13.9994
2,2,0.083442,0.565103,5,10,7669.74,1e-07,0.033,0.001,13.9994
3,2,0.575877,0.579014,5,10,7665.4,1e-07,0.033,0.001,13.9925
4,2,0.000637236,0.603114,5,10,7672.83,1e-07,0.033,0.001,13.9992
5,2,19586.1,0.590585,5,10,7663.21,1e-07,0.033,0.001,13.872
6,2,0.00433281,0.590432,5,10,7668.19,1e-07,0.033,0.001,13.9982
7,2,0.000769811,0.612338,5,10,7667.16,1e-07,0.033,0.001,13.1395
8,2,812542,0.574449,5,10,7670.53,1e-07,0.033,0.001,13.9992
9,2,0.0137474,0.578636,5,10,7663.43,1e-07,0.033,0.001,13.9681
10,2,0.0117831,0.579198,5,10,7663.91,1e-07,0.033,0.001,13.9994
1,3,8.42813e-05,0.511322,5,10,7665.89,1e-07,0.033,0.001,13.9799
2,3,0.000157997,0.471465,5,10,7664.42,1e-07,0.033,0.001,13.9632
3,3,0.543075,0.494726,5,10,7669.27,1e-07,0.033,0.001,12.5621
4,3,0.000448689,0.514241,5,10,7669.91,1e-07,0.033,0.001,11.0642
5,3,9.3788e-05,0.515831,5,10,7666.78,1e-07,0.033,0.001,13.9999
6,3,0.00131082,0.633801,5,10,7664.9,1e-07,0.033,0.001,8.34377
7,3,7801.03,0.546989,5,10,7661.37,1e-07,0.033,0.001,9.18572
8,3,2.21566,0.446725,5,10,7665.84,1e-07,0.033,0.001,13.96
9,3,4665.34,0.44855,5,10,7665.29,1e-07,0.033,0.001,13.9971
10,3,0.286083,0.608931,5,10,7670.48,1e-07,0.033,0.001,7.8231
1,4,8.48546,1.66426,5,10,7668.16,1e-07,0.033,0.001,0.0328974
2,4,1.14571,1.60475,5,10,7669.4,1e-07,0.033,0.001,0.0992608
3,4,0.0153561,1.85095,5,10,7665.38,1e-07,0.033,0.001,0.00524842
4,4,0.278124,1.561,5,10,7664.97,1e-07,0.033,0.001,0.461039
5,4,2.97322,1.72872,5,10,7664.4,1e-07,0.033,0.001,0.18699
6,4,0.0194186,1.7219,5,10,7664.23,1e-07,0.033,0.001,0.0805794
7,4,1.52941e+07,1.78537,5,10,7662.4,1e-07,0.033,0.001,0.0400277
8,4,0.0139321,1.79326,5,10,7663.98,1e-07,0.033,0.001,0.215912
9,4,0.00117115,1.91152,5,10,7668.68,1e-07,0.033,0.001,0.0574916
10,4,0.00186624,1.74731,5,10,7669.4,1e-07,0.033,0.001,0.24495
