rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,-0.125615,-0.288202,0,0,0.0529591,0,0,0,1.13305
2,1,-0.164451,-0.247521,0,0,-0.0178579,0,0,0,4.12051
3,1,0.860625,-0.298755,0,0,0.060008,0,0,0,-1.39851
4,1,0.882618,-0.381198,0,0,0.0355167,0,0,0,1.9667
5,1,2.29704,-0.247909,0,0,0.0244883,0,0,0,-2.40526
6,1,1.46673,-0.183403,0,0,0.139923,0,0,0,-2.18843
7,1,0.573644,-0.204905,0,0,-0.0208991,0,0,0,-1.46068
8,1,1.62867,-0.22172,0,0,-0.0480527,0,0,0,-1.91313
9,1,0.493802,-0.314545,0,0,-0.04001,0,0,0,2.42897
10,1,2.99529,-0.221302,0,0,-0.0852226,0,0,0,-2.20862
1,2,3.58404,0.32784,0,0,-0.0359345,0,0,0,10.4234
2,2,1.72843,0.345203,0,0,0.0581432,0,0,0,4.5259
3,2,8.03835,0.295797,0,0,-0.074446,0,0,0,0.781759
4,2,4.75209,0.305195,0,0,0.0477666,0,0,0,0.390289
5,2,2.90266,0.276332,0,0,0.168155,0,0,0,4.56747
6,2,3.07185,0.317667,0,0,0.0054157,0,0,0,2.40521
7,2,4.91792,0.313243,0,0,0.122964,0,0,0,1.16405
8,2,3.07149,0.295919,0,0,0.0813864,0,0,0,3.03385
9,2,5.39479,0.291869,0,0,0.0683523,0,0,0,1.56851
10,2,3.65565,0.296315,0,0,0.148839,0,0,0,0.608572
1,3,1.17003,-0.0428567,0,0,-0.0443072,0,0,0,-5.26278
2,3,1.70535,-0.0576637,0,0,-0.0932524,0,0,0,-5.69027
3,3,0.903944,-0.0287314,0,0,-0.0104701,0,0,0,-5.18592
4,3,1.01307,-0.0349866,0,0,0.00461648,0,0,0,-5.27968
5,3,0.803105,-0.0223888,0,0,-0.00496184,0,0,0,-5.11027
6,3,1.04526,-0.0390501,0,0,0.0293028,0,0,0,-5.52367
7,3,0.999806,-0.029752,0,0,0.0268126,0,0,0,-5.39882
8,3,0.692453,-0.0306647,0,0,0.0240549,0,0,0,-5.00018
9,3,0.965337,-0.0137731,0,0,0.0364028,0,0,0,-5.36771
10,3,1.49961,-0.051796,0,0,-0.053841,0,0,0,-5.6566
