rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,5.6417,0.548196,0,0,-0.00069249,0,0,0,-2.93343
2,1,5.33743,0.534106,0,0,0.000165708,0,0,0,-2.87829
3,1,19.4199,0.539991,0,0,0.000121017,0,0,0,-2.96024
4,1,7.59412,0.607002,0,0,-6.51463e-05,0,0,0,-3.03003
5,1,7.72882,0.585792,0,0,0.000134379,0,0,0,-3.02906
6,1,19.4463,0.580145,0,0,-0.000658637,0,0,0,-3.11384
7,1,13.3345,0.607526,0,0,-0.000215228,0,0,0,-3.17601
8,1,6.93274,0.518819,0,0,-0.000334659,0,0,0,-2.83307
9,1,19.5474,0.495202,0,0,-3.33847e-05,0,0,0,-2.81307
10,1,4.39635,0.474777,0,0,0.00013208,0,0,0,-2.72031
1,2,20.4109,-0.504588,0,0,0.000664977,0,0,0,9.59898
2,2,4.21395,-0.515404,0,0,0.000233703,0,0,0,7.56613
3,2,6.54922,-0.467572,0,0,-0.000146689,0,0,0,2.59441
4,2,11.1174,-0.485043,0,0,0.000479344,0,0,0,10.5916
5,2,24.807,-0.506488,0,0,-0.000441479,0,0,0,5.44288
6,2,3.72032,-0.480888,0,0,0.000240545,0,0,0,6.48265
7,2,10.4496,-0.472374,0,0,0.000250872,0,0,0,3.77133
8,2,22.3463,-0.497752,0,0,0.000627586,0,0,0,5.2538
9,2,6.03073,-0.504394,0,0,9.13095e-05,0,0,0,4.62484
10,2,3.59778,-0.488392,0,0,-0.000729818,0,0,0,5.25759
1,3,12.6095,-0.663431,0,0,8.23414e-05,0,0,0,0.76359
2,3,7.16671,-0.794268,0,0,-0.000570894,0,0,0,5.03776
3,3,7.54718,-0.597107,0,0,2.19635e-05,0,0,0,0.0785523
4,3,1.34807,-0.420306,0,0,-0.000460939,0,0,0,-0.134918
5,3,0.588176,-0.636532,0,0,-0.000242406,0,0,0,12.5845
6,3,3.18861,-0.460004,0,0,-0.000275359,0,0,0,-0.165849
7,3,22.1064,-0.538674,0,0,-0.000576339,0,0,0,-0.137459
8,3,1.64351,-0.651037,0,0,-0.000113308,0,0,0,0.885289
9,3,17.1812,-0.615952,0,0,-0.000864392,0,0,0,0.442378
10,3,2.45483,-0.472023,0,0,0.000404802,0,0,0,-0.4031
1,4,19.6261,0.578,0,0,0.000388925,0,0,0,-7.45028
2,4,14.233,0.527596,0,0,0.000335399,0,0,0,-5.32503
3,4,4.95647,0.710986,0,0,0.000341774,0,0,0,-8.79933
4,4,9.08599,0.561498,0,0,-0.000330404,0,0,0,-4.54427
5,4,8.91884,0.577433,0,0,0.000171565,0,0,0,-4.3625
6,4,6.13232,0.638292,0,0,-0.000466141,0,0,0,-5.39744
7,4,24.3227,0.612447,0,0,-0.000403921,0,0,0,-6.03364
8,4,4.79081,0.654176,0,0,-0.000331295,0,0,0,-4.87957
9,4,4.77105,0.604797,0,0,0.000206412,0,0,0,-4.16245
10,4,5.58899,0.611614,0,0,0.000271673,0,0,0,-6.109
