rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,1.47136,5,10,8634.07,1e-07,0.033,0.001,14
2,1,4.93e-05,2.74281,5,10,12215.1,1e-07,0.033,0.001,14
3,1,4.93e-05,2.30865,5,10,10884.4,1e-07,0.033,0.001,14
4,1,4.93e-05,3.637,5,10,14798.9,1e-07,0.033,0.001,14
5,1,4.93e-05,1.76575,5,10,9316.2,1e-07,0.033,0.001,14
6,1,4.93e-05,1.87075,5,10,9677.24,1e-07,0.033,0.001,14
7,1,4.93e-05,2.99946,5,10,12925.9,1e-07,0.033,0.001,14
8,1,4.93e-05,1.85236,5,10,9572.92,1e-07,0.033,0.001,14
9,1,4.93e-05,1.94274,5,10,9821.98,1e-07,0.033,0.001,14
10,1,4.93e-05,1.63574,5,10,9041.18,1e-07,0.033,0.001,14
1,2,4.93e-05,0.662616,5,10,30700.4,1e-07,0.033,0.001,14
2,2,4.93e-05,0.653325,5,10,33229.9,1e-07,0.033,0.001,14
3,2,4.93e-05,0.673245,5,10,36249,1e-07,0.033,0.001,14
4,2,4.93e-05,0.663764,5,10,21998.2,1e-07,0.033,0.001,14
5,2,4.93e-05,0.671587,5,10,27438.1,1e-07,0.033,0.001,14
6,2,4.93e-05,0.6652,5,10,35709.6,1e-07,0.033,0.001,14
7,2,4.93e-05,0.66464,5,10,31358.1,1e-07,0.033,0.001,14
8,2,4.93e-05,0.700041,5,10,17026.3,1e-07,0.033,0.001,14
9,2,4.93e-05,0.656476,5,10,31030.7,1e-07,0.033,0.001,14
10,2,4.93e-05,0.688913,5,10,35823,1e-07,0.033,0.001,14
1,3,4.93e-05,0.680582,5,10,7570.35,1e-07,0.033,0.001,14
2,3,4.93e-05,0.57541,5,10,10389,1e-07,0.033,0.001,14
3,3,4.93e-05,0.732243,5,10,6647.05,1e-07,0.033,0.001,14
4,3,4.93e-05,0.56799,5,10,9914.04,1e-07,0.033,0.001,14
5,3,4.93e-05,0.71336,5,10,6998.99,1e-07,0.033,0.001,14
6,3,4.93e-05,0.709776,5,10,7255.89,1e-07,0.033,0.001,14
7,3,4.93e-05,0.52907,5,10,12031.5,1e-07,0.033,0.001,14
8,3,4.93e-05,0.539892,5,10,16950,1e-07,0.033,0.001,14
9,3,4.93e-05,0.564188,5,10,12401.2,1e-07,0.033,0.001,14
10,3,4.93e-05,0.51556,5,10,16406.7,1e-07,0.033,0.001,14
1,4,4.93e-05,1.87575,5,10,9242.21,1e-07,0.033,0.001,14
2,4,4.93e-05,0.949064,5,10,7415.11,1e-07,0.033,0.001,14
3,4,4.93e-05,1.69796,5,10,8738.62,1e-07,0.033,0.001,14
4,4,4.93e-05,0.943683,5,10,7527.79,1e-07,0.033,0.001,14
5,4,4.93e-05,1.22146,5,10,7723.64,1e-07,0.033,0.001,14
6,4,4.93e-05,1.07813,5,10,7539.38,1e-07,0.033,0.001,14
7,4,4.93e-05,1.10319,5,10,7608.59,1e-07,0.033,0.001,14
8,4,4.93e-05,1.12235,5,10,7726.01,1e-07,0.033,0.001,14
9,4,4.93e-05,0.822339,5,10,7659.96,1e-07,0.033,0.001,14
10,4,4.93e-05,0.890035,5,10,7554.1,1e-07,0.033,0.001,14
