D_pop,1,0.121692,0.149283,0.0218925,0.0362467,0.100306,0.0128534,-0.0198262
B_pop,0.121692,1,0.332209,0.267522,0.267436,0.14679,0.0550768,-0.0714383
Time0_pop,0.149283,0.332209,1,0.22511,0.338559,0.129419,0.0226034,-0.0339891
omega_D,0.0218925,0.267522,0.22511,1,0.0225996,0.211452,0.0399133,-0.0522563
omega_B,0.0362467,0.267436,0.338559,0.0225996,1,-0.103186,-0.088266,0.0819343
omega_Time0,0.100306,0.14679,0.129419,0.211452,-0.103186,1,0.0394799,-0.0428524
a,0.0128534,0.0550768,0.0226034,0.0399133,-0.088266,0.0394799,1,-0.892828
b,-0.0198262,-0.0714383,-0.0339891,-0.0522563,0.0819343,-0.0428524,-0.892828,1
