rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00146513,0.226561,5,10,7053.38,1e-07,0.033,0.001,12.4429
2,1,8.71797e-05,0.237959,5,10,7414.57,1e-07,0.033,0.001,13.8621
3,1,0.00182635,0.220596,5,10,7688.15,1e-07,0.033,0.001,12.7266
4,1,0.00236729,0.228951,5,10,6281.59,1e-07,0.033,0.001,11.2192
5,1,6.03584e-05,0.252317,5,10,7470.5,1e-07,0.033,0.001,14
6,1,9.80899e-05,0.238334,5,10,6256.2,1e-07,0.033,0.001,12.6849
7,1,3.3873,0.234451,5,10,7539.93,1e-07,0.033,0.001,12.0518
8,1,0.000469284,0.21188,5,10,8334.99,1e-07,0.033,0.001,13.9268
9,1,6.61005e-05,0.245692,5,10,6661.46,1e-07,0.033,0.001,14
10,1,0.0015626,0.268767,5,10,6425.51,1e-07,0.033,0.001,9.66777
1,2,0.00432611,0.468669,5,10,8118.07,1e-07,0.033,0.001,13.9744
2,2,0.0168919,0.458059,5,10,7319.27,1e-07,0.033,0.001,13.9816
3,2,0.0217544,0.452673,5,10,8222.14,1e-07,0.033,0.001,13.8778
4,2,0.00314013,0.442406,5,10,7687.42,1e-07,0.033,0.001,13.9888
5,2,0.00271725,0.446779,5,10,7715.12,1e-07,0.033,0.001,13.9338
6,2,0.00468493,0.449489,5,10,9081.3,1e-07,0.033,0.001,14
7,2,24.1046,0.452642,5,10,7009.44,1e-07,0.033,0.001,13.9994
8,2,0.0025229,0.459396,5,10,8757.35,1e-07,0.033,0.001,13.9989
9,2,0.0742978,0.433991,5,10,8006.23,1e-07,0.033,0.001,13.9931
10,2,0.011476,0.448385,5,10,8330.95,1e-07,0.033,0.001,13.9999
1,3,0.000210215,0.312328,5,10,7629.23,1e-07,0.033,0.001,1.2306
2,3,0.000391692,0.305392,5,10,6800.63,1e-07,0.033,0.001,1.19518
3,3,0.00028835,0.307731,5,10,6350.72,1e-07,0.033,0.001,1.6634
4,3,0.000174727,0.31215,5,10,7065.74,1e-07,0.033,0.001,1.65655
5,3,0.000355976,0.29416,5,10,6244,1e-07,0.033,0.001,1.472
6,3,0.000410211,0.301546,5,10,6773.03,1e-07,0.033,0.001,1.12812
7,3,0.000514444,0.308171,5,10,6678.11,1e-07,0.033,0.001,0.942317
8,3,0.000181683,0.318578,5,10,7289.63,1e-07,0.033,0.001,1.55361
9,3,0.000426844,0.309447,5,10,6452.83,1e-07,0.033,0.001,1.33158
10,3,0.000238262,0.307683,5,10,6766.79,1e-07,0.033,0.001,1.55772
