rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.49705,-0.285569,0,0,-0.0379418,0,0,0,-1.75251
2,1,0.348004,-0.286854,0,0,-0.00376083,0,0,0,2.24855
3,1,1.99579,-0.412481,0,0,0.0842277,0,0,0,-0.425839
4,1,3.60695,-0.286603,0,0,-0.00926861,0,0,0,-2.50653
5,1,0.213756,-0.243767,0,0,0.0368843,0,0,0,11.3123
6,1,0.550752,-0.282467,0,0,-0.114978,0,0,0,-1.37009
7,1,1.8797,-0.422866,0,0,0.0774321,0,0,0,3.58812
8,1,3.52481,-0.309625,0,0,0.0143137,0,0,0,-2.03968
9,1,1.10542,-0.397195,0,0,-0.0447097,0,0,0,6.69223
10,1,0.129131,-0.169419,0,0,-0.06125,0,0,0,5.61356
1,2,4.8613,0.344672,0,0,0.0802881,0,0,0,4.77172
2,2,5.00157,0.331741,0,0,-0.000445073,0,0,0,2.145
3,2,5.54718,0.331096,0,0,0.119832,0,0,0,1.05848
4,2,3.08388,0.303934,0,0,0.00984437,0,0,0,4.16124
5,2,3.65922,0.334932,0,0,0.0103991,0,0,0,2.13929
6,2,4.36448,0.332641,0,0,0.00652975,0,0,0,11.2892
7,2,9.50045,0.338589,0,0,-0.0690052,0,0,0,8.54701
8,2,3.34814,0.350147,0,0,0.0908729,0,0,0,6.6919
9,2,7.42793,0.281976,0,0,-0.0123223,0,0,0,5.71223
10,2,5.07446,0.321471,0,0,0.0518112,0,0,0,7.84386
1,3,1.32823,-0.0477505,0,0,0.0221141,0,0,0,-5.61952
2,3,1.2193,-0.0378039,0,0,0.106944,0,0,0,-5.70175
3,3,2.03885,-0.0585832,0,0,-0.0483977,0,0,0,-5.84844
4,3,1.92938,-0.0697537,0,0,-0.144153,0,0,0,-5.59945
5,3,1.44512,-0.0753666,0,0,0.0432266,0,0,0,-5.64626
6,3,1.37586,-0.0803651,0,0,0.00339922,0,0,0,-5.55512
7,3,1.86547,-0.047411,0,0,-0.0660477,0,0,0,-5.76214
8,3,1.84235,-0.0623619,0,0,-0.075442,0,0,0,-5.6303
9,3,1.66757,-0.0451974,0,0,-0.0239657,0,0,0,-5.62877
10,3,1.93766,-0.0719667,0,0,-0.0136982,0,0,0,-5.82832
