rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0238518,0.263873,5,2.59095,4638.42,1e-07,0.033,0.001,13.9831
2,1,0.111946,0.244206,5,4.12311,6317.89,1e-07,0.033,0.001,13.9487
3,1,0.00134751,0.27697,5,2.88825,5328.92,1e-07,0.033,0.001,12.884
4,1,0.000235169,0.264031,5,3.74374,7531.27,1e-07,0.033,0.001,13.899
5,1,6.49963e-05,0.248573,5,12.4905,7812.65,1e-07,0.033,0.001,13.9999
6,1,8.23739e-05,0.226308,5,13.3503,5797.89,1e-07,0.033,0.001,13.9999
7,1,0.000101534,0.271573,5,11.6631,5970.41,1e-07,0.033,0.001,11.7333
8,1,0.000214053,0.243557,5,4.71553,8661.7,1e-07,0.033,0.001,13.9995
9,1,7.62367e-05,0.255078,5,6.63956,7320.12,1e-07,0.033,0.001,13.987
10,1,0.00378597,0.268082,5,2.8187,6981.26,1e-07,0.033,0.001,13.8414
1,2,0.00344386,0.441121,5,13.4816,9438.81,1e-07,0.033,0.001,13.9718
2,2,0.00208189,0.429976,5,14.3931,8177.08,1e-07,0.033,0.001,13.9716
3,2,0.108773,0.423559,5,12.9667,7874.62,1e-07,0.033,0.001,13.8063
4,2,0.00104259,0.434364,5,14.9083,9098.41,1e-07,0.033,0.001,13.9999
5,2,0.00907053,0.410483,5,14.8415,7335.4,1e-07,0.033,0.001,13.9893
6,2,0.220254,0.431296,5,14.9212,6794.72,1e-07,0.033,0.001,13.9146
7,2,0.195688,0.427744,5,14.7363,8217.77,1e-07,0.033,0.001,13.9583
8,2,0.0121929,0.418281,5,13.7756,7063.24,1e-07,0.033,0.001,13.9976
9,2,0.305788,0.440189,5,14.634,9389.04,1e-07,0.033,0.001,13.9986
10,2,0.0178706,0.436706,5,13.5161,7732.39,1e-07,0.033,0.001,13.9895
1,3,0.000233982,0.297183,5,13.9869,7236.23,1e-07,0.033,0.001,1.69863
2,3,0.000623501,0.313024,5,8.57886,5223.02,1e-07,0.033,0.001,1.65229
3,3,0.34236,0.310684,5,7.02515,5148.92,1e-07,0.033,0.001,1.41657
4,3,0.0802454,0.307182,5,8.56068,5092.43,1e-07,0.033,0.001,1.34369
5,3,0.000325111,0.3122,5,10.0102,6563.22,1e-07,0.033,0.001,1.27248
6,3,0.000162834,0.313423,5,9.84925,6940.14,1e-07,0.033,0.001,1.70034
7,3,34.7373,0.3178,5,6.04073,4560.28,1e-07,0.033,0.001,1.63923
8,3,0.156487,0.318217,5,5.66927,4997.39,1e-07,0.033,0.001,1.35745
9,3,0.000281626,0.304313,5,11.0227,6363.14,1e-07,0.033,0.001,1.62918
10,3,0.0198893,0.315409,5,6.51904,4767.91,1e-07,0.033,0.001,1.4038
