rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.16527,0,0,0.0473998,0,0,0,1.87759
2,1,0,1.08784,0,0,-0.00505722,0,0,0,0.435765
3,1,0,0.899454,0,0,-0.142867,0,0,0,1.23193
4,1,0,0.770686,0,0,-0.232187,0,0,0,-0.157189
5,1,0,1.24236,0,0,0.109063,0,0,0,-5.23353
6,1,0,0.801988,0,0,-0.208333,0,0,0,2.76045
7,1,0,1.15651,0,0,0.0445433,0,0,0,-4.01471
8,1,0,0.733234,0,0,-0.256417,0,0,0,8.01059
9,1,0,0.941444,0,0,-0.117132,0,0,0,0.344013
10,1,0,0.582938,0,0,-0.344741,0,0,0,-2.27552
1,2,0,-0.527434,0,0,0.71514,0,0,0,-1.49412
2,2,0,-0.539567,0,0,1.02042,0,0,0,1.37319
3,2,0,-0.509455,0,0,0.7286,0,0,0,3.77318
4,2,0,-0.53192,0,0,0.455051,0,0,0,1.4089
5,2,0,-0.508223,0,0,0.462873,0,0,0,1.51648
6,2,0,-0.53413,0,0,1.01011,0,0,0,-0.0693697
7,2,0,-0.530863,0,0,0.740187,0,0,0,-6.66398
8,2,0,-0.493454,0,0,0.435282,0,0,0,-7.82392
9,2,0,-0.514584,0,0,0.786492,0,0,0,-3.34842
10,2,0,-0.500907,0,0,1.05567,0,0,0,-2.24729
1,3,0,-0.59872,0,0,-0.523976,0,0,0,-4.05843
2,3,0,-0.740987,0,0,0.022014,0,0,0,4.50728
3,3,0,-0.690957,0,0,-0.383016,0,0,0,-6.91696
4,3,0,0.026811,0,0,-0.729292,0,0,0,-2.95154
5,3,0,-0.717579,0,0,-0.0254886,0,0,0,1.62755
6,3,0,-0.706645,0,0,-0.251539,0,0,0,-2.85469
7,3,0,-0.768244,0,0,0.288933,0,0,0,8.79337
8,3,0,-0.738,0,0,0.201594,0,0,0,-5.11925
9,3,0,-0.544442,0,0,-0.638145,0,0,0,-5.51024
10,3,0,-0.601786,0,0,-0.572523,0,0,0,-2.85115
1,4,0,0.689217,0,0,-0.319401,0,0,0,-7.28566
2,4,0,-0.49557,0,0,-0.464691,0,0,0,4.00506
3,4,0,-0.294159,0,0,-0.639621,0,0,0,-1.53251
4,4,0,1.55977,0,0,0.328782,0,0,0,-1.96953
5,4,0,-0.216293,0,0,-0.63825,0,0,0,0.877704
6,4,0,0.0778851,0,0,-0.615468,0,0,0,-4.83196
7,4,0,1.55005,0,0,0.326925,0,0,0,7.79394
8,4,0,0.379116,0,0,-0.497143,0,0,0,2.29237
9,4,0,1.40923,0,0,0.213938,0,0,0,-1.85393
10,4,0,0.810679,0,0,-0.242922,0,0,0,-0.344158
