rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,3.63622,5,10,14924.7,1e-07,0.033,0.001,14
2,1,4.93e-05,3.36531,5,10,14162,1e-07,0.033,0.001,14
3,1,4.93e-05,2.78746,5,10,12338.8,1e-07,0.033,0.001,14
4,1,4.93e-05,2.45067,5,10,11284.5,1e-07,0.033,0.001,14
5,1,4.93e-05,3.92764,5,10,15874,1e-07,0.033,0.001,13.9971
6,1,4.93e-05,2.5286,5,10,11556.9,1e-07,0.033,0.001,14
7,1,4.93e-05,3.60451,5,10,14882.1,1e-07,0.033,0.001,13.9991
8,1,4.93e-05,2.36059,5,10,11014.4,1e-07,0.033,0.001,14
9,1,4.93e-05,2.907,5,10,12660.5,1e-07,0.033,0.001,14
10,1,4.93e-05,2.03118,5,10,10083.3,1e-07,0.033,0.001,13.9998
1,2,4.93e-05,0.669143,5,10,29100.6,1e-07,0.033,0.001,13.9999
2,2,4.93e-05,0.661074,5,10,39489.6,1e-07,0.033,0.001,14
3,2,4.93e-05,0.681283,5,10,29494.9,1e-07,0.033,0.001,14
4,2,4.93e-05,0.666148,5,10,22436,1e-07,0.033,0.001,14
5,2,4.93e-05,0.682123,5,10,22612.2,1e-07,0.033,0.001,14
6,2,4.93e-05,0.664677,5,10,39084.5,1e-07,0.033,0.001,14
7,2,4.93e-05,0.666853,5,10,29838.7,1e-07,0.033,0.001,13.9878
8,2,4.93e-05,0.692272,5,10,21996.9,1e-07,0.033,0.001,13.9613
9,2,4.93e-05,0.677797,5,10,31252.8,1e-07,0.033,0.001,13.9996
10,2,4.93e-05,0.687131,5,10,40906.5,1e-07,0.033,0.001,13.9999
1,3,4.93e-05,0.623104,5,10,8428.69,1e-07,0.033,0.001,13.9991
2,3,4.93e-05,0.540473,5,10,14550.6,1e-07,0.033,0.001,14
3,3,4.93e-05,0.568201,5,10,9704.62,1e-07,0.033,0.001,13.9844
4,3,4.93e-05,1.16473,5,10,6864.24,1e-07,0.033,0.001,13.9997
5,3,4.93e-05,0.553274,5,10,13875.6,1e-07,0.033,0.001,14
6,3,4.93e-05,0.559357,5,10,11068.2,1e-07,0.033,0.001,13.9997
7,3,4.93e-05,0.525941,5,10,19002.1,1e-07,0.033,0.001,14
8,3,4.93e-05,0.54209,5,10,17412.9,1e-07,0.033,0.001,13.9974
9,3,4.93e-05,0.657859,5,10,7519.29,1e-07,0.033,0.001,13.9962
10,3,4.93e-05,0.621196,5,10,8029.28,1e-07,0.033,0.001,13.9997
1,4,4.93e-05,2.25894,5,10,10342,1e-07,0.033,0.001,13.9774
2,4,4.93e-05,0.690808,5,10,8943.5,1e-07,0.033,0.001,14
3,4,4.93e-05,0.844946,5,10,7508.21,1e-07,0.033,0.001,13.9999
4,4,4.93e-05,5.39484,5,10,19774.6,1e-07,0.033,0.001,13.9999
5,4,4.93e-05,0.913368,5,10,7518.51,1e-07,0.033,0.001,14
6,4,4.93e-05,1.22576,5,10,7691.76,1e-07,0.033,0.001,13.9981
7,4,4.93e-05,5.34269,5,10,19737.9,1e-07,0.033,0.001,14
8,4,4.93e-05,1.65664,5,10,8657.93,1e-07,0.033,0.001,14
9,4,4.93e-05,4.6409,5,10,17629.2,1e-07,0.033,0.001,13.9999
10,4,4.93e-05,2.55067,5,10,11164,1e-07,0.033,0.001,14
