ID,TIME,popPred_medianCOV,popPred,indivPred_mean,indivPred_mode
2,3.99448749521789,6.8953,6.8953,5.19997,5.21031
2,4,6.89454,6.89454,5.19897,5.20932
2,4.104,6.88015,6.88015,5.18017,5.19058
2,4.256,6.85911,6.85911,5.15269,5.16318
2,4.408,6.83808,6.83808,5.12521,5.13579
2,4.56,6.81704,6.81704,5.09772,5.10839
2,4.712,6.79601,6.79601,5.07024,5.081
2,4.864,6.77497,6.77497,5.04276,5.0536
2,5,6.75614,6.75614,5.01817,5.02909
2,5.016,6.75393,6.75393,5.01528,5.0262
2,5.168,6.73289,6.73289,4.9878,4.99881
2,5.32,6.71185,6.71185,4.96031,4.97141
2,5.45656801466161,6.69294,6.69294,4.93562,4.9468
2,5.472,6.69081,6.69081,4.93283,4.94402
2,5.624,6.66976,6.66976,4.90535,4.91662
2,5.776,6.64872,6.64872,4.87787,4.88923
2,5.928,6.62768,6.62768,4.85039,4.86183
2,6,6.61771,6.61771,4.83737,4.84886
2,6.08,6.60663,6.60663,4.82291,4.83444
2,6.232,6.58559,6.58559,4.79543,4.80704
2,6.384,6.56454,6.56454,4.76794,4.77965
2,6.536,6.5435,6.5435,4.74046,4.75225
2,6.688,6.52245,6.52245,4.71298,4.72486
2,6.84,6.5014,6.5014,4.6855,4.69746
2,6.992,6.48036,6.48036,4.65802,4.67007
2,7,6.47925,6.47925,4.65657,4.66862
2,7.144,6.45931,6.45931,4.63054,4.64267
2,7.296,6.43826,6.43826,4.60306,4.61528
2,7.448,6.41721,6.41721,4.57557,4.58788
2,7.45380590983774,6.41641,6.41641,4.57452,4.58684
2,7.6,6.39617,6.39617,4.54809,4.56049
2,7.752,6.37512,6.37512,4.52061,4.53309
2,7.904,6.35407,6.35407,4.49313,4.5057
2,8,6.34078,6.34078,4.47578,4.48839
2,8.056,6.33302,6.33302,4.46565,4.4783
2,8.208,6.31197,6.31197,4.43817,4.45091
2,8.36,6.29092,6.29092,4.41069,4.42351
2,8.512,6.26987,6.26987,4.38321,4.39612
2,8.664,6.24882,6.24882,4.35573,4.36872
2,8.816,6.22777,6.22777,4.32824,4.34133
2,8.968,6.20672,6.20672,4.30076,4.31393
2,9,6.20229,6.20229,4.29498,4.30817
2,9.12,6.18567,6.18567,4.27328,4.28654
2,9.272,6.16462,6.16462,4.2458,4.25915
2,9.424,6.14357,6.14357,4.21832,4.23175
2,9.576,6.12252,6.12252,4.19084,4.20436
2,9.728,6.10147,6.10147,4.16336,4.17696
2,9.88,6.08042,6.08042,4.13588,4.14957
2,10,6.0638,6.0638,4.11419,4.12794
2,10.032,6.05937,6.05937,4.1084,4.12218
2,10.1820819226016,6.03859,6.03859,4.08127,4.09513
2,10.184,6.03832,6.03832,4.08092,4.09478
2,10.336,6.01727,6.01727,4.05344,4.06739
2,10.488,5.99622,5.99622,4.02596,4.04
2,10.64,5.97517,5.97517,3.99848,4.0126
2,10.792,5.95412,5.95412,3.971,3.98521
2,10.944,5.93307,5.93307,3.94352,3.95782
2,11,5.92531,5.92531,3.9334,3.94773
2,11.096,5.91202,5.91202,3.91604,3.93043
2,11.248,5.89097,5.89097,3.88857,3.90303
2,11.4,5.86991,5.86991,3.86109,3.87564
2,11.552,5.84886,5.84886,3.83361,3.84825
2,11.704,5.82781,5.82781,3.80613,3.82086
2,11.856,5.80676,5.80676,3.77865,3.79347
2,12,5.78682,5.78682,3.75262,3.76752
2,12.008,5.78571,5.78571,3.75118,3.76608
2,12.16,5.76466,5.76466,3.7237,3.73868
2,12.312,5.74361,5.74361,3.69622,3.71129
2,12.464,5.72255,5.72255,3.66875,3.6839
2,12.616,5.7015,5.7015,3.64127,3.65651
2,12.768,5.68045,5.68045,3.61379,3.62913
2,12.92,5.6594,5.6594,3.58632,3.60174
2,13,5.64832,5.64832,3.57186,3.58732
2,13.072,5.63835,5.63835,3.55885,3.57435
2,13.224,5.6173,5.6173,3.53137,3.54696
2,13.376,5.59624,5.59624,3.5039,3.51957
2,13.528,5.57519,5.57519,3.47643,3.49218
2,13.68,5.55414,5.55414,3.44895,3.4648
2,13.832,5.53309,5.53309,3.42148,3.43741
2,13.9089739567457,5.52243,5.52243,3.40757,3.42354
2,13.984,5.51204,5.51204,3.39401,3.41003
2,14,5.50982,5.50982,3.39112,3.40714
2,14.136,5.49099,5.49099,3.36654,3.38264
2,14.288,5.46993,5.46993,3.33907,3.35526
2,14.44,5.44888,5.44888,3.3116,3.32788
2,14.592,5.42783,5.42783,3.28413,3.30049
2,14.744,5.40678,5.40678,3.25666,3.27311
2,14.896,5.38573,5.38573,3.2292,3.24573
2,15,5.37132,5.37132,3.2104,3.227
2,15.048,5.36467,5.36467,3.20173,3.21835
2,15.2,5.34362,5.34362,3.17427,3.19097
2,15.352,5.32257,5.32257,3.1468,3.1636
2,15.504,5.30152,5.30152,3.11934,3.13622
2,15.656,5.28047,5.28047,3.09188,3.10884
2,15.808,5.25941,5.25941,3.06442,3.08147
2,15.96,5.23836,5.23836,3.03696,3.0541
2,16,5.23282,5.23282,3.02974,3.0469
2,16.112,5.21731,5.21731,3.00951,3.02673
2,16.264,5.19626,5.19626,2.98205,2.99936
2,16.416,5.17521,5.17521,2.9546,2.97199
2,16.568,5.15415,5.15415,2.92715,2.94463
2,16.72,5.1331,5.1331,2.8997,2.91726
2,16.872,5.11205,5.11205,2.87226,2.8899
2,17,5.09432,5.09432,2.84915,2.86686
2,17.024,5.091,5.091,2.84481,2.86254
2,17.176,5.06995,5.06995,2.81737,2.83519
2,17.328,5.04889,5.04889,2.78993,2.80783
2,17.48,5.02784,5.02784,2.7625,2.78048
2,17.632,5.00679,5.00679,2.73506,2.75313
2,17.784,4.98574,4.98574,2.70763,2.72578
2,17.936,4.96469,4.96469,2.68021,2.69844
2,18,4.95582,4.95582,2.66866,2.68693
2,18.088,4.94363,4.94363,2.65278,2.6711
2,18.24,4.92258,4.92258,2.62536,2.64377
2,18.392,4.90153,4.90153,2.59795,2.61644
2,18.544,4.88048,4.88048,2.57054,2.58911
2,18.696,4.85943,4.85943,2.54313,2.56179
2,18.848,4.83838,4.83838,2.51573,2.53447
2,19,4.81732,4.81732,2.48833,2.50716
3,0,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000015,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000028,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000039,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000053,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000073,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000101,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000139,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000191,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000262,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000361,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000496,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000681,7.44401,7.44401,2.92613,2.67803
3,0.0000000000000937,7.44401,7.44401,2.92613,2.67803
3,0.0000000000001287,7.44401,7.44401,2.92613,2.67803
3,0.000000000000177,7.44401,7.44401,2.92613,2.67803
3,0.0000000000002432,7.44401,7.44401,2.92613,2.67803
3,0.0000000000003343,7.44401,7.44401,2.92613,2.67803
3,0.0000000000004596,7.44401,7.44401,2.92613,2.67803
3,0.0000000000006317,7.44401,7.44401,2.92613,2.67803
3,0.0000000000008683,7.44401,7.44401,2.92613,2.67803
3,0.0000000000011936,7.44401,7.44401,2.92613,2.67803
3,0.0000000000016406,7.44401,7.44401,2.92613,2.67803
3,0.0000000000022551,7.44401,7.44401,2.92613,2.67803
3,0.0000000000030998,7.44401,7.44401,2.92613,2.67803
3,0.0000000000042609,7.44401,7.44401,2.92613,2.67803
3,0.0000000000058568,7.44401,7.44401,2.92613,2.67803
3,0.0000000000080506,7.44401,7.44401,2.92613,2.67803
3,0.000000000011066,7.44401,7.44401,2.92613,2.67803
3,0.0000000000152108,7.44401,7.44401,2.92613,2.67803
3,0.0000000000209082,7.44401,7.44401,2.92613,2.67803
3,0.0000000000287395,7.44401,7.44401,2.92613,2.67803
3,0.0000000000395042,7.44401,7.44401,2.92613,2.67803
3,0.0000000000543008,7.44401,7.44401,2.92613,2.67803
3,0.0000000000746396,7.44401,7.44401,2.92613,2.67803
3,0.0000000001025966,7.44401,7.44401,2.92613,2.67803
3,0.000000000141025,7.44401,7.44401,2.92613,2.67803
3,0.0000000001938471,7.44401,7.44401,2.92613,2.67803
3,0.0000000002664542,7.44401,7.44401,2.92613,2.67803
3,0.0000000003662568,7.44401,7.44401,2.92613,2.67803
3,0.0000000005034415,7.44401,7.44401,2.92613,2.67803
3,0.0000000006920098,7.44401,7.44401,2.92613,2.67803
3,0.0000000009512079,7.44401,7.44401,2.92613,2.67803
3,0.0000000013074909,7.44401,7.44401,2.92613,2.67803
3,0.0000000017972228,7.44401,7.44401,2.92613,2.67803
3,0.0000000024703879,7.44401,7.44401,2.92613,2.67803
3,0.0000000033956928,7.44401,7.44401,2.92613,2.67803
3,0.0000000046675785,7.44401,7.44401,2.92613,2.67803
3,0.0000000064158597,7.44401,7.44401,2.92613,2.67803
3,0.0000000088189747,7.44401,7.44401,2.92613,2.67803
3,0.0000000121221968,7.44401,7.44401,2.92613,2.67803
3,0.0000000166626688,7.44401,7.44401,2.92613,2.67803
3,0.0000000229038134,7.44401,7.44401,2.92613,2.67803
3,0.0000000314826319,7.44401,7.44401,2.92613,2.67803
3,0.0000000432747198,7.44401,7.44401,2.92613,2.67803
3,0.0000000594836348,7.44401,7.44401,2.92613,2.67803
3,0.0000000817637371,7.44401,7.44401,2.92613,2.67803
3,0.0000001123890414,7.44401,7.44401,2.92613,2.67803
3,0.0000001544853143,7.44401,7.44401,2.92613,2.67803
3,0.000000212349105,7.44401,7.44401,2.92613,2.67803
3,0.0000002918862714,7.44401,7.44401,2.92613,2.67803
3,0.0000004012147612,7.44401,7.44401,2.92613,2.67803
3,0.0000005514931682,7.44401,7.44401,2.92613,2.67803
3,0.0000007580596329,7.44401,7.44401,2.92613,2.67803
3,0.0000010419973269,7.44401,7.44401,2.92613,2.67803
3,0.0000014322863032,7.44401,7.44401,2.92613,2.67803
3,0.0000019687613407,7.44401,7.44401,2.92613,2.67804
3,0.0000027061776742,7.44401,7.44401,2.92613,2.67804
3,0.0000037197995779,7.44401,7.44401,2.92613,2.67804
3,0.0000051130822014,7.44401,7.44401,2.92613,2.67804
3,0.0000070282307019,7.44401,7.44401,2.92614,2.67804
3,0.0000096607143897,7.444,7.444,2.92614,2.67804
3,0.0000132792172709,7.444,7.444,2.92615,2.67805
3,0.0000182530612348,7.444,7.444,2.92615,2.67805
3,0.000025089900831,7.444,7.444,2.92616,2.67806
3,0.0000344875369459,7.444,7.444,2.92617,2.67807
3,0.0000474051377328,7.444,7.444,2.92619,2.67809
3,0.0000651611359487,7.444,7.444,2.92621,2.67811
3,0.0000895677945722,7.44399,7.44399,2.92625,2.67814
3,0.0001231161751208,7.44399,7.44399,2.92629,2.67817
3,0.0001692303874263,7.44398,7.44398,2.92635,2.67823
3,0.0002326170708305,7.44398,7.44398,2.92644,2.6783
3,0.00031974577654,7.44396,7.44396,2.92655,2.6784
3,0.0004395092812841,7.44395,7.44395,2.92671,2.67853
3,0.0006041312270804,7.44393,7.44393,2.92693,2.67872
3,0.0008304137252058,7.4439,7.4439,2.92723,2.67898
3,0.0011414522608653,7.44385,7.44385,2.92764,2.67933
3,0.0015689929300139,7.4438,7.4438,2.9282,2.67982
3,0.0021566725993144,7.44372,7.44372,2.92898,2.68049
3,0.0029644726956114,7.44361,7.44361,2.93004,2.68141
3,0.0040748412001984,7.44346,7.44346,2.93151,2.68267
3,0.0056011076881956,7.44326,7.44326,2.93353,2.68441
3,0.0076990502926189,7.44298,7.44298,2.9363,2.6868
3,0.0105827951733903,7.4426,7.4426,2.94011,2.69008
3,0.0145466712679229,7.44207,7.44207,2.94535,2.69459
3,0.0199952509247351,7.44134,7.44134,2.95254,2.7008
3,0.0274846425123213,7.44035,7.44035,2.96244,2.70932
3,0.0377792495264778,7.43897,7.43897,2.97604,2.72104
3,0.0519297893048465,7.43709,7.43709,2.99474,2.73716
3,0.0713805343156897,7.43449,7.43449,3.02044,2.7593
3,0.098116721585039,7.43092,7.43092,3.05577,2.78975
3,0.129668957,7.42669,7.42669,3.09746,2.82569
3,0.1348671755806684,7.426,7.426,3.10433,2.83161
3,0.1853828252235484,7.41922,7.41922,3.1711,2.88916
3,0.202283573,7.41695,7.41695,3.19344,2.90841
3,0.207743319,7.41622,7.41622,3.20066,2.91463
3,0.254819541818823,7.40988,7.40988,3.26288,2.96827
3,0.300091015,7.40378,7.40378,3.32273,3.01987
3,0.3310811548000002,7.3996,7.3996,3.3637,3.05519
3,0.3502643721955035,7.397,7.397,3.38906,3.07705
3,0.368259839,7.39457,7.39457,3.41286,3.09756
3,0.4814588769519861,7.37924,7.37924,3.56253,3.2266
3,0.495705899,7.3773,7.3773,3.58137,3.24285
3,0.537199966,7.37167,7.37167,3.63624,3.29016
3,0.5809169280000001,7.36573,7.36573,3.69404,3.34
3,0.596477203,7.36361,7.36361,3.71462,3.35775
3,0.6617934012040617,7.35472,7.35472,3.801,3.43222
3,0.6621623096000002,7.35467,7.35467,3.80148,3.43265
3,0.663328754,7.35451,7.35451,3.80303,3.43398
3,0.6702444319999999,7.35356,7.35356,3.81217,3.44186
3,0.692568725,7.35052,7.35052,3.84169,3.46732
3,0.749686063,7.34273,7.34273,3.91723,3.53246
3,0.786164363,7.33775,7.33775,3.96547,3.57406
3,0.820545161,7.33305,7.33305,4.01094,3.61327
3,0.828152406,7.33201,7.33201,4.021,3.62194
3,0.9096737579124897,7.32087,7.32087,4.12882,3.71492
3,0.916574286,7.31992,7.31992,4.13794,3.72279
3,0.963008122,7.31357,7.31357,4.19935,3.77575
3,0.988365607,7.3101,7.3101,4.23289,3.80467
3,0.9932434644000002,7.30943,7.30943,4.23934,3.81023
3,1.002196962,7.3082,7.3082,4.25118,3.82044
3,1.011417866,7.30694,7.30694,4.26338,3.83096
3,1.033385313,7.30393,7.30393,4.29243,3.85602
3,1.059136042,7.3004,7.3004,4.32649,3.88539
3,1.082550551,7.29719,7.29719,4.35746,3.91209
3,1.094405998,7.29556,7.29556,4.37314,3.92562
3,1.130367523,7.29063,7.29063,4.4207,3.96664
3,1.133306686,7.29023,7.29023,4.42459,3.96999
3,1.140049471,7.2893,7.2893,4.43351,3.97768
3,1.150719374,7.28784,7.28784,4.44762,3.98985
3,1.193353387,7.28199,7.28199,4.504,4.03848
3,1.214006542,7.27915,7.27915,4.53132,4.06204
3,1.240855644,7.27546,7.27546,4.56683,4.09266
3,1.25039981409466,7.27415,7.27415,4.57945,4.10355
3,1.264992715,7.27215,7.27215,4.59876,4.12019
3,1.289672193,7.26876,7.26876,4.6314,4.14834
3,1.3243246192,7.264,7.264,4.67723,4.18787
3,1.411071241,7.25207,7.25207,4.79196,4.28682
3,1.420430805,7.25079,7.25079,4.80434,4.29749
3,1.426358529,7.24997,7.24997,4.81218,4.30425
3,1.449698941,7.24676,7.24676,4.84305,4.33088
3,1.46297094,7.24493,7.24493,4.8606,4.34602
3,1.48168395,7.24236,7.24236,4.88535,4.36736
3,1.492057467,7.24093,7.24093,4.89907,4.37919
3,1.509346661,7.23855,7.23855,4.92194,4.39892
3,1.528018991,7.23598,7.23598,4.94664,4.42021
3,1.541619824,7.23411,7.23411,4.96463,4.43573
3,1.550840727,7.23284,7.23284,4.97682,4.44625
3,1.564672083,7.23094,7.23094,4.99512,4.46202
3,1.577047506,7.22924,7.22924,5.01149,4.47614
3,1.58640707,7.22795,7.22795,5.02386,4.48682
3,1.589568523,7.22751,7.22751,5.02805,4.49042
3,1.63382886,7.22142,7.22142,5.08659,4.54091
3,1.655405774,7.21845,7.21845,5.11512,4.56552
3,1.670441271,7.21637,7.21637,5.13501,4.58267
3,1.71874771750684,7.20972,7.20972,5.1989,4.63777
3,1.743023771,7.20638,7.20638,5.23101,4.66546
3,1.748547749,7.20561,7.20561,5.23832,4.67176
3,1.752778517,7.20503,7.20503,5.24391,4.67659
3,1.792889447,7.1995,7.1995,5.29696,4.72234
3,1.86750597,7.18922,7.18922,5.39565,4.80745
3,1.886251097,7.18663,7.18663,5.42045,4.82883
3,1.8883258,7.18635,7.18635,5.42319,4.83119
3,1.892672797,7.18575,7.18575,5.42894,4.83615
3,1.909000036,7.1835,7.1835,5.45054,4.85478
3,1.913913807,7.18282,7.18282,5.45704,4.86038
3,1.91506642,7.18266,7.18266,5.45856,4.86169
3,1.934660841,7.17996,7.17996,5.48448,4.88404
3,1.96578139,7.17567,7.17567,5.52564,4.91954
3,1.973103873,7.17466,7.17466,5.53532,4.92789
3,1.98445372,7.17309,7.17309,5.55033,4.94084
3,1.9864869288,7.17281,7.17281,5.55302,4.94316
3,1.994508052,7.17171,7.17171,5.56363,4.9523
3,1.998976643,7.17109,7.17109,5.56954,4.9574
3,2.007275457,7.16995,7.16995,5.58052,4.96687
3,2.026639354,7.16727,7.16727,5.60613,4.98895
3,2.041225147,7.16526,7.16526,5.62542,5.00559
3,2.042841799,7.16504,7.16504,5.62756,5.00743
3,2.054697247,7.1634,7.1634,5.64324,5.02095
3,2.066058717,7.16184,7.16184,5.65827,5.03391
3,2.08767021,7.15885,7.15885,5.68685,5.05856
3,2.090263589,7.1585,7.1585,5.69028,5.06152
3,2.129164276,7.15313,7.15313,5.74173,5.10588
3,2.173251722,7.14705,7.14705,5.80005,5.15616
3,2.187774645,7.14504,7.14504,5.81925,5.17273
3,2.211979517,7.1417,7.1417,5.85127,5.20033
3,2.313870502,7.12764,7.12764,5.98603,5.31652
3,2.3175680836,7.12712,7.12712,5.99092,5.32074
3,2.323940699,7.12624,7.12624,5.99935,5.32801
3,2.339227987,7.12413,7.12413,6.01957,5.34544
3,2.361195434,7.1211,7.1211,6.04863,5.37049
3,2.36251931833007,7.12092,7.12092,6.05038,5.372
3,2.365434765,7.12052,7.12052,6.05424,5.37532
3,2.366890698,7.12031,7.12031,6.05616,5.37698
3,2.374794329,7.11922,7.11922,6.06661,5.38599
3,2.380722053,7.1184,7.1184,6.07445,5.39275
3,2.388044535,7.11739,7.11739,6.08414,5.4011
3,2.446420991,7.10933,7.10933,6.16135,5.46766
3,2.448149911,7.10909,7.10909,6.16364,5.46963
3,2.463710186,7.10694,7.10694,6.18422,5.48738
3,2.465514275,7.1067,7.1067,6.1866,5.48943
3,2.477541541,7.10503,7.10503,6.20251,5.50314
3,2.489916964,7.10332,7.10332,6.21888,5.51725
3,2.4901155,7.1033,7.1033,6.21914,5.51748
3,2.505204252,7.10121,7.10121,6.2391,5.53468
3,2.509814704,7.10058,7.10058,6.2452,5.53994
3,2.51039101,7.1005,7.1005,6.24596,5.5406
3,2.522987423,7.09876,7.09876,6.26262,5.55496
3,2.537477415,7.09676,7.09676,6.28179,5.57147
3,2.543932047,7.09586,7.09586,6.29032,5.57883
3,2.560529674,7.09357,7.09357,6.31228,5.59775
3,2.561517628,7.09343,7.09343,6.31358,5.59888
3,2.562834899,7.09325,7.09325,6.31532,5.60038
3,2.57263211,7.0919,7.0919,6.32828,5.61155
3,2.575424979,7.09151,7.09151,6.33198,5.61473
3,2.578971481,7.09102,7.09102,6.33667,5.61878
3,2.619312934,7.08545,7.08545,6.39002,5.66476
3,2.625318654,7.08462,7.08462,6.39797,5.6716
3,2.648358781,7.08144,7.08144,6.42844,5.69786
3,2.6486492384,7.0814,7.0814,6.42883,5.69819
3,2.650433484,7.08115,7.08115,6.43119,5.70023
3,2.685011872,7.07637,7.07637,6.47692,5.73964
3,2.707792928,7.07323,7.07323,6.50705,5.7656
3,2.75416865,7.06682,7.06682,6.56839,5.81844
3,2.758318056,7.06624,7.06624,6.57388,5.82317
3,2.780375428,7.0632,7.0632,6.60305,5.8483
3,2.786441812,7.06236,7.06236,6.61108,5.85521
3,2.795662716,7.06108,7.06108,6.62327,5.86572
3,2.812260342,7.05879,7.05879,6.64522,5.88462
3,2.81295191,7.05869,7.05869,6.64614,5.88541
3,2.821869495,7.05746,7.05746,6.65793,5.89557
3,2.83254633,7.05599,7.05599,6.67205,5.90773
3,2.837156782,7.05535,7.05535,6.67815,5.91298
3,2.840614621,7.05487,7.05487,6.68273,5.91692
3,2.853754409,7.05306,7.05306,6.7001,5.93189
3,2.888530388,7.04825,7.04825,6.7461,5.97149
3,2.904857627,7.04599,7.04599,6.76769,5.99009
3,2.930024454,7.04251,7.04251,6.80098,6.01874
3,2.93311181,7.04209,7.04209,6.80506,6.02226
3,2.943197174,7.04069,7.04069,6.8184,6.03374
3,2.95887271,7.03853,7.03853,6.83913,6.05159
3,2.961638981,7.03814,7.03814,6.84279,6.05474
3,2.976926269,7.03603,7.03603,6.86301,6.07214
3,2.9797303932,7.03564,7.03564,6.86672,6.07533
3,2.980311311,7.03556,7.03556,6.86749,6.07599
3,2.989301692,7.03432,7.03432,6.87938,6.08622
3,3.000366776,7.03279,7.03279,6.89401,6.09882
3,3.003133047,7.03241,7.03241,6.89767,6.10197
3,3.013012587,7.03104,7.03104,6.91074,6.11321
3,3.03869939,7.02749,7.02749,6.94471,6.14244
3,3.051010816,7.02579,7.02579,6.961,6.15645
3,3.062780767,7.02416,7.02416,6.97656,6.16984
3,3.072289824,7.02285,7.02285,6.98914,6.18066
3,3.096000719,7.01957,7.01957,7.0205,6.20763
3,3.132802004,7.01448,7.01448,7.06917,6.24948
3,3.137494786,7.01383,7.01383,7.07538,6.25481
3,3.158735796,7.0109,7.0109,7.10347,6.27896
3,3.194005752,7.00602,7.00602,7.15012,6.31905
3,3.200229862,7.00516,7.00516,7.15835,6.32612
3,3.210603379,7.00372,7.00372,7.17207,6.3379
3,3.214752785,7.00315,7.00315,7.17756,6.34262
3,3.238266089,6.9999,6.9999,7.20866,6.36933
3,3.24742105698859,6.99863,6.99863,7.22077,6.37973
3,3.252097445,6.99799,6.99799,7.22695,6.38504
3,3.264545665,6.99627,6.99627,7.24342,6.39917
3,3.272844478,6.99512,6.99512,7.25439,6.40859
3,3.275149704,6.9948,6.9948,7.25744,6.41121
3,3.280824106,6.99401,6.99401,7.26495,6.41765
3,3.290998132,6.99261,6.99261,7.2784,6.4292
3,3.310811548,6.98987,6.98987,7.30461,6.45168
3,3.325864674,6.98779,6.98779,7.32452,6.46876
3,3.335085577,6.98651,6.98651,7.33671,6.47922
3,3.339696029,6.98587,6.98587,7.34281,6.48445
3,3.34240806,6.9855,6.9855,7.3464,6.48753
3,3.355832611,6.98364,6.98364,7.36415,6.50275
3,3.361292356,6.98289,6.98289,7.37137,6.50894
3,3.37065192,6.98159,6.98159,7.38375,6.51955
3,3.382963346,6.97989,6.97989,7.40004,6.53351
3,3.391102567,6.97876,6.97876,7.4108,6.54273
3,3.402786422,6.97715,6.97715,7.42625,6.55597
3,3.408852806,6.97631,6.97631,7.43428,6.56284
3,3.415307439,6.97542,6.97542,7.44281,6.57015
3,3.41807371,6.97503,6.97503,7.44647,6.57329
3,3.456801505,6.96968,6.96968,7.49769,6.61713
3,3.459567776,6.9693,6.9693,7.50135,6.62026
3,3.469447316,6.96793,6.96793,7.51442,6.63144
3,3.485774555,6.96567,6.96567,7.53601,6.64991
3,3.496180188,6.96423,6.96423,7.54978,6.66168
3,3.521808876,6.96069,6.96069,7.58367,6.69064
3,3.528724553,6.95973,6.95973,7.59282,6.69846
3,3.539789638,6.9582,6.9582,7.60746,6.71095
3,3.542555909,6.95782,6.95782,7.61113,6.71408
3,3.549878391,6.9568,6.9568,7.62082,6.72234
3,3.55869249,6.95559,6.95559,7.6324,6.73229
3,3.563302942,6.95495,6.95495,7.63841,6.7375
3,3.568762688,6.95419,6.95419,7.64545,6.74366
3,3.581456596,6.95244,6.95244,7.66152,6.75798
3,3.584049975,6.95208,6.95208,7.66474,6.7609
3,3.602722305,6.9495,6.9495,7.68716,6.78195
3,3.6418927028,6.94408,6.94408,7.72912,6.82607
3,3.696676726,6.9365,6.9365,7.77481,6.88765
3,3.69746709,6.93639,6.93639,7.77536,6.88854
3,3.708532174,6.93486,6.93486,7.7827,6.90095
3,3.724092449,6.93271,6.93271,7.79206,6.91841
3,3.734066984,6.93133,6.93133,7.79748,6.92959
3,3.734738953,6.93123,6.93123,7.79783,6.93034
3,3.739652724,6.93055,6.93055,7.80034,6.93585
3,3.75002624,6.92912,6.92912,7.80529,6.94746
3,3.75990578,6.92775,6.92775,7.80961,6.95852
3,3.76869857,6.92654,6.92654,7.81315,6.96836
3,3.791520307,6.92338,6.92338,7.82109,6.99387
3,3.79359501,6.92309,6.92309,7.82173,6.99618
3,3.801399846,6.92201,6.92201,7.82401,7.0049
3,3.808606099,6.92101,6.92101,7.82596,7.01294
3,3.81226734,6.92051,6.92051,7.8269,7.01702
3,3.833014373,6.91764,6.91764,7.83154,7.04014
3,3.846845728,6.91572,6.91572,7.83407,7.05554
3,3.857910813,6.91419,6.91419,7.83579,7.06784
3,3.859221151,6.91401,6.91401,7.83598,7.0693
3,3.869321681,6.91261,6.91261,7.83732,7.08052
3,3.871544577,6.91231,6.91231,7.83759,7.08298
3,3.874508439,6.9119,6.9119,7.83793,7.08627
3,3.892662093,6.90939,6.90939,7.83973,7.10641
3,3.899865924,6.90839,6.90839,7.84029,7.11438
3,3.916002505,6.90616,6.90616,7.84129,7.13224
3,3.925882045,6.90479,6.90479,7.84174,7.14315
3,3.9729738576,6.89827,6.89827,7.84236,7.19502
3,3.988617121,6.89611,6.89611,7.8421,7.21219
3,3.994108983,6.89535,6.89535,7.84197,7.2182
3,4.001065341,6.89439,6.89439,7.84177,7.22582
3,4.012821993,6.89276,6.89276,7.84135,7.23867
3,4.015588264,6.89238,6.89238,7.84124,7.24169
3,4.02082962,6.89165,6.89165,7.84101,7.24741
3,4.024924429,6.89109,6.89109,7.84082,7.25187
3,4.033569026,6.88989,6.88989,7.84039,7.26129
3,4.040484704,6.88893,6.88893,7.84002,7.26882
3,4.059157034,6.88635,6.88635,7.83889,7.28909
3,4.108653527,6.8795,6.8795,7.83514,7.34246
3,4.116557159,6.87841,6.87841,7.83446,7.35093
3,4.138292146,6.8754,6.8754,7.83248,7.37413
3,4.164966903,6.87171,6.87171,7.82988,7.40242
3,4.178798258,6.8698,6.8698,7.82847,7.417
3,4.184118011,6.86906,6.86906,7.82792,7.42259
3,4.184621987,6.86899,6.86899,7.82786,7.42312
3,4.20386759,6.86633,6.86633,7.82581,7.44325
3,4.206460969,6.86597,6.86597,7.82553,7.44595
3,4.212388693,6.86515,6.86515,7.82488,7.45212
3,4.215681873,6.86469,6.86469,7.82452,7.45554
3,4.227208002,6.8631,6.8631,7.82324,7.46747
3,4.232667748,6.86234,6.86234,7.82262,7.4731
3,4.242768277,6.86094,6.86094,7.82147,7.48347
3,4.247955036,6.86023,6.86023,7.82088,7.48878
3,4.263242323,6.85811,6.85811,7.81911,7.50435
3,4.273888827,6.85664,6.85664,7.81785,7.51512
3,4.279685792,6.85584,6.85584,7.81717,7.52096
3,4.281150289,6.85563,6.85563,7.81699,7.52243
3,4.289449102,6.85448,6.85448,7.816,7.53074
3,4.294059554,6.85385,6.85385,7.81545,7.53534
3,4.299328641,6.85312,6.85312,7.81482,7.54058
3,4.3040550124,6.85246,6.85246,7.81424,7.54526
3,4.322644355,6.84989,6.84989,7.81198,7.56353
3,4.367826783,6.84364,6.84364,7.80636,7.60676
3,4.372437234,6.843,6.843,7.80578,7.61106
3,4.381658138,6.84172,6.84172,7.80462,7.61961
3,4.400099945,6.83917,6.83917,7.80228,7.63641
3,4.423506854,6.83593,6.83593,7.79929,7.65715
3,4.437271713,6.83403,6.83403,7.79751,7.66899
