D_pop,0.0829745,1.14432e-06,-0.0231076,-0.011691,-0.00099931,2.08845e-07,-0.0250338,-0.000243557,6.68905e-05
B_pop,1.14432e-06,3.51309e-07,-5.99647e-05,-0.000517398,-9.54835e-07,-3.37321e-08,2.02985e-05,3.59719e-07,-1.0281e-07
Time0_pop,-0.0231076,-5.99647e-05,9.79544,-1.35314,0.0279218,-4.60957e-05,3.68722,0.01301,-0.00357027
omega_alpha,-0.011691,-0.000517398,-1.35314,47.9347,0.0049765,0.000138591,-1.70172,0.00135769,-0.000594028
omega_D,-0.00099931,-9.54835e-07,0.0279218,0.0049765,0.0424883,-3.27024e-07,0.047101,0.0010877,-0.000294972
omega_B,2.08845e-07,-3.37321e-08,-4.60957e-05,0.000138591,-3.27024e-07,6.18239e-08,-0.000139837,-9.27265e-08,2.22769e-08
omega_Time0,-0.0250338,2.02985e-05,3.68722,-1.70172,0.047101,-0.000139837,12.3285,0.0288592,-0.00775928
a,-0.000243557,3.59719e-07,0.01301,0.00135769,0.0010877,-9.27265e-08,0.0288592,0.00528299,-0.00119848
b,6.68905e-05,-1.0281e-07,-0.00357027,-0.000594028,-0.000294972,2.22769e-08,-0.00775928,-0.00119848,0.000326967
