D_pop,1,0.00111043,-0.0265306,-0.0125653,-0.031212,-0.0190529,-0.0213878,0.076223,-0.0747395
B_pop,0.00111043,1,0.201178,0.0518648,-0.0105785,0.354366,0.231147,0.0814563,-0.0908255
Time0_pop,-0.0265306,0.201178,1,-0.119618,0.0342963,0.260816,0.660346,0.00317318,-0.000982917
omega_alpha,-0.0125653,0.0518648,-0.119618,1,-0.00863005,0.0573866,-0.0773055,-0.0258666,0.0245966
omega_D,-0.031212,-0.0105785,0.0342963,-0.00863005,1,0.00303045,0.0248125,-0.0356549,0.0386056
omega_B,-0.0190529,0.354366,0.260816,0.0573866,0.00303045,1,0.305535,-0.0195879,0.0175438
omega_Time0,-0.0213878,0.231147,0.660346,-0.0773055,0.0248125,0.305535,1,0.0144618,-0.0125556
a,0.076223,0.0814563,0.00317318,-0.0258666,-0.0356549,-0.0195879,0.0144618,1,-0.980537
b,-0.0747395,-0.0908255,-0.000982917,0.0245966,0.0386056,0.0175438,-0.0125556,-0.980537,1
