rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,21.0338,0.514808,0,0,0.0479324,0,0,0,-3.29895
2,1,4.03779,0.532032,0,0,0.00641835,0,0,0,-3.2619
3,1,6.97846,0.560254,0,0,-0.00804387,0,0,0,-3.36162
4,1,22.4527,0.532145,0,0,-0.0119997,0,0,0,-3.26571
5,1,23.5986,0.601291,0,0,0.0182835,0,0,0,-3.47792
6,1,7.58308,0.476161,0,0,-0.00558491,0,0,0,-3.16592
7,1,6.78739,0.611277,0,0,0.0199903,0,0,0,-3.3881
8,1,7.38928,0.561788,0,0,-0.0314712,0,0,0,-3.15022
9,1,9.08665,0.568164,0,0,0.0233191,0,0,0,-3.35394
10,1,7.92521,0.51101,0,0,-0.00481114,0,0,0,-3.24754
1,2,15.6097,-0.452048,0,0,-0.00109881,0,0,0,6.40282
2,2,7.14544,-0.488792,0,0,0.00458308,0,0,0,9.09658
3,2,3.57891,-0.501476,0,0,-0.0302277,0,0,0,5.99755
4,2,9.06576,-0.46573,0,0,-0.0101025,0,0,0,2.22169
5,2,3.40861,-0.456146,0,0,-0.0262836,0,0,0,3.10217
6,2,14.9876,-0.495525,0,0,0.0158786,0,0,0,5.12143
7,2,8.97985,-0.535067,0,0,-0.00394235,0,0,0,13.6649
8,2,6.05048,-0.510901,0,0,-0.0406716,0,0,0,5.06868
9,2,13.2751,-0.501775,0,0,0.0138331,0,0,0,9.27762
10,2,16.7845,-0.505826,0,0,0.00891508,0,0,0,5.53795
1,3,7.646,-0.569628,0,0,0.0105408,0,0,0,0.0260326
2,3,4.32867,-0.696315,0,0,0.0250765,0,0,0,0.832534
3,3,9.2091,-0.78311,0,0,0.0229436,0,0,0,4.16703
4,3,0.424504,-0.615985,0,0,-0.027942,0,0,0,9.48626
5,3,10.5784,-0.680004,0,0,-0.0318918,0,0,0,0.192302
6,3,3.39656,-0.775227,0,0,-0.0212503,0,0,0,2.92658
7,3,7.90095,-0.725721,0,0,0.0162592,0,0,0,2.03843
8,3,18.0361,-0.738108,0,0,-0.0240168,0,0,0,3.65322
9,3,15.3232,-0.642049,0,0,0.0191669,0,0,0,0.371809
10,3,0.0348751,-0.487913,0,0,-0.0129148,0,0,0,5.61961
1,4,16.9501,0.618603,0,0,-0.00756358,0,0,0,-4.96076
2,4,10.7729,0.661766,0,0,-0.00251997,0,0,0,-10.0102
3,4,14.1262,0.605987,0,0,-0.000648379,0,0,0,-5.03952
4,4,5.75231,0.639275,0,0,0.0362892,0,0,0,-7.21495
5,4,12.5913,0.487037,0,0,-0.010672,0,0,0,-4.81836
6,4,17.0363,0.54593,0,0,0.00452378,0,0,0,-5.47817
7,4,7.7937,0.598384,0,0,-0.00533704,0,0,0,-4.94469
8,4,7.43012,0.576506,0,0,0.00362603,0,0,0,-5.52502
9,4,10.7948,0.696855,0,0,-0.0396176,0,0,0,-7.83354
10,4,7.61413,0.6079,0,0,0.0161509,0,0,0,-7.14762
