rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000723923,0.240079,5,10,6852.18,1e-07,0.033,0.001,10.4957
2,1,5.40997e-05,0.240942,5,10,6516.9,1e-07,0.033,0.001,13.9172
3,1,0.000477922,0.272841,5,10,6588.52,1e-07,0.033,0.001,8.28703
4,1,4.29385e-05,0.265146,5,10,6465.76,1e-07,0.033,0.001,13.9914
5,1,5.63516e-05,0.243256,5,10,6798.52,1e-07,0.033,0.001,14
6,1,0.0277025,0.257688,5,10,6297.27,1e-07,0.033,0.001,8.33255
7,1,0.000380325,0.263928,5,10,6501.95,1e-07,0.033,0.001,8.6168
8,1,7.47247e-05,0.245765,5,10,6724.01,1e-07,0.033,0.001,13.9363
9,1,5.48799e-05,0.241695,5,10,5831.37,1e-07,0.033,0.001,13.9986
10,1,5.48377e-05,0.260956,5,10,6346.67,1e-07,0.033,0.001,13.9894
1,2,0.0146887,0.43086,5,10,6170.93,1e-07,0.033,0.001,13.9906
2,2,0.00285929,0.434928,5,10,6228.15,1e-07,0.033,0.001,13.9827
3,2,0.00446673,0.443397,5,10,6323.87,1e-07,0.033,0.001,13.9704
4,2,0.182595,0.436518,5,10,6388.92,1e-07,0.033,0.001,13.9994
5,2,0.0015548,0.432106,5,10,6725.79,1e-07,0.033,0.001,13.9991
6,2,0.0395193,0.43183,5,10,6087.69,1e-07,0.033,0.001,13.9961
7,2,0.00512443,0.419855,5,10,6112.15,1e-07,0.033,0.001,13.8904
8,2,0.00136762,0.440051,5,10,6000.93,1e-07,0.033,0.001,13.9921
9,2,0.0172283,0.441208,5,10,5942.12,1e-07,0.033,0.001,13.9747
10,2,0.00421478,0.43916,5,10,6076.13,1e-07,0.033,0.001,13.844
1,3,0.000204726,0.314766,5,10,5980.01,1e-07,0.033,0.001,1.17719
2,3,0.000147658,0.31453,5,10,6704.83,1e-07,0.033,0.001,1.2102
3,3,0.00012027,0.310847,5,10,6283.02,1e-07,0.033,0.001,1.65433
4,3,0.000140839,0.312311,5,10,6089.99,1e-07,0.033,0.001,1.5317
5,3,0.000145453,0.317066,5,10,6840.07,1e-07,0.033,0.001,1.15027
6,3,0.00018258,0.304871,5,10,6191.73,1e-07,0.033,0.001,1.14761
7,3,0.000131086,0.310617,5,10,5781.44,1e-07,0.033,0.001,1.88152
8,3,0.000150739,0.315389,5,10,6276.41,1e-07,0.033,0.001,1.41411
9,3,0.000138594,0.307469,5,10,6297.5,1e-07,0.033,0.001,1.60122
10,3,0.000159513,0.312457,5,10,6022.41,1e-07,0.033,0.001,1.42317
