rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,100.046,1.67013,5,10,6947.67,1e-07,0.033,0.001,2.80893
2,1,0.0297475,1.69125,5,10,6947.32,1e-07,0.033,0.001,2.83615
3,1,5.52289,1.73188,5,10,6947.31,1e-07,0.033,0.001,2.86296
4,1,54210.5,1.62667,5,10,6947.44,1e-07,0.033,0.001,2.86837
5,1,0.0152291,1.71372,5,10,6947.56,1e-07,0.033,0.001,2.82273
6,1,0.328094,1.63035,5,10,6947.31,1e-07,0.033,0.001,2.75979
7,1,0.2187,1.68361,5,10,6947.46,1e-07,0.033,0.001,2.81617
8,1,0.0387211,1.7153,5,10,6947.31,1e-07,0.033,0.001,2.83849
9,1,17.1425,1.6834,5,10,6947.5,1e-07,0.033,0.001,2.80364
10,1,55992.8,1.64856,5,10,6947.19,1e-07,0.033,0.001,2.80131
1,2,46707.7,0.633187,5,10,6947.28,1e-07,0.033,0.001,13.9997
2,2,0.0492929,0.615562,5,10,6947.43,1e-07,0.033,0.001,13.9876
3,2,0.00120948,0.619491,5,10,6947.21,1e-07,0.033,0.001,13.8446
4,2,0.328798,0.62752,5,10,6947.4,1e-07,0.033,0.001,13.4281
5,2,0.00273325,0.631075,5,10,6947.58,1e-07,0.033,0.001,13.7555
6,2,2872.65,0.626489,5,10,6947.56,1e-07,0.033,0.001,13.9063
7,2,0.00898116,0.625521,5,10,6947.34,1e-07,0.033,0.001,13.9999
8,2,0.00137635,0.611523,5,10,6947.15,1e-07,0.033,0.001,13.9835
9,2,0.0456903,0.615122,5,10,6947.45,1e-07,0.033,0.001,13.9275
10,2,488.858,0.61338,5,10,6947.73,1e-07,0.033,0.001,13.9289
1,3,0.000256424,0.500168,5,10,6947.45,1e-07,0.033,0.001,13.7002
2,3,0.0136595,0.510888,5,10,6947.57,1e-07,0.033,0.001,11.6709
3,3,0.758456,0.449985,5,10,6947.48,1e-07,0.033,0.001,13.9548
4,3,0.00357155,0.539613,5,10,6947.29,1e-07,0.033,0.001,11.1669
5,3,0.00081009,0.54491,5,10,6947.2,1e-07,0.033,0.001,10.7298
6,3,0.00504433,0.460464,5,10,6947.33,1e-07,0.033,0.001,13.2352
7,3,0.00813903,0.590737,5,10,6947.54,1e-07,0.033,0.001,9.23243
8,3,1.74804e+06,0.472421,5,10,6947.72,1e-07,0.033,0.001,13.9737
9,3,0.000270408,0.481309,5,10,6947.48,1e-07,0.033,0.001,13.9993
10,3,0.000880145,0.478657,5,10,6947.42,1e-07,0.033,0.001,13.8668
1,4,0.030885,1.60397,5,10,6947.34,1e-07,0.033,0.001,1.5333
2,4,0.751624,1.91168,5,10,6947.43,1e-07,0.033,0.001,1.31323
3,4,0.0858883,1.64144,5,10,6947.45,1e-07,0.033,0.001,1.59782
4,4,0.119645,1.78639,5,10,6947.59,1e-07,0.033,0.001,1.25287
5,4,51.7977,1.58918,5,10,6947.24,1e-07,0.033,0.001,1.73183
6,4,12.4345,1.88149,5,10,6947.25,1e-07,0.033,0.001,1.37184
7,4,0.0280799,1.77055,5,10,6947.44,1e-07,0.033,0.001,1.5002
8,4,0.00459419,1.75153,5,10,6947.51,1e-07,0.033,0.001,1.7379
9,4,0.830633,1.71911,5,10,6947.19,1e-07,0.033,0.001,1.74286
10,4,0.111131,1.98196,5,10,6947.45,1e-07,0.033,0.001,1.57829
