rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000607727,0.242845,5,10,6338.54,1e-07,0.033,0.001,12.0123
2,1,7.0855e-05,0.245241,5,10,7773.9,1e-07,0.033,0.001,13.9885
3,1,9.42416e-05,0.245289,5,10,7921.35,1e-07,0.033,0.001,13.9974
4,1,0.000986521,0.21641,5,10,6611.66,1e-07,0.033,0.001,14
5,1,6.24188e-05,0.253719,5,10,6512.3,1e-07,0.033,0.001,14
6,1,7.34052e-05,0.251383,5,10,5194.04,1e-07,0.033,0.001,13.9297
7,1,0.000307104,0.215643,5,10,7910.36,1e-07,0.033,0.001,13.9986
8,1,6.13126e-05,0.257125,5,10,8442.26,1e-07,0.033,0.001,13.8594
9,1,0.000193751,0.217171,5,10,6285.94,1e-07,0.033,0.001,14
10,1,0.000102073,0.250376,5,10,5451.4,1e-07,0.033,0.001,13.9933
1,2,0.0129386,0.465519,5,10,7125.93,1e-07,0.033,0.001,13.9883
2,2,0.0967177,0.455757,5,10,7360.76,1e-07,0.033,0.001,13.9925
3,2,0.0500319,0.449393,5,10,8669.76,1e-07,0.033,0.001,13.9667
4,2,0.000755629,0.447221,5,10,7265.14,1e-07,0.033,0.001,13.9984
5,2,0.00311702,0.457456,5,10,7153.79,1e-07,0.033,0.001,13.9839
6,2,0.00880171,0.457234,5,10,6677.03,1e-07,0.033,0.001,13.9656
7,2,6.49827,0.461793,5,10,5985.98,1e-07,0.033,0.001,13.9999
8,2,0.00246413,0.465251,5,10,7914.84,1e-07,0.033,0.001,13.999
9,2,0.147509,0.434737,5,10,7100.25,1e-07,0.033,0.001,13.9948
10,2,0.00413376,0.45245,5,10,7831.4,1e-07,0.033,0.001,14
1,3,0.000252018,0.308947,5,10,6786.81,1e-07,0.033,0.001,1.31393
2,3,0.000456315,0.31002,5,10,6805.35,1e-07,0.033,0.001,1.04477
3,3,0.00021899,0.31747,5,10,7291.26,1e-07,0.033,0.001,1.36314
4,3,0.0003441,0.308367,5,10,6228.25,1e-07,0.033,0.001,1.48738
5,3,0.000283043,0.301533,5,10,6136.96,1e-07,0.033,0.001,1.61258
6,3,0.000260386,0.299027,5,10,6174.18,1e-07,0.033,0.001,1.61597
7,3,0.000368332,0.313216,5,10,6302.56,1e-07,0.033,0.001,1.33437
8,3,0.000289848,0.309519,5,10,6586.14,1e-07,0.033,0.001,1.40088
9,3,0.000509956,0.307214,5,10,5876.56,1e-07,0.033,0.001,1.43949
10,3,0.000154112,0.320479,5,10,7953.56,1e-07,0.033,0.001,1.41676
