D_pop,0.0214188,0.000178765,-0.0277707,-0.00432039,-0.000596633,-0.00120101,-0.022142,0.00142337,-0.000248061
B_pop,0.000178765,0.0489303,0.0274386,-0.0185728,-0.000500673,0.0265958,0.0369787,0.000689043,-0.00014923
Time0_pop,-0.0277707,0.0274386,17.2316,-2.0332,0.0297303,0.10793,9.35037,-0.0183372,0.00378897
omega_alpha,-0.00432039,-0.0185728,-2.0332,9.11274,-0.00338442,0.0119108,-1.4625,-0.0115563,0.00204782
omega_D,-0.000596633,-0.000500673,0.0297303,-0.00338442,0.0109223,8.12621e-05,0.023929,-0.000489451,9.10852e-05
omega_B,-0.00120101,0.0265958,0.10793,0.0119108,8.12621e-05,0.058406,0.106233,-0.00383334,0.000734675
omega_Time0,-0.022142,0.0369787,9.35037,-1.4625,0.023929,0.106233,14.3762,-0.0113532,0.00249494
a,0.00142337,0.000689043,-0.0183372,-0.0115563,-0.000489451,-0.00383334,-0.0113532,0.0105514,-0.00180958
b,-0.000248061,-0.00014923,0.00378897,0.00204782,9.10852e-05,0.000734675,0.00249494,-0.00180958,0.000321857
