rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,6.83508,0.581242,0,0,1.28237e-05,0,0,0,-2.84963
2,1,12.1922,0.584008,0,0,5.7887e-05,0,0,0,-2.76994
3,1,7.26971,0.531651,0,0,9.30344e-06,0,0,0,-2.60769
4,1,12.7488,0.529914,0,0,-0.000123715,0,0,0,-2.69307
5,1,3.33602,0.522707,0,0,-3.55705e-05,0,0,0,-2.46225
6,1,10.7482,0.52394,0,0,4.05974e-05,0,0,0,-2.65506
7,1,7.30051,0.562694,0,0,2.07206e-05,0,0,0,-2.68933
8,1,5.52689,0.550221,0,0,-3.43432e-05,0,0,0,-2.5687
9,1,16.9016,0.535984,0,0,6.49349e-06,0,0,0,-2.67309
10,1,13.0349,0.490111,0,0,9.42097e-05,0,0,0,-2.43905
1,2,6.55872,-0.453107,0,0,-7.20596e-05,0,0,0,9.52597
2,2,21.7463,-0.499715,0,0,-1.05915e-05,0,0,0,5.05435
3,2,3.29349,-0.498779,0,0,4.69134e-07,0,0,0,9.45366
4,2,14.5289,-0.480811,0,0,8.9663e-07,0,0,0,3.12675
5,2,8.21523,-0.532873,0,0,-5.34336e-05,0,0,0,7.71691
6,2,7.95136,-0.501343,0,0,-4.48247e-05,0,0,0,5.40819
7,2,16.6428,-0.504724,0,0,-3.22199e-05,0,0,0,4.48194
8,2,15.4513,-0.513282,0,0,-5.0166e-07,0,0,0,9.23013
9,2,3.49318,-0.484413,0,0,-2.47426e-05,0,0,0,3.21274
10,2,6.10279,-0.516828,0,0,8.2026e-05,0,0,0,7.86518
1,3,16.2407,-0.462101,0,0,-1.23761e-05,0,0,0,-0.364907
2,3,16.7635,-0.475472,0,0,2.58823e-05,0,0,0,-0.179022
3,3,8.43419,-0.703914,0,0,-5.03495e-06,0,0,0,1.17956
4,3,12.8013,-0.387657,0,0,-3.77233e-05,0,0,0,-0.52778
5,3,14.6811,-0.808539,0,0,2.57792e-05,0,0,0,4.47033
6,3,4.67475,-0.542411,0,0,-0.000137235,0,0,0,0.125296
7,3,21.6697,-0.539637,0,0,8.18638e-05,0,0,0,0.256314
8,3,4.28137,-0.738177,0,0,-4.36766e-05,0,0,0,2.13379
9,3,11.4994,-0.272714,0,0,1.64097e-05,0,0,0,-1.08147
10,3,5.05277,-0.776475,0,0,-3.66674e-05,0,0,0,6.94973
1,4,8.88459,0.507132,0,0,3.21136e-05,0,0,0,-4.95597
2,4,8.40472,0.582143,0,0,-4.85924e-05,0,0,0,-5.33559
3,4,10.0434,0.575696,0,0,-8.75858e-05,0,0,0,-13.7169
4,4,5.7481,0.616893,0,0,-2.66384e-05,0,0,0,-5.44648
5,4,8.93884,0.554532,0,0,-7.609e-06,0,0,0,-6.74318
6,4,9.45643,0.52655,0,0,7.95986e-05,0,0,0,-4.71641
7,4,7.22301,0.47671,0,0,1.00916e-05,0,0,0,-8.06193
8,4,8.6978,0.522088,0,0,-3.57108e-05,0,0,0,-4.2405
9,4,9.87672,0.568221,0,0,3.36295e-05,0,0,0,-5.35924
10,4,15.4636,0.581494,0,0,4.04849e-05,0,0,0,-4.58315
