rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,0.79768,0,0,-0.0819483,0,0,0,0.275019
2,1,0,0.885104,0,0,-0.0182018,0,0,0,-1.39125
3,1,0,0.987059,0,0,0.0801187,0,0,0,0.0146439
4,1,0,0.827793,0,0,-0.0581956,0,0,0,0.834386
5,1,0,1.09693,0,0,0.186369,0,0,0,-4.81031
6,1,0,1.13521,0,0,0.222665,0,0,0,-0.943147
7,1,0,0.833389,0,0,-0.0496144,0,0,0,-5.5136
8,1,0,0.398556,0,0,-0.359329,0,0,0,8.34282
9,1,0,0.72185,0,0,-0.14396,0,0,0,-4.18338
10,1,0,0.398096,0,0,-0.35916,0,0,0,4.15386
1,2,0,-0.48516,0,0,0.672316,0,0,0,1.34765
2,2,0,-0.495419,0,0,0.946507,0,0,0,-0.396634
3,2,0,-0.479062,0,0,0.773882,0,0,0,4.0112
4,2,0,-0.42779,0,0,0.124039,0,0,0,-0.620461
5,2,0,-0.485472,0,0,0.726093,0,0,0,-1.58833
6,2,0,-0.486774,0,0,0.910782,0,0,0,-5.07606
7,2,0,-0.480576,0,0,0.699777,0,0,0,-8.39236
8,2,0,-0.453918,0,0,0.390857,0,0,0,-6.28998
9,2,0,-0.504882,0,0,0.585623,0,0,0,-7.57125
10,2,0,-0.453498,0,0,0.786106,0,0,0,-2.62222
1,3,0,-0.574765,0,0,-0.369083,0,0,0,2.68338
2,3,0,-0.686082,0,0,0.016893,0,0,0,5.12689
3,3,0,-0.671463,0,0,-0.27723,0,0,0,-6.28288
4,3,0,-0.685179,0,0,-0.206319,0,0,0,-3.57484
5,3,0,-0.677279,0,0,0.0177434,0,0,0,0.210224
6,3,0,-0.532414,0,0,-0.554078,0,0,0,-1.42551
7,3,0,-0.772091,0,0,0.569908,0,0,0,5.41519
8,3,0,-0.694144,0,0,0.207854,0,0,0,4.10697
9,3,0,-0.658137,0,0,-0.0871909,0,0,0,-1.56701
10,3,0,-0.727258,0,0,0.111809,0,0,0,2.12938
1,4,0,0.798567,0,0,-0.112172,0,0,0,2.11242
2,4,0,-0.161041,0,0,-0.61314,0,0,0,0.629608
3,4,0,0.0954055,0,0,-0.560577,0,0,0,-8.00831
4,4,0,0.460911,0,0,-0.360367,0,0,0,2.06101
5,4,0,0.727689,0,0,-0.167266,0,0,0,3.81073
6,4,0,1.05231,0,0,0.110561,0,0,0,-4.83133
7,4,0,0.978718,0,0,0.0361556,0,0,0,9.21614
8,4,0,-0.0507367,0,0,-0.604552,0,0,0,-7.06626
9,4,0,0.274315,0,0,-0.470827,0,0,0,-4.00476
10,4,0,1.15411,0,0,0.211362,0,0,0,-4.35739
