rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,22.0129,0.562942,0,162.833,-5.40316e-06,0,0,0,-3.35467
2,1,22.0228,0.524066,0,81.3732,-1.47124e-05,0,0,0,-3.39058
3,1,11.6299,0.567358,0,21.9502,3.14949e-05,0,0,0,-3.28389
4,1,15.9645,0.514913,0,64.3161,-6.36063e-06,0,0,0,-3.37571
5,1,11.2113,0.540827,0,46.354,-1.7663e-05,0,0,0,-3.33963
6,1,3.52652,0.516544,0,75.2828,-5.72004e-05,0,0,0,-3.05828
7,1,15.5086,0.575735,0,74.0195,6.27636e-05,0,0,0,-3.4427
8,1,19.6514,0.499809,0,97.9411,-0.000116145,0,0,0,-3.24186
9,1,22.9277,0.483363,0,7.58362,3.64218e-05,0,0,0,-3.29101
10,1,6.94691,0.5626,0,63.4838,-3.71436e-05,0,0,0,-3.53503
1,2,18.3269,-0.535673,0,32.5888,1.85801e-05,0,0,0,6.59852
2,2,10.7996,-0.520897,0,27.6398,2.94761e-05,0,0,0,4.52007
3,2,8.31161,-0.520492,0,78.0891,6.48984e-05,0,0,0,3.5272
4,2,8.17821,-0.570147,0,113.114,-2.9198e-05,0,0,0,5.59601
5,2,13.3703,-0.503012,0,92.7271,3.08017e-05,0,0,0,5.66716
6,2,8.85368,-0.513922,0,35.6736,1.39132e-05,0,0,0,2.33113
7,2,6.95066,-0.539321,0,237.363,-1.70482e-05,0,0,0,4.33354
8,2,12.2471,-0.492801,0,92.5463,0.000121408,0,0,0,16.1804
9,2,6.83035,-0.518956,0,85.8357,-4.61966e-06,0,0,0,6.8078
10,2,17.7732,-0.473303,0,109.303,-1.10798e-05,0,0,0,1.75674
1,3,8.78316,-0.47143,0,-48.3995,3.91089e-05,0,0,0,3.14236
2,3,6.99312,-0.457139,0,-8.51118,-5.81206e-06,0,0,0,3.82303
3,3,16.6436,-0.471187,0,-112.756,6.17644e-05,0,0,0,5.63359
4,3,5.32816,-0.494649,0,116.405,-0.000106958,0,0,0,-0.610175
5,3,11.8925,-0.473175,0,1.46,9.69096e-05,0,0,0,-0.734491
6,3,15.6086,-0.499725,0,-20.3703,-4.56367e-05,0,0,0,6.54206
7,3,7.13818,-0.525577,0,119.088,6.54567e-05,0,0,0,-0.483215
8,3,16.7545,-0.672041,0,102.887,-1.01675e-05,0,0,0,-0.130604
9,3,0.668967,-0.63464,0,118.819,-2.13919e-05,0,0,0,10.5114
10,3,16.2046,-0.499119,0,-121.998,7.65606e-06,0,0,0,5.60614
1,4,20.0723,0.516857,0,37.2786,-1.90564e-05,0,0,0,-6.48153
2,4,10.6991,0.534232,0,127.47,2.02135e-05,0,0,0,-8.11296
3,4,9.80887,0.517958,0,20.4661,-6.73644e-05,0,0,0,-6.88867
4,4,4.03043,0.530008,0,20.4426,-1.36003e-05,0,0,0,-6.13478
5,4,11.0582,0.5167,0,40.4171,2.29502e-05,0,0,0,-5.97862
6,4,27.8056,0.575367,0,79.276,-7.50796e-07,0,0,0,-6.4542
7,4,7.58888,0.452488,0,64.4415,6.0552e-05,0,0,0,-6.07864
8,4,9.23072,0.566225,0,155.036,1.79042e-05,0,0,0,-6.23682
9,4,4.16616,0.484008,0,23.894,-1.75614e-05,0,0,0,-16.2328
10,4,6.8024,0.532974,0,86.7707,2.74577e-05,0,0,0,-5.91042
