rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,3.06144,-0.311519,0,0,0.0306584,0,0,0,-1.72504
2,1,0.382511,-0.293338,0,0,0.0373301,0,0,0,2.85158
3,1,1.55273,-0.325732,0,0,0.0845874,0,0,0,-2.00691
4,1,4.68638,-0.349625,0,0,-0.164397,0,0,0,-2.11764
5,1,0.719945,-0.304533,0,0,-0.0266771,0,0,0,11.8691
6,1,-0.0734208,-0.11911,0,0,-0.115011,0,0,0,3.62722
7,1,13.0387,-0.347057,0,0,0.0732174,0,0,0,-2.39012
8,1,1.15673,-0.299977,0,0,0.15703,0,0,0,-1.47971
9,1,0.613902,-0.340524,0,0,-0.0969181,0,0,0,4.97137
10,1,0.727913,-0.276061,0,0,-0.177341,0,0,0,3.15242
1,2,5.74718,0.340492,0,0,0.135533,0,0,0,4.91177
2,2,5.28619,0.33345,0,0,0.0161789,0,0,0,2.69731
3,2,6.9107,0.314183,0,0,0.129231,0,0,0,2.95397
4,2,4.39991,0.293387,0,0,0.0728092,0,0,0,8.80836
5,2,4.83169,0.314651,0,0,0.0602396,0,0,0,2.00935
6,2,5.23801,0.32939,0,0,-0.0169211,0,0,0,1.72748
7,2,11.7626,0.34983,0,0,-0.0995752,0,0,0,5.90996
8,2,3.60562,0.346615,0,0,0.209654,0,0,0,4.29917
9,2,7.39507,0.291904,0,0,0.105193,0,0,0,6.02903
10,2,5.53145,0.325671,0,0,0.121916,0,0,0,9.34847
1,3,2.40493,-0.0825219,0,0,-0.108675,0,0,0,-5.91172
2,3,1.64083,-0.0433205,0,0,0.0617115,0,0,0,-5.97821
3,3,1.99286,-0.0832013,0,0,-0.104335,0,0,0,-5.6359
4,3,1.48026,-0.0458235,0,0,-0.0376513,0,0,0,-5.61486
5,3,1.4251,-0.0651762,0,0,-0.0264838,0,0,0,-5.60729
6,3,1.84996,-0.0829728,0,0,-0.0687958,0,0,0,-5.71208
7,3,1.87646,-0.0417156,0,0,-0.13591,0,0,0,-5.64589
8,3,1.29235,-0.0279762,0,0,0.0307273,0,0,0,-5.62842
9,3,2.01105,-0.0418192,0,0,0.015435,0,0,0,-5.98867
10,3,1.46264,-0.0607402,0,0,0.000453106,0,0,0,-5.51878
