rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0158071,0.238259,5,10,7079.65,1e-07,0.033,0.001,11.611
2,1,5.63341e-05,0.246624,5,10,7409.21,1e-07,0.033,0.001,13.9437
3,1,0.000671859,0.220485,5,10,8112.17,1e-07,0.033,0.001,13.9973
4,1,0.00837471,0.225603,5,10,6884.44,1e-07,0.033,0.001,11.1639
5,1,6.3014e-05,0.248919,5,10,7252.51,1e-07,0.033,0.001,14
6,1,8.9848e-05,0.246948,5,10,6416.02,1e-07,0.033,0.001,13.3365
7,1,9.48689e-05,0.235198,5,10,8034.34,1e-07,0.033,0.001,13.9999
8,1,0.0034947,0.223176,5,10,7685.3,1e-07,0.033,0.001,12.5753
9,1,0.000214701,0.224323,5,10,7231,1e-07,0.033,0.001,13.4719
10,1,0.000118806,0.272341,5,10,6656.87,1e-07,0.033,0.001,11.0702
1,2,0.0143454,0.454921,5,10,7836.2,1e-07,0.033,0.001,13.9978
2,2,0.00603606,0.454067,5,10,7576,1e-07,0.033,0.001,13.9901
3,2,0.0183683,0.450884,5,10,8182.52,1e-07,0.033,0.001,13.8703
4,2,0.0672639,0.435051,5,10,7600.7,1e-07,0.033,0.001,13.9997
5,2,0.00472475,0.447681,5,10,7113.97,1e-07,0.033,0.001,13.9364
6,2,0.00484549,0.45766,5,10,7197.06,1e-07,0.033,0.001,13.9367
7,2,0.433423,0.46345,5,10,6701.06,1e-07,0.033,0.001,13.9987
8,2,0.00145403,0.464041,5,10,7870.18,1e-07,0.033,0.001,13.9939
9,2,0.0441382,0.451306,5,10,7043.26,1e-07,0.033,0.001,13.9978
10,2,0.0131784,0.452603,5,10,7672.28,1e-07,0.033,0.001,13.9999
1,3,0.000246361,0.308582,5,10,7009.61,1e-07,0.033,0.001,1.3551
2,3,0.00014903,0.318046,5,10,7824.43,1e-07,0.033,0.001,1.52243
3,3,0.000275847,0.301951,5,10,6737.92,1e-07,0.033,0.001,1.48557
4,3,0.000250493,0.312391,5,10,7079.92,1e-07,0.033,0.001,1.36084
5,3,0.000244378,0.30891,5,10,7359.22,1e-07,0.033,0.001,1.23764
6,3,0.000240813,0.304128,5,10,7637.44,1e-07,0.033,0.001,1.17372
7,3,0.00223531,0.304601,5,10,5936.75,1e-07,0.033,0.001,0.999766
8,3,0.000197942,0.318325,5,10,7683.69,1e-07,0.033,0.001,1.3062
9,3,0.000304011,0.307288,5,10,6605.83,1e-07,0.033,0.001,1.50958
10,3,0.000322936,0.30478,5,10,6524.45,1e-07,0.033,0.001,1.20596
