rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,230.04,1.68163,5,10,10172.8,1e-07,0.033,0.001,1.46507
2,1,259.288,1.81333,5,10,9163.7,1e-07,0.033,0.001,1.72423
3,1,4.91288,1.74532,5,10,8606.67,1e-07,0.033,0.001,1.95346
4,1,0.0275224,1.69599,5,10,8306.3,1e-07,0.033,0.001,2.00322
5,1,529515,1.75181,5,10,8556.7,1e-07,0.033,0.001,1.88477
6,1,0.253167,1.83961,5,10,8212.54,1e-07,0.033,0.001,1.94294
7,1,0.00241099,1.73544,5,10,8485.76,1e-07,0.033,0.001,1.99549
8,1,0.297715,1.78444,5,10,8274.03,1e-07,0.033,0.001,2.11099
9,1,0.00487641,1.61599,5,10,8965.93,1e-07,0.033,0.001,2.13933
10,1,0.171376,1.68101,5,10,8433.1,1e-07,0.033,0.001,1.92993
1,2,9069.56,0.636713,5,10,8014.88,1e-07,0.033,0.001,13.9961
2,2,0.246546,0.606612,5,10,9362.67,1e-07,0.033,0.001,13.9959
3,2,0.111981,0.599369,5,10,8266.58,1e-07,0.033,0.001,13.9662
4,2,6.06211,0.60115,5,10,9211.79,1e-07,0.033,0.001,13.9669
5,2,0.00638208,0.606211,5,10,8749.56,1e-07,0.033,0.001,13.9327
6,2,1465.53,0.606832,5,10,8626.33,1e-07,0.033,0.001,13.9263
7,2,0.00276643,0.619293,5,10,8104.89,1e-07,0.033,0.001,13.9999
8,2,0.00127427,0.603448,5,10,8436.87,1e-07,0.033,0.001,13.9351
9,2,0.012366,0.609043,5,10,8849.32,1e-07,0.033,0.001,13.9983
10,2,131.711,0.619277,5,10,9296.63,1e-07,0.033,0.001,13.7123
1,3,5.94684e-05,0.535461,5,10,9018.8,1e-07,0.033,0.001,13.2972
2,3,202.484,0.608605,5,10,9723.14,1e-07,0.033,0.001,8.0175
3,3,0.0743749,0.438902,5,10,9597.69,1e-07,0.033,0.001,13.9926
4,3,1157.41,0.470364,5,10,8757.51,1e-07,0.033,0.001,13.9995
5,3,7.63973,0.594987,5,10,7930.37,1e-07,0.033,0.001,8.72379
6,3,0.00883927,0.449303,5,10,8510.03,1e-07,0.033,0.001,13.4911
7,3,0.0217837,0.497826,5,10,9161.31,1e-07,0.033,0.001,12.7904
8,3,9377.28,0.463522,5,10,9431.6,1e-07,0.033,0.001,13.8854
9,3,19.5413,0.502104,5,10,9767.88,1e-07,0.033,0.001,11.8744
10,3,0.00575626,0.467932,5,10,9322.75,1e-07,0.033,0.001,13.987
1,4,4.93915,1.83779,5,10,8840.19,1e-07,0.033,0.001,0.55424
2,4,119.677,1.85386,5,10,9952.04,1e-07,0.033,0.001,0.0077201
3,4,0.0121704,1.79217,5,10,10292.6,1e-07,0.033,0.001,0.293919
4,4,0.00568842,1.77483,5,10,9398.83,1e-07,0.033,0.001,0.611381
5,4,137.734,1.68034,5,10,6923.28,1e-07,0.033,0.001,1.6623
6,4,363.329,1.73153,5,10,9036.83,1e-07,0.033,0.001,0.358568
7,4,0.31224,1.77126,5,10,8231.6,1e-07,0.033,0.001,0.851436
8,4,6488.19,1.74744,5,10,9283.3,1e-07,0.033,0.001,0.463773
9,4,1.07497,1.83858,5,10,8264.78,1e-07,0.033,0.001,0.719099
10,4,0.0108337,1.95335,5,10,9280.87,1e-07,0.033,0.001,0.593863
