rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.2767,0,0,0.076067,0,0,0,0.522067
2,1,0,0.969986,0,0,-0.171231,0,0,0,0.330391
3,1,0,1.05324,0,0,-0.0999979,0,0,0,1.16161
4,1,0,1.21925,0,0,0.0264718,0,0,0,2.79627
5,1,0,0.886711,0,0,-0.228173,0,0,0,-5.94951
6,1,0,0.300466,0,0,-0.61941,0,0,0,0.0411792
7,1,0,0.907315,0,0,-0.209083,0,0,0,-2.17553
8,1,0,0.993676,0,0,-0.150236,0,0,0,8.74963
9,1,0,1.05781,0,0,-0.0985959,0,0,0,-6.1674
10,1,0,0.806141,0,0,-0.289333,0,0,0,3.68653
1,2,0,-0.751527,0,0,0.599533,0,0,0,0.425896
2,2,0,-0.772256,0,0,0.802909,0,0,0,1.1479
3,2,0,-0.748495,0,0,0.677039,0,0,0,4.59315
4,2,0,-0.741183,0,0,0.141035,0,0,0,-1.94142
5,2,0,-0.749854,0,0,0.533066,0,0,0,-1.06621
6,2,0,-0.743437,0,0,0.760606,0,0,0,-0.373709
7,2,0,-0.752689,0,0,0.618801,0,0,0,-7.21596
8,2,0,-0.728487,0,0,0.169229,0,0,0,-3.57045
9,2,0,-0.784741,0,0,0.59536,0,0,0,-5.44329
10,2,0,-0.72955,0,0,0.838667,0,0,0,-1.10016
1,3,0,-0.933747,0,0,-0.358326,0,0,0,-0.214391
2,3,0,-0.976859,0,0,-0.0897659,0,0,0,6.12605
3,3,0,-0.990633,0,0,-0.386081,0,0,0,-7.56767
4,3,0,-0.949961,0,0,-0.479398,0,0,0,-6.48578
5,3,0,-1.00655,0,0,0.112443,0,0,0,-0.29347
6,3,0,-0.916975,0,0,-0.466096,0,0,0,-3.80747
7,3,0,-0.998035,0,0,0.13634,0,0,0,10.6474
8,3,0,-0.884241,0,0,-0.576589,0,0,0,-1.30733
9,3,0,-0.967828,0,0,-0.0389698,0,0,0,-1.5022
10,3,0,-0.976731,0,0,-0.0895565,0,0,0,-3.99353
1,4,0,1.67313,0,0,0.393117,0,0,0,3.25708
2,4,0,0.798806,0,0,-0.33096,0,0,0,2.18646
3,4,0,0.675805,0,0,-0.415459,0,0,0,-2.4227
4,4,0,1.60723,0,0,0.336652,0,0,0,1.33351
5,4,0,0.530303,0,0,-0.507936,0,0,0,3.42858
6,4,0,0.889265,0,0,-0.256618,0,0,0,-3.08117
7,4,0,1.1692,0,0,-0.0237279,0,0,0,5.46252
8,4,0,1.12273,0,0,-0.0691106,0,0,0,-1.2164
9,4,0,1.36169,0,0,0.120998,0,0,0,-1.34176
10,4,0,1.78152,0,0,0.493509,0,0,0,-1.96019
