rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.362857,0.223437,5,10,7056.06,1e-07,0.033,0.001,10.7414
2,1,7.84915e-05,0.228608,5,10,6976.15,1e-07,0.033,0.001,13.9761
3,1,0.000435451,0.257075,5,10,7087.11,1e-07,0.033,0.001,9.21598
4,1,0.000163072,0.258843,5,10,7021.61,1e-07,0.033,0.001,11.0668
5,1,5.79889e-05,0.265864,5,10,7069.83,1e-07,0.033,0.001,12.9738
6,1,8.23998e-05,0.259204,5,10,7078.6,1e-07,0.033,0.001,12.2847
7,1,9.17968e-05,0.231712,5,10,7015.06,1e-07,0.033,0.001,13.9982
8,1,3.79832e-05,0.256114,5,10,7001.85,1e-07,0.033,0.001,13.9271
9,1,4.15184e-05,0.25196,5,10,7048.41,1e-07,0.033,0.001,13.9994
10,1,9.00472e-05,0.267429,5,10,7082.69,1e-07,0.033,0.001,11.3163
1,2,0.0010944,0.448873,5,10,7023.92,1e-07,0.033,0.001,13.9963
2,2,0.00594159,0.430148,5,10,6956.4,1e-07,0.033,0.001,13.9973
3,2,0.0349008,0.43852,5,10,7073.58,1e-07,0.033,0.001,13.9999
4,2,0.00731909,0.422826,5,10,7021.62,1e-07,0.033,0.001,13.9635
5,2,0.000796623,0.45721,5,10,7026.57,1e-07,0.033,0.001,13.9949
6,2,0.019143,0.436326,5,10,7117.52,1e-07,0.033,0.001,13.9623
7,2,0.00607508,0.422774,5,10,7029.46,1e-07,0.033,0.001,13.9952
8,2,0.0193436,0.426779,5,10,7043.04,1e-07,0.033,0.001,13.996
9,2,0.000633989,0.448598,5,10,6975.4,1e-07,0.033,0.001,13.5763
10,2,0.0030476,0.428679,5,10,7046.05,1e-07,0.033,0.001,13.9938
1,3,0.00013508,0.315846,5,10,6994.47,1e-07,0.033,0.001,1.36027
2,3,0.000119641,0.314462,5,10,7029.73,1e-07,0.033,0.001,1.43089
3,3,0.000148991,0.315486,5,10,7080.85,1e-07,0.033,0.001,1.23103
4,3,0.000116565,0.314196,5,10,7080.19,1e-07,0.033,0.001,1.46598
5,3,0.000145083,0.310249,5,10,7047.24,1e-07,0.033,0.001,1.14945
6,3,0.000139011,0.312319,5,10,7073.39,1e-07,0.033,0.001,1.33038
7,3,0.000121579,0.309314,5,10,6972.75,1e-07,0.033,0.001,1.53779
8,3,0.000138889,0.313904,5,10,6976,1e-07,0.033,0.001,1.3652
9,3,0.000175609,0.310873,5,10,7025.6,1e-07,0.033,0.001,1.10396
10,3,9.88476e-05,0.317559,5,10,7003.39,1e-07,0.033,0.001,1.76951
