rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,8.61292,-0.22392,0,-2.16174,-0.123029,0,0,0,3.07248
2,1,1.42453,-0.28408,0,-1.21122,0.00300612,0,0,0,0.0338169
3,1,5.6454,-0.222294,0,-1.93116,-0.222384,0,0,0,-0.111757
4,1,1.35084,-0.165191,0,-2.58686,-0.0393089,0,0,0,2.9059
5,1,0.496859,-0.209078,0,-0.904057,0.0998705,0,0,0,7.36781
6,1,1.20151,-0.395668,0,1.48277,-0.429559,0,0,0,4.6483
7,1,7.86172,-0.303844,0,-1.83515,-0.089926,0,0,0,5.51276
8,1,11.179,-0.255506,0,1.51831,-0.32151,0,0,0,-3.10276
9,1,0.348585,-0.256146,0,-0.753148,0.130805,0,0,0,7.42535
10,1,9.91101,-0.19172,0,0.834464,-0.279646,0,0,0,-3.17569
1,2,6.76734,0.311182,0,1.16264,0.443345,0,0,0,0.0729336
2,2,4.54822,0.277808,0,2.41578,0.552617,0,0,0,2.89445
3,2,8.1639,0.301182,0,1.43096,0.261115,0,0,0,1.48713
4,2,7.31509,0.287783,0,4.78333,0.384412,0,0,0,8.51995
5,2,10.6652,0.228961,0,2.98696,0.184982,0,0,0,7.1564
6,2,9.48485,0.285251,0,3.01952,0.084506,0,0,0,1.80364
7,2,7.53469,0.277429,0,4.46082,0.1785,0,0,0,2.55527
8,2,9.87637,0.277183,0,1.43843,0.199263,0,0,0,5.93759
9,2,6.33624,0.323654,0,3.04732,0.418159,0,0,0,1.41048
10,2,8.07304,0.283659,0,1.75496,0.0921357,0,0,0,3.24223
1,3,1.80025,-0.0598701,0,0.716501,-0.0131412,0,0,0,-5.35388
2,3,14.378,-0.0750678,0,-0.741318,-0.167369,0,0,0,-5.6535
3,3,21.5636,-0.0655219,0,-0.477331,-0.267891,0,0,0,-5.43237
4,3,4.75172,-0.0451815,0,-0.684092,-0.184634,0,0,0,-5.63132
5,3,8.32003,-0.0256952,0,-0.779761,-0.188538,0,0,0,-5.66058
6,3,8.38235,-0.0972136,0,-0.23426,-0.32121,0,0,0,-5.29301
7,3,19.2452,-0.0155239,0,-1.10842,-0.254932,0,0,0,-5.52659
8,3,10.9404,-0.0157625,0,-1.23773,-0.172616,0,0,0,-5.68909
9,3,13.6442,-0.0452566,0,-0.727246,-0.202884,0,0,0,-5.63222
10,3,8.57173,-0.0393217,0,-0.94856,-0.281914,0,0,0,-5.51182
