D_pop,1,-0.176042,0.0436386,0.177308,nan,-0.119189,-0.315245,0.3139
B_pop,-0.176042,1,-0.119866,-0.204382,nan,0.264474,0.542184,-0.553061
Time0_pop,0.0436386,-0.119866,1,0.0933466,nan,0.313155,-0.121219,0.119133
omega_D,0.177308,-0.204382,0.0933466,1,nan,-0.122358,-0.424583,0.421095
omega_B,nan,nan,nan,nan,nan,nan,nan,nan
omega_Time0,-0.119189,0.264474,0.313155,-0.122358,nan,1,0.290887,-0.296378
a,-0.315245,0.542184,-0.121219,-0.424583,nan,0.290887,1,-0.977747
b,0.3139,-0.553061,0.119133,0.421095,nan,-0.296378,-0.977747,1
