rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,3.98183,5,10,35137,1e-07,0.033,0.001,8.36568
2,1,4.93e-05,5.45611,5,10,55509.9,1e-07,0.033,0.001,8.09088
3,1,4.93e-05,3.79217,5,10,30565.8,1e-07,0.033,0.001,10.9854
4,1,4.93e-05,6.58991,5,10,74752.6,1e-07,0.033,0.001,8.39569
5,1,4.93e-05,3.11088,5,10,24491.9,1e-07,0.033,0.001,10.484
6,1,4.93e-05,3.60948,5,10,31382.4,1e-07,0.033,0.001,8.44852
7,1,4.93e-05,4.0705,5,10,36153.2,1e-07,0.033,0.001,8.68942
8,1,4.93e-05,4.20139,5,10,38182.1,1e-07,0.033,0.001,8.02105
9,1,4.93e-05,3.98676,5,10,35863.5,1e-07,0.033,0.001,8.33676
10,1,4.93e-05,5.04977,5,10,47720.8,1e-07,0.033,0.001,9.16073
1,2,4.93e-05,0.667639,5,10,51353.5,1e-07,0.033,0.001,13.9959
2,2,4.93e-05,0.659972,5,10,40864.4,1e-07,0.033,0.001,13.991
3,2,4.93e-05,0.668326,5,10,41534.8,1e-07,0.033,0.001,14
4,2,4.93e-05,0.660656,5,10,31235.8,1e-07,0.033,0.001,13.9997
5,2,4.93e-05,0.655968,5,10,43632.9,1e-07,0.033,0.001,13.9864
6,2,4.93e-05,0.660378,5,10,43786.3,1e-07,0.033,0.001,14
7,2,4.93e-05,0.659286,5,10,40388.2,1e-07,0.033,0.001,13.9768
8,2,4.93e-05,0.677437,5,10,35799.9,1e-07,0.033,0.001,13.8715
9,2,4.93e-05,0.683219,5,10,44799.2,1e-07,0.033,0.001,13.8699
10,2,4.93e-05,0.666848,5,10,52345.8,1e-07,0.033,0.001,13.973
1,3,4.93e-05,0.511743,5,10,54355.8,1e-07,0.033,0.001,13.9845
2,3,4.93e-05,0.500451,5,10,39234.3,1e-07,0.033,0.001,14
3,3,4.93e-05,0.520677,5,10,36835,1e-07,0.033,0.001,12.3579
4,3,4.93e-05,0.516824,5,10,32202.6,1e-07,0.033,0.001,13.9629
5,3,4.93e-05,0.520057,5,10,44548.9,1e-07,0.033,0.001,13.9629
6,3,4.93e-05,0.516474,5,10,36781.1,1e-07,0.033,0.001,13.976
7,3,4.93e-05,0.493554,5,10,40287,1e-07,0.033,0.001,14
8,3,4.93e-05,0.514011,5,10,42216.7,1e-07,0.033,0.001,13.9942
9,3,4.93e-05,0.564492,5,10,49812.7,1e-07,0.033,0.001,11.7388
10,3,4.93e-05,0.508663,5,10,39635.2,1e-07,0.033,0.001,14
1,4,4.93e-05,2.08428,5,10,46059.2,1e-07,0.033,0.001,0.00100445
2,4,4.93e-05,1.95065,5,10,40221.9,1e-07,0.033,0.001,0.408992
3,4,4.93e-05,1.9385,5,10,48280,1e-07,0.033,0.001,0.001961
4,4,4.93e-05,1.96279,5,10,46486.7,1e-07,0.033,0.001,0.141259
5,4,4.93e-05,2.2193,5,10,43510.7,1e-07,0.033,0.001,0.317001
6,4,4.93e-05,2.20404,5,10,40020.1,1e-07,0.033,0.001,0.297969
7,4,4.93e-05,2.08123,5,10,48209.5,1e-07,0.033,0.001,0.00296933
8,4,4.93e-05,1.95667,5,10,42990.1,1e-07,0.033,0.001,0.189386
9,4,4.93e-05,1.99305,5,10,44074.5,1e-07,0.033,0.001,0.0803843
10,4,4.93e-05,2.16433,5,10,50376.4,1e-07,0.033,0.001,0.00127861
