rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,0.763539,0,0,-0.182383,0,0,0,4.69387
2,1,0,1.2329,0,0,0.148776,0,0,0,1.72459
3,1,0,0.700911,0,0,-0.222555,0,0,0,-0.419495
4,1,0,0.865327,0,0,-0.121498,0,0,0,0.266293
5,1,0,0.477401,0,0,-0.339244,0,0,0,-3.32018
6,1,0,0.69217,0,0,-0.223355,0,0,0,1.42665
7,1,0,0.60934,0,0,-0.275914,0,0,0,-0.598337
8,1,0,1.43207,0,0,0.295373,0,0,0,5.65972
9,1,0,0.699758,0,0,-0.217782,0,0,0,1.09083
10,1,0,0.501367,0,0,-0.325658,0,0,0,1.94862
1,2,0,-0.439044,0,0,0.72546,0,0,0,1.38506
2,2,0,-0.460228,0,0,0.941216,0,0,0,0.468969
3,2,0,-0.446603,0,0,1.06548,0,0,0,1.33707
4,2,0,-0.453659,0,0,0.568211,0,0,0,0.0556113
5,2,0,-0.432075,0,0,0.735458,0,0,0,0.923165
6,2,0,-0.444398,0,0,0.976808,0,0,0,0.197703
7,2,0,-0.427137,0,0,0.43694,0,0,0,-3.63921
8,2,0,-0.407022,0,0,0.491309,0,0,0,-4.57885
9,2,0,-0.474622,0,0,0.991708,0,0,0,-3.22432
10,2,0,-0.411472,0,0,0.90735,0,0,0,-2.40596
1,3,0,-0.530276,0,0,-0.328212,0,0,0,0.376003
2,3,0,-0.65272,0,0,0.0991365,0,0,0,3.53243
3,3,0,-0.481338,0,0,-0.548043,0,0,0,-5.0747
4,3,0,-0.0229942,0,0,-0.65631,0,0,0,0.0487294
5,3,0,-0.603308,0,0,-0.223581,0,0,0,1.24619
6,3,0,-0.596379,0,0,-0.289968,0,0,0,0.225446
7,3,0,-0.680835,0,0,0.402244,0,0,0,3.41985
8,3,0,-0.669228,0,0,0.417129,0,0,0,3.30845
9,3,0,-0.589117,0,0,-0.160175,0,0,0,-1.47451
10,3,0,-0.575491,0,0,-0.368305,0,0,0,-1.89576
1,4,0,-0.171624,0,0,-0.503487,0,0,0,2.3988
2,4,0,0.957482,0,0,-0.0951384,0,0,0,-0.762657
3,4,0,-0.232407,0,0,-0.507226,0,0,0,-1.23649
4,4,0,0.438194,0,0,-0.405887,0,0,0,1.94037
5,4,0,0.290729,0,0,-0.470932,0,0,0,3.99649
6,4,0,0.175193,0,0,-0.496681,0,0,0,-3.3814
7,4,0,-0.0405696,0,0,-0.555047,0,0,0,0.65487
8,4,0,0.348906,0,0,-0.435435,0,0,0,-4.34455
9,4,0,1.16139,0,0,0.0528431,0,0,0,-0.495309
10,4,0,0.445062,0,0,-0.404492,0,0,0,-0.608483
