rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,2.23583,5,10,10641.3,1e-07,0.033,0.001,14
2,1,4.93e-05,3.57504,5,10,14818.9,1e-07,0.033,0.001,14
3,1,4.93e-05,2.1001,5,10,10222.3,1e-07,0.033,0.001,14
4,1,4.93e-05,2.4754,5,10,11309.4,1e-07,0.033,0.001,14
5,1,4.93e-05,1.67947,5,10,9096.46,1e-07,0.033,0.001,13.9993
6,1,4.93e-05,2.08183,5,10,10214.2,1e-07,0.033,0.001,14
7,1,4.93e-05,1.91634,5,10,9691.18,1e-07,0.033,0.001,14
8,1,4.93e-05,4.36295,5,10,17158.7,1e-07,0.033,0.001,14
9,1,4.93e-05,2.09768,5,10,10271.2,1e-07,0.033,0.001,14
10,1,4.93e-05,1.7202,5,10,9220.89,1e-07,0.033,0.001,14
1,2,4.93e-05,0.671684,5,10,26379.6,1e-07,0.033,0.001,14
2,2,4.93e-05,0.657604,5,10,32731.7,1e-07,0.033,0.001,14
3,2,4.93e-05,0.666625,5,10,37062.6,1e-07,0.033,0.001,14
4,2,4.93e-05,0.661938,5,10,22541.1,1e-07,0.033,0.001,14
5,2,4.93e-05,0.67638,5,10,26644.6,1e-07,0.033,0.001,14
6,2,4.93e-05,0.668097,5,10,33917.7,1e-07,0.033,0.001,14
7,2,4.93e-05,0.679729,5,10,19768.1,1e-07,0.033,0.001,13.9991
8,2,4.93e-05,0.69354,5,10,20872.6,1e-07,0.033,0.001,13.9976
9,2,4.93e-05,0.648206,5,10,34426.9,1e-07,0.033,0.001,13.9994
10,2,4.93e-05,0.690461,5,10,31641.8,1e-07,0.033,0.001,13.9997
1,3,4.93e-05,0.613117,5,10,9197.37,1e-07,0.033,0.001,14
2,3,4.93e-05,0.542458,5,10,14101.3,1e-07,0.033,0.001,14
3,3,4.93e-05,0.643868,5,10,7382.31,1e-07,0.033,0.001,13.996
4,3,4.93e-05,1.01825,5,10,6624.79,1e-07,0.033,0.001,14
5,3,4.93e-05,0.569935,5,10,10211.8,1e-07,0.033,0.001,14
6,3,4.93e-05,0.573898,5,10,9555.93,1e-07,0.033,0.001,14
7,3,4.93e-05,0.52742,5,10,19094,1e-07,0.033,0.001,14
8,3,4.93e-05,0.533577,5,10,19380.3,1e-07,0.033,0.001,14
9,3,4.93e-05,0.578081,5,10,10880.3,1e-07,0.033,0.001,13.9999
10,3,4.93e-05,0.586012,5,10,8835.91,1e-07,0.033,0.001,13.9998
1,4,4.93e-05,0.877614,5,10,7718.67,1e-07,0.033,0.001,14
2,4,4.93e-05,2.71437,5,10,11611.4,1e-07,0.033,0.001,13.9999
3,4,4.93e-05,0.825859,5,10,7689.87,1e-07,0.033,0.001,13.9999
4,4,4.93e-05,1.6149,5,10,8510,1e-07,0.033,0.001,14
5,4,4.93e-05,1.39348,5,10,7974.1,1e-07,0.033,0.001,14
6,4,4.93e-05,1.24144,5,10,7771.39,1e-07,0.033,0.001,13.9993
7,4,4.93e-05,1.00051,5,10,7330.79,1e-07,0.033,0.001,14
8,4,4.93e-05,1.47695,5,10,8262.23,1e-07,0.033,0.001,13.9981
9,4,4.93e-05,3.32832,5,10,13463.4,1e-07,0.033,0.001,14
10,4,4.93e-05,1.62602,5,10,8521.89,1e-07,0.033,0.001,14
