rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,3.89744,-0.219535,0,0,-0.0251846,0,0,0,-3.40629
2,1,0.309105,-0.233486,0,0,0.00654345,0,0,0,0.112066
3,1,1.929,-0.383008,0,0,0.0263572,0,0,0,6.05796
4,1,3.86335,-0.41701,0,0,-0.00691363,0,0,0,6.63598
5,1,0.478883,-0.344169,0,0,0.0318435,0,0,0,5.25034
6,1,0.321408,-0.204152,0,0,-0.0689782,0,0,0,2.79696
7,1,0.480895,-0.285456,0,0,0.0390854,0,0,0,8.28423
8,1,0.877395,-0.296326,0,0,0.042174,0,0,0,-1.44235
9,1,4.24071,-0.319216,0,0,-0.0551735,0,0,0,-3.23558
10,1,0.0991651,-0.20086,0,0,-0.0349275,0,0,0,9.14839
1,2,5.21475,0.349081,0,0,0.0342206,0,0,0,4.10986
2,2,5.48217,0.332323,0,0,-0.0100926,0,0,0,6.11217
3,2,6.42655,0.337316,0,0,0.0467312,0,0,0,0.411426
4,2,4.4391,0.299157,0,0,0.040396,0,0,0,8.77336
5,2,3.77277,0.337283,0,0,0.0378663,0,0,0,2.85931
6,2,5.1853,0.333657,0,0,-0.0174449,0,0,0,1.14151
7,2,14.8425,0.334179,0,0,-0.0312708,0,0,0,6.83576
8,2,3.90399,0.352166,0,0,0.106078,0,0,0,4.19882
9,2,7.58748,0.289608,0,0,0.039573,0,0,0,4.80987
10,2,4.73148,0.319576,0,0,0.0724072,0,0,0,7.41596
1,3,2.11269,-0.0644854,0,0,-0.0263965,0,0,0,-6.67232
2,3,2.42913,-0.0629375,0,0,-0.00299415,0,0,0,-6.82965
3,3,1.6149,-0.0522657,0,0,-0.0230384,0,0,0,-6.4096
4,3,2.11352,-0.0626455,0,0,-0.0804635,0,0,0,-6.56568
5,3,1.30161,-0.0664173,0,0,0.0576739,0,0,0,-6.39856
6,3,1.91971,-0.0853979,0,0,0.00506385,0,0,0,-6.62482
7,3,2.17925,-0.0559737,0,0,-0.0729155,0,0,0,-6.7265
8,3,2.42307,-0.0633418,0,0,-0.0479168,0,0,0,-6.67549
9,3,1.8353,-0.0478637,0,0,0.0368531,0,0,0,-6.607
10,3,1.49833,-0.0553289,0,0,0.0789807,0,0,0,-6.58108
