rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.00242932,0.262356,5,10,6758.8,1e-07,0.033,0.001,10.1303
2,1,6.71567e-05,0.258721,5,10,6976.68,1e-07,0.033,0.001,13.8432
3,1,0.000339314,0.22279,5,10,7116.3,1e-07,0.033,0.001,13.9996
4,1,0.00234789,0.215342,5,10,6883.43,1e-07,0.033,0.001,13.9998
5,1,7.95835e-05,0.231613,5,10,7155.45,1e-07,0.033,0.001,13.9991
6,1,6.7988e-05,0.266423,5,10,6469.2,1e-07,0.033,0.001,13.9892
7,1,7.97438e-05,0.245619,5,10,7207.45,1e-07,0.033,0.001,14
8,1,0.000118548,0.242964,5,10,7229.75,1e-07,0.033,0.001,13.2878
9,1,0.00342422,0.237465,5,10,6559.12,1e-07,0.033,0.001,10.5897
10,1,5.44395e-05,0.267302,5,10,6693.27,1e-07,0.033,0.001,14
1,2,0.00906955,0.463274,5,10,7172.48,1e-07,0.033,0.001,13.9971
2,2,0.0118501,0.455575,5,10,6861.58,1e-07,0.033,0.001,13.9996
3,2,0.0304694,0.457856,5,10,7262.77,1e-07,0.033,0.001,13.8834
4,2,0.00417563,0.440713,5,10,7216.91,1e-07,0.033,0.001,14
5,2,0.00214458,0.45784,5,10,7198.67,1e-07,0.033,0.001,13.9898
6,2,0.00880628,0.456183,5,10,6811.32,1e-07,0.033,0.001,13.9436
7,2,137.679,0.456422,5,10,6717.79,1e-07,0.033,0.001,13.9998
8,2,0.00244527,0.464705,5,10,7706.84,1e-07,0.033,0.001,13.9973
9,2,0.0972857,0.436525,5,10,7210.97,1e-07,0.033,0.001,13.9986
10,2,0.00559373,0.449805,5,10,7451.66,1e-07,0.033,0.001,13.9999
1,3,0.000407735,0.306357,5,10,6750.62,1e-07,0.033,0.001,1.27229
2,3,0.000559507,0.306832,5,10,6910.46,1e-07,0.033,0.001,1.10176
3,3,0.000247851,0.310124,5,10,6773.32,1e-07,0.033,0.001,1.61034
4,3,0.000408071,0.306922,5,10,6395.32,1e-07,0.033,0.001,1.40103
5,3,0.000181188,0.305766,5,10,7342.68,1e-07,0.033,0.001,1.62613
6,3,0.000336177,0.300017,5,10,6966.37,1e-07,0.033,0.001,1.32826
7,3,0.000435795,0.308976,5,10,6443.78,1e-07,0.033,0.001,1.21103
8,3,0.000556124,0.306708,5,10,6606.89,1e-07,0.033,0.001,1.26862
9,3,0.000308964,0.311492,5,10,7191.38,1e-07,0.033,0.001,1.34983
10,3,0.000220579,0.309175,5,10,7500.81,1e-07,0.033,0.001,1.38175
