rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.06023,0,0,-0.22786,0,0,0,-1.85672
2,1,0,1.16602,0,0,-0.0952447,0,0,0,-1.72607
3,1,0,1.21001,0,0,-0.106863,0,0,0,-1.1377
4,1,0,1.12129,0,0,-0.225852,0,0,0,-1.1328
5,1,0,0.508204,0,0,0.0246027,0,0,0,-3.91637
6,1,0,1.1132,0,0,-0.225279,0,0,0,-1.28328
7,1,0,0.511272,0,0,-0.0295339,0,0,0,-3.76704
8,1,0,0.432767,0,0,-0.0145736,0,0,0,-3.78686
9,1,0,0.479682,0,0,-0.0460397,0,0,0,-3.79939
10,1,0,0.46603,0,0,-0.0409959,0,0,0,-3.69901
1,2,0,-0.570622,0,0,0.213971,0,0,0,4.3991
2,2,0,-0.588201,0,0,0.165493,0,0,0,4.95225
3,2,0,-0.569578,0,0,-0.00697868,0,0,0,6.94215
4,2,0,-0.543408,0,0,-0.333604,0,0,0,2.00051
5,2,0,-0.57276,0,0,0.0884422,0,0,0,2.32277
6,2,0,-0.579894,0,0,0.0732198,0,0,0,7.32661
7,2,0,-0.532846,0,0,0.0473472,0,0,0,0.786116
8,2,0,-0.559293,0,0,0.0204196,0,0,0,6.38742
9,2,0,-0.543341,0,0,0.0856393,0,0,0,1.88629
10,2,0,-0.535411,0,0,0.0836402,0,0,0,4.34224
1,3,0,-0.822767,0,0,0.400839,0,0,0,3.46539
2,3,0,-0.854044,0,0,-0.0465092,0,0,0,13.3219
3,3,0,-0.85032,0,0,-0.137319,0,0,0,3.01314
4,3,0,-0.814979,0,0,-0.179208,0,0,0,0.976432
5,3,0,-0.652553,0,0,0.137646,0,0,0,-1.1168
6,3,0,-0.598659,0,0,-0.0996766,0,0,0,-1.21093
7,3,0,-0.820962,0,0,-0.0261714,0,0,0,10.242
8,3,0,-0.711798,0,0,0.0823822,0,0,0,-0.502042
9,3,0,-0.769491,0,0,0.15342,0,0,0,-0.281322
10,3,0,-0.854418,0,0,-0.0378191,0,0,0,8.7326
1,4,0,0.578435,0,0,0.215254,0,0,0,-12.7502
2,4,0,0.516311,0,0,-0.0617672,0,0,0,-4.70795
3,4,0,0.480072,0,0,0.145753,0,0,0,-5.63102
4,4,0,0.510883,0,0,0.133044,0,0,0,-6.04169
5,4,0,0.599144,0,0,0.194564,0,0,0,-6.08352
6,4,0,0.5887,0,0,0.215092,0,0,0,-10.4244
7,4,0,0.582555,0,0,0.251257,0,0,0,-8.88495
8,4,0,0.519389,0,0,0.234738,0,0,0,-6.88683
9,4,0,0.542053,0,0,0.161618,0,0,0,-6.38717
10,4,0,0.59803,0,0,0.218195,0,0,0,-9.20495
