D_pop,0.0214879,0.000273904,-0.0312315,-0.00928833,-0.000593149,-0.000659618,-0.0274943,0.00131048,-0.000224204
B_pop,0.000273904,0.0113696,-0.00908448,-0.00131219,-0.000203895,0.0034463,-0.0149498,0.00101108,-0.000198413
Time0_pop,-0.0312315,-0.00908448,28.1982,-1.66606,0.0295193,0.0254432,18.7917,-0.0209201,0.004072
omega_alpha,-0.00928833,-0.00131219,-1.66606,6.60096,0.00268037,0.0231116,-1.25209,-0.0114054,0.00200365
omega_D,-0.000593149,-0.000203895,0.0295193,0.00268037,0.0106472,0.000517624,0.0244973,-0.000651684,0.000117522
omega_B,-0.000659618,0.0034463,0.0254432,0.0231116,0.000517624,0.01612,0.0284071,-0.000694431,0.000131119
omega_Time0,-0.0274943,-0.0149498,18.7917,-1.25209,0.0244973,0.0284071,24.4616,-0.0185937,0.00364374
a,0.00131048,0.00101108,-0.0209201,-0.0114054,-0.000651684,-0.000694431,-0.0185937,0.00964999,-0.00163693
b,-0.000224204,-0.000198413,0.004072,0.00200365,0.000117522,0.000131119,0.00364374,-0.00163693,0.000288753
