rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,22.4403,0.576444,0,0,8.12706e-06,0,0,0,-2.23169
2,1,10.9389,0.579281,0,0,-2.62853e-05,0,0,0,-2.17968
3,1,11.9294,0.521268,0,0,-1.51241e-05,0,0,0,-2.33524
4,1,21.1082,0.516943,0,0,4.00577e-06,0,0,0,-2.27082
5,1,10.6148,0.488111,0,0,1.57312e-05,0,0,0,-2.30054
6,1,7.51283,0.599997,0,0,6.58243e-06,0,0,0,-2.21349
7,1,7.14634,0.540091,0,0,-5.06995e-06,0,0,0,-2.24889
8,1,8.66409,0.517733,0,0,1.14184e-06,0,0,0,-2.29963
9,1,19.4922,0.543431,0,0,1.3483e-05,0,0,0,-2.24118
10,1,6.48704,0.50636,0,0,-2.50526e-05,0,0,0,-2.19712
1,2,21.113,-0.414383,0,0,-3.78894e-06,0,0,0,5.41573
2,2,6.70673,-0.456389,0,0,9.24094e-06,0,0,0,3.82826
3,2,3.6604,-0.439446,0,0,-5.14917e-06,0,0,0,2.38817
4,2,9.65917,-0.450059,0,0,-5.83774e-06,0,0,0,3.52866
5,2,2.74835,-0.420675,0,0,-1.80236e-06,0,0,0,3.13804
6,2,12.6046,-0.461746,0,0,-1.20237e-06,0,0,0,3.37324
7,2,3.55517,-0.484741,0,0,-1.18396e-05,0,0,0,7.29796
8,2,11.77,-0.449117,0,0,-1.87869e-05,0,0,0,3.03578
9,2,8.01401,-0.461297,0,0,2.80339e-06,0,0,0,4.57184
10,2,17.7265,-0.467487,0,0,4.46862e-06,0,0,0,3.93018
1,3,1.30016,-0.665738,0,0,-5.2133e-06,0,0,0,1.97495
2,3,16.41,-0.43293,0,0,2.02399e-05,0,0,0,-1.2059
3,3,17.3844,-0.732378,0,0,9.03191e-06,0,0,0,1.2999
4,3,15.5917,-0.752741,0,0,-2.04893e-05,0,0,0,4.49433
5,3,6.77129,-0.672199,0,0,-2.44927e-05,0,0,0,0.351124
6,3,6.18436,-0.746754,0,0,-1.5115e-05,0,0,0,1.1628
7,3,9.02209,-0.429051,0,0,1.1874e-05,0,0,0,-1.26507
8,3,14.8175,-0.549517,0,0,-2.26951e-05,0,0,0,-0.278227
9,3,9.85655,-0.747033,0,0,5.29502e-06,0,0,0,3.53571
10,3,6.16439,-0.756481,0,0,1.07306e-06,0,0,0,2.48915
1,4,11.1105,0.590658,0,0,8.98141e-06,0,0,0,-2.75486
2,4,12.5094,0.625107,0,0,1.04854e-05,0,0,0,-2.5097
3,4,4.80766,0.435355,0,0,5.66103e-06,0,0,0,-2.7703
4,4,8.78541,0.50194,0,0,1.80884e-05,0,0,0,-2.84582
5,4,11.3774,0.545265,0,0,-1.98444e-05,0,0,0,-2.75588
6,4,10.3264,0.495315,0,0,1.65655e-06,0,0,0,-2.8178
7,4,5.7909,0.599309,0,0,-2.17256e-05,0,0,0,-2.71001
8,4,5.38971,0.685354,0,0,7.1343e-06,0,0,0,-2.51505
9,4,13.3285,0.578482,0,0,-8.64756e-06,0,0,0,-2.70443
10,4,10.478,0.550493,0,0,2.85756e-06,0,0,0,-2.80326
