rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.000302503,0.246327,5,10,6897.95,1e-07,0.033,0.001,12.1204
2,1,0.216097,0.268955,5,10,7109.23,1e-07,0.033,0.001,9.20753
3,1,0.00030311,0.222336,5,10,7691.73,1e-07,0.033,0.001,13.1975
4,1,9.24638e-05,0.230372,5,10,6822.23,1e-07,0.033,0.001,14
5,1,6.96837e-05,0.251776,5,10,6667.87,1e-07,0.033,0.001,14
6,1,4.42647e-05,0.27858,5,10,6663.98,1e-07,0.033,0.001,13.9908
7,1,7.97929e-05,0.236657,5,10,7575.16,1e-07,0.033,0.001,13.9943
8,1,0.000199502,0.239014,5,10,8258.4,1e-07,0.033,0.001,13.3266
9,1,7.71885e-05,0.246289,5,10,6464.88,1e-07,0.033,0.001,13.9565
10,1,5.32071e-05,0.280561,5,10,6591.79,1e-07,0.033,0.001,13.9992
1,2,0.00868914,0.461888,5,10,7664.03,1e-07,0.033,0.001,13.9964
2,2,0.0151592,0.459817,5,10,7057.57,1e-07,0.033,0.001,13.9978
3,2,0.0367443,0.450789,5,10,7685.55,1e-07,0.033,0.001,13.9728
4,2,0.00340547,0.439018,5,10,7383.91,1e-07,0.033,0.001,13.9944
5,2,0.00325117,0.448958,5,10,7334.76,1e-07,0.033,0.001,13.9659
6,2,0.00779788,0.457555,5,10,6796.37,1e-07,0.033,0.001,13.9598
7,2,5.31383,0.462377,5,10,6482.41,1e-07,0.033,0.001,14
8,2,0.00197445,0.462732,5,10,8464,1e-07,0.033,0.001,13.9975
9,2,0.0248652,0.436188,5,10,7025.9,1e-07,0.033,0.001,13.9286
10,2,0.0433905,0.445312,5,10,8342.1,1e-07,0.033,0.001,14
1,3,0.000264605,0.312097,5,10,7157.86,1e-07,0.033,0.001,1.14497
2,3,0.000448196,0.304377,5,10,6040.62,1e-07,0.033,0.001,1.43298
3,3,0.000318665,0.310806,5,10,6687.02,1e-07,0.033,0.001,1.29882
4,3,0.0003503,0.311641,5,10,6730.91,1e-07,0.033,0.001,1.17662
5,3,0.000351042,0.303723,5,10,6306.04,1e-07,0.033,0.001,1.50913
6,3,0.000392909,0.300132,5,10,6666.2,1e-07,0.033,0.001,1.21236
7,3,0.000171148,0.322183,5,10,6987.97,1e-07,0.033,0.001,1.6279
8,3,0.000244214,0.312906,5,10,6946.99,1e-07,0.033,0.001,1.39135
9,3,0.000444255,0.309734,5,10,6518.17,1e-07,0.033,0.001,1.18557
10,3,0.000230202,0.310972,5,10,7419.53,1e-07,0.033,0.001,1.28941
