rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,1.81417,-0.279782,0,0,-0.0097409,0,0,0,-2.04526
2,1,8.38556,-0.191897,0,0,0.0204286,0,0,0,-3.25612
3,1,1.81617,-0.382251,0,0,0.0991799,0,0,0,-1.10896
4,1,0.628894,-0.346745,0,0,-0.02078,0,0,0,9.94162
5,1,0.346042,-0.2579,0,0,-0.043666,0,0,0,11.8872
6,1,-0.107737,-0.156736,0,0,-0.0442496,0,0,0,3.41743
7,1,0.481511,-0.319827,0,0,0.0839089,0,0,0,3.90505
8,1,1.3979,-0.309916,0,0,0.170265,0,0,0,-0.923963
9,1,0.448326,-0.279934,0,0,-0.0745812,0,0,0,1.86081
10,1,0.0762686,-0.149648,0,0,-0.0551407,0,0,0,5.82172
1,2,5.17191,0.348883,0,0,0.0955716,0,0,0,4.36771
2,2,5.72844,0.344389,0,0,0.0131352,0,0,0,4.86522
3,2,6.61382,0.32456,0,0,0.0983764,0,0,0,2.33359
4,2,4.23522,0.2981,0,0,0.0583369,0,0,0,3.90917
5,2,4.18885,0.32049,0,0,0.0516584,0,0,0,2.10536
6,2,5.06368,0.339457,0,0,-0.0245771,0,0,0,1.9409
7,2,11.5879,0.34994,0,0,-0.0718742,0,0,0,9.84076
8,2,3.69012,0.350708,0,0,0.194856,0,0,0,4.70828
9,2,6.2233,0.291633,0,0,0.00863776,0,0,0,1.36441
10,2,6.78007,0.312335,0,0,0.180349,0,0,0,8.70258
1,3,1.68032,-0.0431256,0,0,0.0272447,0,0,0,-6.32822
2,3,2.20731,-0.0681732,0,0,-0.142459,0,0,0,-6.08101
3,3,1.86622,-0.0472712,0,0,-0.0407977,0,0,0,-6.19
4,3,1.96087,-0.0445886,0,0,-0.0342562,0,0,0,-6.29847
5,3,1.96298,-0.0703247,0,0,-0.0994575,0,0,0,-6.02312
6,3,2.07565,-0.0822176,0,0,-0.0439162,0,0,0,-6.26573
7,3,1.2446,-0.0113195,0,0,0.00322384,0,0,0,-5.93776
8,3,1.60012,-0.0405373,0,0,-0.00265754,0,0,0,-6.11382
9,3,2.19847,-0.0507256,0,0,-0.0663715,0,0,0,-6.29018
10,3,1.54103,-0.0467352,0,0,0.0631503,0,0,0,-6.19802
