rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,4.93e-05,4.85254,5,10,27197.7,1e-07,0.033,0.001,8.11539
2,1,4.93e-05,1.84633,5,10,28091.6,1e-07,0.033,0.001,1.47418
3,1,4.93e-05,1.96976,5,10,28185.3,1e-07,0.033,0.001,1.20172
4,1,4.93e-05,4.75734,5,10,28668.4,1e-07,0.033,0.001,5.8402
5,1,4.93e-05,4.49519,5,10,27264.3,1e-07,0.033,0.001,5.68865
6,1,4.93e-05,4.8583,5,10,29364.8,1e-07,0.033,0.001,5.59473
7,1,4.93e-05,1.832,5,10,29190.4,1e-07,0.033,0.001,1.21663
8,1,4.93e-05,4.6596,5,10,27051.4,1e-07,0.033,0.001,6.97517
9,1,4.93e-05,4.88388,5,10,28219.8,1e-07,0.033,0.001,7.0857
10,1,4.93e-05,2.01951,5,10,28304.8,1e-07,0.033,0.001,1.08328
1,2,4.93e-05,0.647412,5,10,28536.2,1e-07,0.033,0.001,14
2,2,4.93e-05,0.646941,5,10,28165.1,1e-07,0.033,0.001,14
3,2,4.93e-05,0.651684,5,10,28787.5,1e-07,0.033,0.001,14
4,2,4.93e-05,0.655198,5,10,29316.9,1e-07,0.033,0.001,14
5,2,4.93e-05,0.650021,5,10,29309.8,1e-07,0.033,0.001,14
6,2,4.93e-05,0.64574,5,10,28123.4,1e-07,0.033,0.001,14
7,2,4.93e-05,0.651953,5,10,29006.4,1e-07,0.033,0.001,13.7835
8,2,4.93e-05,0.637598,5,10,28551.8,1e-07,0.033,0.001,13.9867
9,2,4.93e-05,0.63467,5,10,28486,1e-07,0.033,0.001,14
10,2,4.93e-05,0.656486,5,10,27023.1,1e-07,0.033,0.001,13.7357
1,3,4.93e-05,0.519731,5,10,28852.3,1e-07,0.033,0.001,11.945
2,3,4.93e-05,0.511426,5,10,28382,1e-07,0.033,0.001,13.145
3,3,4.93e-05,0.577209,5,10,27405.2,1e-07,0.033,0.001,10.6013
4,3,4.93e-05,0.477452,5,10,28339.7,1e-07,0.033,0.001,13.994
5,3,4.93e-05,0.486619,5,10,28374.5,1e-07,0.033,0.001,14
6,3,4.93e-05,0.494742,5,10,26770.7,1e-07,0.033,0.001,14
7,3,4.93e-05,0.494465,5,10,29742.3,1e-07,0.033,0.001,13.9991
8,3,4.93e-05,0.496762,5,10,28823.3,1e-07,0.033,0.001,13.8236
9,3,4.93e-05,0.487405,5,10,28889.6,1e-07,0.033,0.001,13.9996
10,3,4.93e-05,0.660325,5,10,29748.2,1e-07,0.033,0.001,7.97752
1,4,4.93e-05,2.04602,5,10,27492.8,1e-07,0.033,0.001,0.0106182
2,4,4.93e-05,2.21268,5,10,28128.4,1e-07,0.033,0.001,0.00100909
3,4,4.93e-05,2.02874,5,10,27994.9,1e-07,0.033,0.001,0.129612
4,4,4.93e-05,2.04233,5,10,27698.1,1e-07,0.033,0.001,0.0631273
5,4,4.93e-05,1.98517,5,10,27551.1,1e-07,0.033,0.001,0.138063
6,4,4.93e-05,2.14037,5,10,27059.7,1e-07,0.033,0.001,0.00164029
7,4,4.93e-05,2.02651,5,10,28047.8,1e-07,0.033,0.001,0.120059
8,4,4.93e-05,2.11295,5,10,28874.1,1e-07,0.033,0.001,0.0132683
9,4,4.93e-05,2.06101,5,10,27419.8,1e-07,0.033,0.001,0.0233726
10,4,4.93e-05,2.03881,5,10,26553,1e-07,0.033,0.001,0.128314
