rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,18.3833,0.513625,0,0,0.00062413,0,0,0,-2.68061
2,1,14.4988,0.573705,0,0,-0.000941045,0,0,0,-2.80035
3,1,7.75498,0.520568,0,0,-0.00284014,0,0,0,-2.70172
4,1,13.3485,0.536362,0,0,0.000104884,0,0,0,-2.68199
5,1,21.2789,0.611089,0,0,-6.1448e-05,0,0,0,-2.8453
6,1,6.6641,0.584322,0,0,-0.00059949,0,0,0,-2.58294
7,1,9.28477,0.551126,0,0,0.000314796,0,0,0,-2.67291
8,1,7.20207,0.579585,0,0,-0.00026062,0,0,0,-2.62577
9,1,5.39003,0.565171,0,0,0.00143309,0,0,0,-2.81015
10,1,10.2969,0.529535,0,0,-0.00194696,0,0,0,-2.70948
1,2,18.9335,-0.516825,0,0,-0.00162756,0,0,0,9.25093
2,2,7.23691,-0.495427,0,0,0.0010607,0,0,0,7.78743
3,2,4.46968,-0.495682,0,0,-0.00103291,0,0,0,3.13208
4,2,10.6386,-0.488624,0,0,-0.000427815,0,0,0,3.39745
5,2,2.62661,-0.433804,0,0,0.000701504,0,0,0,2.59504
6,2,16.8134,-0.486462,0,0,0.000334609,0,0,0,5.13769
7,2,3.49524,-0.472913,0,0,-2.71595e-05,0,0,0,10.2297
8,2,3.63215,-0.478117,0,0,-0.00206003,0,0,0,6.9712
9,2,5.70374,-0.507426,0,0,0.000721122,0,0,0,7.38232
10,2,14.0336,-0.504328,0,0,0.00225615,0,0,0,3.61322
1,3,0.129435,-0.628391,0,0,-0.000925455,0,0,0,3.77205
2,3,14.7335,-0.472377,0,0,0.000895866,0,0,0,-0.43668
3,3,11.876,-0.779576,0,0,0.0012118,0,0,0,5.62168
4,3,15.6454,-0.772615,0,0,-0.00155618,0,0,0,9.69978
5,3,9.7364,-0.715387,0,0,-0.000810922,0,0,0,1.7336
6,3,5.51363,-0.772802,0,0,-0.000795339,0,0,0,4.12701
7,3,6.25633,-0.526436,0,0,0.00143248,0,0,0,-0.0564741
8,3,0.20212,-0.620629,0,0,0.00260793,0,0,0,3.25655
9,3,12.4954,-0.709143,0,0,0.000478831,0,0,0,1.45243
10,3,9.2781,-0.72817,0,0,-0.00080007,0,0,0,5.771
1,4,10.4616,0.571573,0,0,-0.000152167,0,0,0,-4.11779
2,4,7.5854,0.582014,0,0,-0.00157539,0,0,0,-9.02737
3,4,11.9089,0.601965,0,0,-0.000352884,0,0,0,-4.34726
4,4,6.37112,0.577714,0,0,0.00166837,0,0,0,-4.36715
5,4,14.1256,0.476232,0,0,-0.000557834,0,0,0,-4.94425
6,4,17.0234,0.551558,0,0,-0.000295768,0,0,0,-4.55253
7,4,10.0509,0.617632,0,0,0.00115167,0,0,0,-4.35229
8,4,7.86616,0.545859,0,0,0.00105785,0,0,0,-4.39597
9,4,8.35899,0.651784,0,0,-0.000773584,0,0,0,-4.91178
10,4,5.97606,0.611822,0,0,0.00121921,0,0,0,-4.61842
