rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,1.30943,0,0,-0.027869,0,0,0,-2.271
2,1,0,1.33611,0,0,-0.00580869,0,0,0,-2.07274
3,1,0,0.498506,0,0,-0.114029,0,0,0,-4.62335
4,1,0,1.27651,0,0,-0.087376,0,0,0,-2.14125
5,1,0,1.3449,0,0,0.0441378,0,0,0,-2.42883
6,1,0,1.40192,0,0,0.0977689,0,0,0,-2.05222
7,1,0,0.400036,0,0,-0.0739556,0,0,0,-4.58278
8,1,0,0.412194,0,0,-0.0962988,0,0,0,-4.51232
9,1,0,1.30461,0,0,-0.022258,0,0,0,-2.3399
10,1,0,0.460822,0,0,-0.0593708,0,0,0,-4.64758
1,2,0,-0.616756,0,0,0.0585564,0,0,0,6.3095
2,2,0,-0.616583,0,0,0.0389207,0,0,0,4.34342
3,2,0,-0.588837,0,0,-0.0419262,0,0,0,10.5972
4,2,0,-0.636211,0,0,-0.0194589,0,0,0,7.98033
5,2,0,-0.636579,0,0,0.0487954,0,0,0,3.00421
6,2,0,-0.62996,0,0,-0.00587309,0,0,0,8.36151
7,2,0,-0.629385,0,0,-0.0443476,0,0,0,3.24343
8,2,0,-0.607792,0,0,-0.0375444,0,0,0,7.20255
9,2,0,-0.56271,0,0,0.0485699,0,0,0,0.32277
10,2,0,-0.622422,0,0,0.0489784,0,0,0,6.85418
1,3,0,-0.883225,0,0,0.0491193,0,0,0,5.76445
2,3,0,-0.909193,0,0,0.0218409,0,0,0,14.7782
3,3,0,-0.872336,0,0,-0.0462484,0,0,0,-0.359403
4,3,0,-0.873867,0,0,-0.0624853,0,0,0,3.10056
5,3,0,-0.865364,0,0,0.0187245,0,0,0,2.29667
6,3,0,-0.83711,0,0,-0.00822702,0,0,0,0.157459
7,3,0,-0.860672,0,0,0.0151604,0,0,0,20.0614
8,3,0,-0.853533,0,0,0.0152561,0,0,0,5.99865
9,3,0,-0.82812,0,0,0.0348661,0,0,0,-0.663052
10,3,0,-0.896259,0,0,0.0148674,0,0,0,13.6496
1,4,0,0.524233,0,0,0.0246125,0,0,0,-8.37192
2,4,0,0.4651,0,0,0.0933396,0,0,0,-9.99253
3,4,0,0.418381,0,0,0.0421116,0,0,0,-8.586
4,4,0,0.487196,0,0,0.0258615,0,0,0,-7.77969
5,4,0,0.606623,0,0,0.00133846,0,0,0,-7.23592
6,4,0,0.580153,0,0,0.0302471,0,0,0,-16.9102
7,4,0,0.598463,0,0,0.0324644,0,0,0,-10.1801
8,4,0,0.450927,0,0,0.0282942,0,0,0,-8.03528
9,4,0,0.491148,0,0,0.0535533,0,0,0,-7.1397
10,4,0,0.533981,0,0,0.0934756,0,0,0,-20.7656
